match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_lastName,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_outfielderBlock,stat_wasFouled,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyWon,stat_penaltyMiss
12189919,home,Miami United,Alejo Melo Fernandez,Alejo Melo Fernandez,alejo-melo-fernandez,A. M. Fernandez,F,9,,0,M,1825285,EUR,985651200.0,F,9,9,False,12.0,10.0,,,2.0,3.0,8.0,11.0,1.0,,,,,,75.0,23.0,8.9,5.0,3,2.0,,1.0,1.0,3.0,3.0,,3.0,2.0,,,,,1.0,3.0,,,,,1.0,,1.0,,2.0,2.0,,,1.0,1.0,,1.0,,,,,
12189919,home,Miami United,Sime Ludner,Sime Ludner,sime-ludner,S. Ludner,D,3,,1,M,1825350,EUR,845942400.0,D,3,3,True,6.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,,,,,,15.0,8.0,6.7,1.0,0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12189919,home,Miami United,José Hurtado,José Hurtado,jose-hurtado,J. Hurtado,M,8,,2,M,1825312,EUR,1013126400.0,M,8,8,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,15.0,8.0,6.6,3.0,1,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12189919,home,Miami United,Benjamin Zamora,Benjamin Zamora,benjamin-zamora,B. Zamora,D,96,,2,M,1192652,EUR,821145600.0,D,35,35,True,7.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,,,,,,,9.0,9.0,6.7,2.0,0,,,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12189919,home,Miami United,Miguel Benito,Miguel Benito,miguel-benito,M. Benito,M,2,,0,M,1192698,EUR,661046400.0,F,2,2,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,9.0,3.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189919,home,Miami United,Franco Acerbi,Franco Acerbi,franco-acerbi,F. Acerbi,G,12,,1,M,1480234,EUR,926380800.0,G,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189919,home,Miami United,Matias Barraza,Matias Barraza,matias-barraza,M. Barraza,M,20,,1,M,1825314,EUR,907027200.0,M,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189919,home,Miami United,Alessandro Mazzeta,Alessandro Mazzeta,alessandro-mazzeta,A. Mazzeta,F,15,,0,M,1825286,EUR,762220800.0,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Álvaro Rezzano,Álvaro Rezzano,alvaro-rezzano,Á. Rezzano,G,1,,0,M,1113337,EUR,773539200.0,G,1,1,False,28.0,18.0,11.0,2.0,17.0,19.0,1.0,9.0,16.0,,4.0,,,6.0,90.0,49.0,7.8,10.0,0,,,,,,3.0,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,,
12189919,away,Club de Lyon FC,Matías Cruz,Matías Cruz,matias-cruz,M. Cruz,M,4,,0,M,1480336,EUR,975715200.0,D,4,4,False,18.0,10.0,1.0,,7.0,8.0,3.0,14.0,2.0,,,,,,90.0,47.0,6.3,15.0,0,4.0,,,1.0,3.0,6.0,2.0,1.0,1.0,,,,2.0,,,,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Ifeanyi Anyafo,Ifeanyi Anyafo,ifeanyi-anyafo,I. Anyafo,,24,,0,,1837658,EUR,,D,24,24,False,31.0,28.0,4.0,3.0,16.0,17.0,12.0,14.0,2.0,,,,,,85.0,38.0,6.3,3.0,0,,,,,,1.0,,,,,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,
12189919,away,Club de Lyon FC,Sebastian Mateus,Sebastian Mateus,sebastian-mateus,S. Mateus,M,6,,1,M,1480276,EUR,1007683200.0,D,6,6,False,39.0,35.0,2.0,,23.0,24.0,12.0,16.0,2.0,,,,,,90.0,55.0,6.9,6.0,3,1.0,,1.0,1.0,3.0,3.0,1.0,,,1.0,5.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,
12189919,away,Club de Lyon FC,Christopher Clement,Christopher Clement,christopher-clement,C. Clement,D,17,,0,M,1480194,EUR,866419200.0,D,17,17,False,18.0,14.0,,,10.0,12.0,4.0,7.0,2.0,,,,,,66.0,29.0,5.9,7.0,1,1.0,,2.0,,7.0,1.0,2.0,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
12189919,away,Club de Lyon FC,Gabriel Ortiz,Gabriel Ortiz,gabriel-ortiz,G. Ortiz,D,16,,0,M,1192770,EUR,931392000.0,M,16,16,False,35.0,25.0,6.0,,14.0,16.0,11.0,21.0,2.0,,,,,,90.0,52.0,6.5,15.0,0,2.0,,1.0,1.0,6.0,6.0,1.0,3.0,1.0,,4.0,,,1.0,,,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Pedro Hernández,Pedro Hernandez Echeverria,pedro-hernandez-echeverria,P. H. Echeverria,M,9,,1,M,1485423,EUR,959904000.0,M,11,11,False,13.0,7.0,2.0,,,1.0,7.0,13.0,,,,,,,66.0,24.0,6.5,11.0,1,1.0,,,,3.0,4.0,,3.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Victor Rolph,Victor Rolph,victor-rolph,V. Rolph,M,22,,1,M,1830833,EUR,845596800.0,M,22,22,False,34.0,28.0,3.0,1.0,19.0,19.0,9.0,15.0,4.0,,,,,,85.0,38.0,6.2,8.0,1,,,,,3.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Agustin Ortiz,,agustin-ortiz,A. Ortiz,D,27,,0,M,1485188,EUR,898041600.0,M,27,27,False,24.0,20.0,3.0,1.0,13.0,13.0,7.0,11.0,6.0,,,,,,66.0,28.0,6.7,4.0,1,,,,,4.0,3.0,3.0,,,,,,,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,
12189919,away,Club de Lyon FC,Malik Thom,Malik Thom,malik-thom,M. Thom,M,19,,0,M,1393392,EUR,,M,19,19,False,20.0,14.0,1.0,,6.0,6.0,9.0,16.0,3.0,,,,,,90.0,32.0,7.1,10.0,0,2.0,1.0,1.0,2.0,4.0,6.0,,4.0,2.0,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,
12189919,away,Club de Lyon FC,Juan Manuel Martinez,,juan-manuel-martinez,J. M. Martinez,F,,177.0,12,,80899,EUR,499046400.0,F,7,7,False,31.0,23.0,2.0,2.0,9.0,9.0,14.0,23.0,,,,,,,90.0,53.0,6.4,19.0,4,1.0,,,1.0,3.0,6.0,1.0,3.0,2.0,,,,6.0,,1.0,,1.0,1.0,,,2.0,,1.0,,2.0,2.0,,,,True,2.0,,,,,1.0
12189919,away,Club de Lyon FC,Matias Mercado,Matias Mercado,matias-mercado,M. Mercado,M,35,,2,M,1480337,EUR,960249600.0,D,35,35,True,6.0,6.0,,,2.0,2.0,4.0,5.0,,,,,,,24.0,8.0,6.5,1.0,0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Carter Burris,Carter Burris,carter-burris,C. Burris,F,13,,0,M,1193384,EUR,874022400.0,D,13,13,True,14.0,9.0,,,4.0,5.0,5.0,9.0,1.0,,,,,,24.0,17.0,6.6,5.0,0,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Yustin Rodriguez,Yustin Rodriguez,yustin-rodriguez,Y. Rodriguez,,8,,0,,1824366,EUR,1062720000.0,F,8,8,True,4.0,4.0,,,,,4.0,5.0,1.0,,,,,,24.0,9.0,6.6,2.0,0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Jhansel Abreu,Jhansel Abreu,jhansel-abreu,J. Abreu,M,10,,1,M,1522304,EUR,980208000.0,D,18,18,True,10.0,8.0,2.0,,2.0,3.0,6.0,8.0,1.0,,,,,,11.0,12.0,6.7,3.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12189919,away,Club de Lyon FC,Lukas Berg,Lukas Berg,lukas-berg,L. Berg,F,29,,0,M,1484738,EUR,,F,29,29,True,3.0,3.0,,,,,3.0,3.0,,,,,,,11.0,5.0,6.5,1.0,0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Hector Melendez,Hector Melendez,hector-melendez,H. Melendez,G,12,,1,M,1480248,EUR,922320000.0,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189919,away,Club de Lyon FC,Jean-Paul Lopez,Jean-Paul Lopez,jean-paul-lopez,J. Lopez,D,15,190.0,0,M,1192753,EUR,848880000.0,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
