match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12437709,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,False,11.0,9.0,,,0.0,2.0,2.0,8.0,10.0,3.0,,,,61.0,28.0,6.2,8.0,0.0106613,4,,1.0,1.0,1.0,4.0,4.0,,3.0,,2.0,2.0,,1.0,0.7673,,4.0,,1.0,,,,,2.0,,,,2.0,,1.0,,0.3702,,,,,
12437709,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,7.0,6.0,,,0.0,2.0,2.0,4.0,6.0,2.0,,,,29.0,12.0,6.8,3.0,0.0103743,0,,1.0,,1.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,29.0,10.0,7.1,2.0,0.00058232,1,,,,1.0,2.0,,,,,,,,,0.5196,,,,,,,,,,,,,1.0,,1.0,1.0,0.9834,,,,,
12437709,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,,,,,23.0,8.0,6.5,3.0,0.00014228,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12437709,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,F,22,22,True,3.0,2.0,,,0.0,2.0,3.0,,,,,,,14.0,6.0,6.8,1.0,1.733e-05,0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,
12437709,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,10.0,8.0,,,0.0,8.0,10.0,,,3.0,,,,13.0,14.0,6.6,2.0,4.972e-05,0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,home,Atlético Madrid,Javi Serrano,javier-serrano,J. Serrano,M,42,178,350,M,,1019320,EUR,1042675200,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,25.0,16.0,17.0,8.0,0.0,10.0,12.0,6.0,13.0,5.0,,1.0,1.0,90.0,31.0,6.3,9.0,0.0011343,0,0.0947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12437709,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,30.0,25.0,5.0,3.0,0.0,9.0,11.0,16.0,22.0,2.0,,,,71.0,46.0,6.6,9.0,0.00531723,0,,3.0,,,3.0,6.0,,,,2.0,,2.0,1.0,,,1.0,2.0,,,,3.0,2.0,,,,,,,,,,,,,,
12437709,away,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,15,15,False,57.0,46.0,5.0,1.0,0.0,26.0,32.0,20.0,25.0,5.0,,,,90.0,68.0,6.5,12.0,0.0114319,0,,,,,1.0,6.0,,,,3.0,1.0,,1.0,,,3.0,,,,,3.0,3.0,,,,,,,,,,,1.0,,,
12437709,away,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,55.0,48.0,3.0,2.0,0.0,20.0,24.0,28.0,31.0,2.0,,,,90.0,63.0,6.4,7.0,0.0118878,0,,,,2.0,2.0,3.0,,,,2.0,,,,,,1.0,,,,1.0,2.0,1.0,,,Cristhian Mosquera,,,,,,,,,,,
12437709,away,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,False,50.0,43.0,7.0,2.0,0.0,13.0,16.0,30.0,37.0,5.0,,,,90.0,78.0,6.5,14.0,0.043764,1,,3.0,,,3.0,3.0,,,,2.0,3.0,1.0,1.0,0.0226,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,0.0721,,,,,
12437709,away,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,28.0,23.0,,,0.0,1.0,2.0,22.0,28.0,2.0,,,,90.0,46.0,6.0,15.0,0.0270054,0,,2.0,,1.0,7.0,1.0,,,,,2.0,1.0,,,1.0,,,6.0,,1.0,,,,,,,,,,,,,,,,
12437709,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,False,20.0,17.0,2.0,1.0,0.0,8.0,8.0,9.0,12.0,3.0,,,,45.0,23.0,6.4,4.0,0.0050191,0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12437709,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,59.0,51.0,11.0,8.0,0.0,10.0,12.0,41.0,50.0,4.0,,,,90.0,66.0,6.9,12.0,0.0519975,0,,3.0,,2.0,3.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,True,,,,,,,,
12437709,away,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,22,22,False,24.0,16.0,1.0,,0.0,6.0,10.0,10.0,17.0,4.0,,,,70.0,44.0,6.8,14.0,0.00885626,0,,3.0,,,1.0,3.0,,,,1.0,2.0,2.0,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12437709,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,F,8,8,False,32.0,25.0,2.0,,0.0,9.0,11.0,16.0,21.0,4.0,,,,79.0,48.0,6.6,15.0,0.0171843,2,,,,1.0,5.0,4.0,,2.0,,,4.0,,2.0,0.0451,,,,4.0,3.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0
12437709,away,Valencia,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,,888930,EUR,901756800,F,17,17,False,11.0,9.0,,,0.0,4.0,6.0,5.0,5.0,1.0,,,,79.0,19.0,6.5,5.0,0.00514721,0,,,,3.0,4.0,3.0,,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,2.0,,,,
12437709,away,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,5,5,True,40.0,39.0,3.0,3.0,0.0,9.0,10.0,30.0,30.0,2.0,,,,45.0,43.0,6.7,1.0,0.0269027,0,,,,,1.0,2.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437709,away,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,True,15.0,11.0,1.0,,0.0,1.0,2.0,10.0,14.0,1.0,,,,20.0,21.0,6.7,7.0,0.00898431,1,,1.0,,,1.0,2.0,,1.0,,,2.0,1.0,,0.0508,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437709,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,9.0,7.0,2.0,1.0,0.0,1.0,3.0,6.0,6.0,1.0,,,,19.0,12.0,6.3,4.0,0.00357041,0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,away,Valencia,Germán Valera,german-valera,G. Valera,M,11,170,823,M,,962710,EUR,1016236800,F,30,30,True,6.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,,11.0,10.0,6.8,1.0,0.00723069,1,,1.0,,,,1.0,,,,1.0,,,,0.0274,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12437709,away,Valencia,Martín Tejón,martin-tejon,M. Tejón,M,10,165,130,M,,1462786,EUR,1081728000,M,32,32,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,11.0,7.0,6.5,2.0,0.00567153,0,,,,2.0,3.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12437709,away,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,away,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Yarek Gasiorowski,,,,,,,,,,,
12437709,away,Valencia,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,,800349,EUR,856051200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437709,away,Valencia,Warren Madrigal,madrigal-warren,W. Madrigal,F,41,185,848,M,,1102593,EUR,1090627200,F,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Warren Madrigal,,,,,,,,,,,
