match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_bigChanceCreated,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches
12421037,home,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192.0,459,M,1196903,EUR,1096934400,F,19,19,False,19.0,13.0,,,0.0,3.0,3.0,10.0,18.0,2.0,,,,90.0,37.0,7.8,10.0,0.0449629,5,,2.0,,7.0,7.0,11.0,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,,1.0,,0.6741,0.6676,1.0,,5.0,,1.0,,,1.0,,,1.0,,
12421037,home,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174.0,155,M,122859,EUR,675475200,M,16,16,True,14.0,10.0,,,0.0,2.0,4.0,9.0,15.0,1.0,,,,27.0,26.0,6.8,10.0,0.0493871,0,,5.0,1.0,1.0,4.0,3.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,
12421037,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178.0,423,M,356024,EUR,859507200,F,68,68,True,7.0,6.0,,,0.0,,,6.0,7.0,1.0,,,,27.0,15.0,6.8,4.0,0.00339719,1,,,,1.0,5.0,5.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,0.1318,,,,3.0,,,,,,,,1.0,,
12421037,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,27,27,True,13.0,10.0,3.0,3.0,0.0,7.0,7.0,3.0,7.0,2.0,,,,20.0,17.0,6.6,5.0,0.00111589,0,,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
12421037,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,D,6,6,True,12.0,11.0,,,0.0,3.0,3.0,8.0,11.0,1.0,,,,20.0,17.0,6.7,4.0,0.0267026,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,home,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180.0,83,M,280993,EUR,834796800,M,14,14,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,9.0,5.0,6.7,1.0,5.904e-05,0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
12421037,home,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191.0,81,M,190379,EUR,794793600,G,95,95,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,home,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185.0,119,M,998740,EUR,1047427200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,home,KV Kortrijk,Billal Messaoudi,,,billal-messaoudi,B. Messaoudi,M,9,184.0,641,M,1125840,EUR,882662400,F,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,home,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181.0,189,M,960007,EUR,918604800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,away,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193.0,966,M,997020,EUR,980208000,G,16,16,False,36.0,23.0,19.0,6.0,0.0,20.0,23.0,3.0,13.0,9.0,,,3.0,90.0,45.0,7.2,13.0,0.00053862,0,0.3575,,,1.0,,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0
12421037,away,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,56.0,48.0,8.0,2.0,1.0,33.0,38.0,15.0,18.0,3.0,,,,90.0,72.0,7.6,8.0,0.00643712,2,,,,5.0,7.0,7.0,,,,,7.0,2.0,2.0,2.0,,,,0.0586,,1.0,,5.0,2.0,2.0,,,,2.0,1.0,,,
12421037,away,Sint-Truidense VV,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190.0,68,M,247321,EUR,705456000,D,31,31,False,73.0,69.0,6.0,6.0,0.0,56.0,60.0,13.0,13.0,3.0,,,,90.0,92.0,7.2,4.0,0.0100369,0,,,,5.0,4.0,8.0,,,,,12.0,,3.0,2.0,,,2.0,,,,True,2.0,,,,,,,,,,
12421037,away,Sint-Truidense VV,Shogo Taniguchi,Shogo,Taniguchi,shogo-taniguchi,S. Taniguchi,D,5,182.0,732,M,386958,EUR,679536000,D,5,5,False,65.0,56.0,7.0,4.0,0.0,36.0,40.0,20.0,25.0,3.0,,,,90.0,78.0,7.0,10.0,0.0276709,0,,,,2.0,4.0,4.0,,,,,5.0,2.0,2.0,2.0,,,1.0,,,,,1.0,2.0,,,,,,,,,
12421037,away,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,M,60,60,False,15.0,11.0,3.0,2.0,0.0,9.0,13.0,2.0,6.0,3.0,,,,56.0,34.0,6.2,11.0,0.00310723,0,,4.0,,,6.0,1.0,2.0,1.0,,,2.0,1.0,,,,,2.0,,,,,,1.0,,,,2.0,,,,,
12421037,away,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,False,20.0,15.0,1.0,1.0,0.0,3.0,6.0,13.0,16.0,1.0,,,,81.0,31.0,7.0,8.0,0.0449063,1,,2.0,1.0,1.0,4.0,5.0,,,,1.0,,1.0,3.0,,1.0,1.0,1.0,0.0284,0.0142,1.0,,1.0,1.0,,,,1.0,1.0,,,,
12421037,away,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175.0,1436,M,1002461,EUR,1013817600,M,8,8,False,59.0,55.0,9.0,5.0,0.0,31.0,33.0,24.0,26.0,4.0,,,,90.0,79.0,7.0,6.0,0.0282933,0,,,,,2.0,5.0,2.0,2.0,,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,
12421037,away,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,M,13,13,False,32.0,26.0,3.0,3.0,0.0,15.0,17.0,12.0,20.0,4.0,,,,81.0,45.0,6.9,14.0,0.1004,1,,5.0,1.0,,4.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,0.1612,,2.0,,1.0,1.0,,,,1.0,,,,,
12421037,away,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182.0,155,M,790973,EUR,848793600,M,2,2,False,40.0,31.0,5.0,1.0,0.0,16.0,21.0,15.0,23.0,7.0,,,,90.0,68.0,7.0,16.0,0.0300902,0,,4.0,,5.0,4.0,7.0,,,,,6.0,3.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,,,1.0,1.0,,,,
12421037,away,Sint-Truidense VV,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173.0,746,M,867250,EUR,966124800,F,91,91,False,9.0,6.0,,,0.0,4.0,5.0,2.0,4.0,2.0,,,,69.0,19.0,7.2,8.0,0.00772581,3,,,,1.0,5.0,2.0,3.0,1.0,2.0,1.0,,,,,3.0,,1.0,0.4887,0.9461,,,2.0,,,1.0,1.0,,,,,,
12421037,away,Sint-Truidense VV,Kahveh Zahiroleslam,Kahveh Zahiroleslam,,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193.0,237,M,1519355,EUR,1023926400,F,15,15,False,19.0,15.0,,,0.0,5.0,7.0,10.0,12.0,2.0,,,,90.0,39.0,6.6,14.0,0.152337,0,,,,2.0,15.0,6.0,,,,,,,1.0,1.0,6.0,3.0,2.0,,,1.0,,8.0,2.0,,,,3.0,,,,,
12421037,away,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,17.0,16.0,2.0,2.0,0.0,7.0,7.0,9.0,10.0,1.0,,,,34.0,24.0,6.8,3.0,0.008508,0,,,,3.0,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
12421037,away,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185.0,65,M,1100555,EUR,1008115200,F,23,23,True,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,2.0,,,,21.0,11.0,6.7,3.0,0.022144,0,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,
12421037,away,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174.0,94,M,1510029,EUR,1123545600,F,53,53,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,,,9.0,10.0,6.3,1.0,0.00357343,0,,,,,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12421037,away,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182.0,41,M,1127338,EUR,1015372800,M,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,9.0,11.0,6.3,5.0,0.00042184,1,,1.0,,,6.0,,,,1.0,,,,,,1.0,,2.0,0.0276,,,,1.0,,,,,3.0,,,,,
12421037,away,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190.0,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,away,Sint-Truidense VV,David Mindombe,,,david-mindombe,D. Mindombe,D,24,183.0,20,M,1051324,EUR,992908800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,away,Sint-Truidense VV,Hugo Lambotte,Hugo Lambotte,,hugo-lambotte,H. Lambotte,D,34,180.0,27,M,1888649,EUR,1150675200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,away,Sint-Truidense VV,Arthur Alexis,Arthur Alexis,,arthur-alexis,A. Alexis,M,37,,7,M,1897317,EUR,1136851200,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421037,away,Sint-Truidense VV,Andrés Ferrari,,,andres-ferrari,A. Ferrari,F,9,183.0,452,M,1177406,EUR,1041552000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
