match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_fouls,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_goals,stat_totalOffside,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
11409164,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400.0,G,97,97,False,11.0,11.0,2.0,2.0,10.0,10.0,1.0,1.0,7.0,1.0,1.0,90.0,18.0,6.1,0.0,0.0,0.00031969,0,-1.4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600.0,D,82,82,False,35.0,24.0,4.0,,8.0,10.0,18.0,34.0,6.0,,,90.0,64.0,7.3,0.0,0.0,0.0559281,0,,9.0,2.0,1.0,1.0,10.0,1.0,2.0,6.0,4.0,3.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800.0,D,3,3,False,48.0,44.0,12.0,8.0,25.0,25.0,20.0,24.0,2.0,,,90.0,53.0,6.8,0.1294,0.0,0.068903,1,,1.0,1.0,,3.0,,,,,,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400.0,D,5,5,False,55.0,51.0,5.0,4.0,31.0,34.0,20.0,21.0,2.0,,,90.0,65.0,7.1,0.2447,0.0,0.0260928,5,,,,6.0,2.0,6.0,,,,,,4.0,,1.0,1.0,5.0,3.0,,2.0,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800.0,D,6,6,False,51.0,44.0,8.0,5.0,15.0,15.0,29.0,41.0,8.0,,,90.0,85.0,6.6,0.0,0.0,0.070082,0,,5.0,,,3.0,6.0,,1.0,3.0,1.0,2.0,19.0,1.0,,1.0,,,5.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
11409164,home,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200.0,M,79,79,False,18.0,13.0,1.0,1.0,1.0,1.0,12.0,20.0,4.0,,,56.0,34.0,6.7,0.1732,0.0823,0.0153932,5,,3.0,,1.0,3.0,4.0,,,,,2.0,11.0,,,,2.0,,,,4.0,1.0,,,1.0,2.0,,,,,,,,,,,,
11409164,home,Vizela,Aleksandar Busnić,,,aleksandar-busnic,A. Busnić,M,22,191,34,M,905761,EUR,881193600.0,M,22,22,False,49.0,39.0,6.0,4.0,23.0,25.0,16.0,24.0,7.0,,,90.0,60.0,6.8,0.0,0.0,0.0437733,0,,,,3.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0,11.0,,1.0,1.0,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
11409164,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800.0,M,20,20,False,53.0,43.0,4.0,,17.0,17.0,32.0,53.0,8.0,,,90.0,86.0,8.2,0.1567,0.1492,0.65669,5,,17.0,6.0,2.0,5.0,6.0,,1.0,2.0,2.0,1.0,24.0,9.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,,1.0,1.0,3.0,True,,,,,,,,,,,
11409164,home,Vizela,Matías Lacava,,,matias-lacava,M. Lacava,F,36,167,825,M,1016029,EUR,1034208000.0,M,17,17,False,7.0,6.0,,,1.0,1.0,5.0,7.0,1.0,,,26.0,16.0,6.7,0.0,0.0,0.00972421,0,,1.0,,,2.0,4.0,2.0,,2.0,1.0,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11409164,home,Vizela,Samuel Essende,,,samuel-essende,S. Essende,F,9,192,6433,M,855808,EUR,885513600.0,F,99,99,False,10.0,8.0,,,,,9.0,11.0,5.0,,,90.0,26.0,7.5,0.1675,0.1581,0.0297988,3,,1.0,1.0,2.0,5.0,4.0,2.0,,,,2.0,11.0,2.0,1.0,,2.0,,7.0,,,,,3.0,1.0,,,essende.s,1.0,2.0,,,,,,,,
11409164,home,Vizela,Alberto Soro,,,soro-alberto,A. Soro,M,29,173,203,M,944049,EUR,920937600.0,F,29,29,False,17.0,15.0,1.0,1.0,3.0,3.0,12.0,15.0,7.0,,,56.0,29.0,6.8,0.0308,0.0,0.0302866,1,,1.0,,1.0,4.0,2.0,2.0,,1.0,1.0,,9.0,,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
11409164,home,Vizela,Rafael Bustamante,,,rafael-bustamante,R. Bustamante,M,5,176,34,M,934421,EUR,938822400.0,M,12,12,True,11.0,10.0,,,5.0,5.0,5.0,6.0,,,,19.0,13.0,6.4,0.0,0.0,0.00374834,0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Diogo Nascimento,,,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200.0,M,90,90,True,31.0,28.0,7.0,5.0,7.0,7.0,21.0,27.0,2.0,,,45.0,38.0,6.9,0.0,0.0,0.0287065,0,,3.0,,,,2.0,,,1.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Jardel,Jardel,,jardel,Jardel,F,10,184,92,M,867853,EUR,874713600.0,F,7,7,True,3.0,3.0,,,,,3.0,3.0,,,,13.0,6.0,6.9,0.0,0.0,0.040887,0,,,,,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
11409164,home,Vizela,Dylan Saint-Louis,,,dylan-saint-louis,D. Saint-Louis,F,,184,100,M,788833,EUR,798854400.0,F,14,14,True,9.0,5.0,1.0,,3.0,3.0,4.0,10.0,2.0,,,34.0,19.0,6.6,0.0,0.0,0.0987,0,,4.0,2.0,1.0,4.0,3.0,1.0,,1.0,,,10.0,1.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,
11409164,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400.0,M,8,8,True,24.0,20.0,1.0,,5.0,5.0,15.0,21.0,,,,21.0,27.0,6.6,0.0,0.0,0.0268523,0,,2.0,,,1.0,1.0,,,,,1.0,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11409164,home,Vizela,Francesco Ruberto,,,francesco-ruberto,F. Ruberto,G,12,184,22,M,335305,EUR,732499200.0,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Joaquín Novillo,,,joaquin-novillo,J. Novillo,D,6,190,65,M,966531,EUR,887846400.0,D,32,32,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Rodrigo Escoval,,,rodrigo-escoval,R. Escoval,D,26,188,59,M,825675,EUR,863049600.0,D,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409164,home,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800.0,M,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
