match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_challengeLost,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_errorLeadToAShot
10408443,home,Getafe,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,False,13.0,6.0,2.0,,,,8.0,21.0,,2.0,,,,,,65.0,30.0,6.8,19.0,0.0,0.0,0.21711,2.0,0,,,8.0,2.0,,2.0,,,,,,,,,,,1.0,,,1.0,,,4.0,,,1.0,,3.0,,,
10408443,home,Getafe,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,True,28.0,23.0,2.0,1.0,5.0,7.0,18.0,21.0,1.0,9.0,,,,,,48.0,44.0,6.9,7.0,0.0172,0.028,0.0127304,,1,,,,,1.0,5.0,8.0,3.0,3.0,,2.0,2.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,
10408443,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,True,12.0,8.0,4.0,2.0,5.0,5.0,3.0,11.0,1.0,4.0,,,,,,45.0,30.0,5.7,13.0,0.1265,0.0,0.00258024,,2,,,4.0,,1.0,7.0,1.0,,,1.0,,,,2.0,,,1.0,,,2.0,,2.0,2.0,1.0,,,,,,1.0,1.0
10408443,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,True,18.0,15.0,3.0,2.0,5.0,6.0,10.0,14.0,,2.0,,,,,,25.0,24.0,6.8,5.0,0.0565,0.0,0.0268131,,1,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10408443,home,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,13.0,7.0,,,,,7.0,13.0,,,,,,,,25.0,15.0,7.0,7.0,0.0272,0.0,0.0655681,2.0,1,,,,,6.0,1.0,6.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,
10408443,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,7,7,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,4.0,,,0.1041,0.0,0.0275166,,1,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408443,home,Getafe,Kiko Casilla,kiko-casilla,K. Casilla,G,,190,585,,18184,EUR,528595200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,home,Getafe,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,home,Getafe,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,home,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,home,Getafe,Jaime Seoane,jaime-seoane,J. Seoane,M,10,175,156,M,838636,EUR,853891200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,45.0,23.0,35.0,13.0,12.0,14.0,11.0,31.0,,18.0,,6.0,8.0,,,90.0,64.0,8.1,22.0,0.0,0.0,0.00457354,,0,0.8883,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
10408443,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,D,17,17,False,45.0,36.0,6.0,1.0,23.0,26.0,13.0,20.0,1.0,7.0,,,,,,81.0,69.0,6.9,15.0,0.0,0.0,0.0439123,2.0,0,,,1.0,,1.0,8.0,3.0,1.0,,,1.0,2.0,1.0,1.0,,,4.0,,,,,2.0,1.0,,1.0,,,,,,
10408443,away,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,46.0,40.0,7.0,4.0,35.0,40.0,5.0,6.0,6.0,5.0,,,,,,90.0,60.0,6.9,7.0,0.0,0.0,0.00369353,,0,,,,,,3.0,1.0,,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,
10408443,away,Almería,Srđan Babić,srdan-babic,S. Babić,D,6,195,634,M,280815,EUR,830131200,D,22,22,False,36.0,32.0,4.0,2.0,26.0,27.0,6.0,9.0,11.0,4.0,,,,,,90.0,51.0,7.1,4.0,0.0,0.0,0.00217101,,0,,,,,7.0,8.0,8.0,,,,,1.0,1.0,1.0,,,7.0,1.0,1.0,,,,,,,,,,,,
10408443,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,45.0,34.0,9.0,4.0,18.0,22.0,17.0,24.0,,5.0,,,,,,90.0,57.0,7.4,14.0,0.0538,0.0,0.374168,3.0,0,,,1.0,1.0,1.0,4.0,5.0,3.0,3.0,,,,,1.0,,,3.0,,1.0,,,,,,1.0,1.0,,,,,
10408443,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,3,3,False,41.0,34.0,1.0,1.0,11.0,13.0,23.0,28.0,,3.0,,,,,,73.0,52.0,6.6,10.0,0.1842,0.8547,0.0348841,,2,,,,,1.0,11.0,4.0,3.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,6.0,1.0,1.0,,,,,,,
10408443,away,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,False,30.0,22.0,4.0,1.0,19.0,22.0,3.0,8.0,4.0,7.0,,,,,,90.0,38.0,6.4,8.0,0.0,0.0,0.00997981,,0,,True,,,3.0,9.0,3.0,,,,,,,,,,9.0,,,,,,,,,,,,,,
10408443,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,44.0,38.0,2.0,1.0,14.0,18.0,24.0,30.0,,8.0,,,,,,87.0,65.0,6.8,14.0,0.0986,0.0,0.0504102,1.0,2,,,4.0,,1.0,4.0,6.0,4.0,2.0,1.0,3.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,1.0,
10408443,away,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,F,12,12,False,37.0,25.0,3.0,1.0,5.0,9.0,20.0,30.0,,6.0,,,,,,81.0,54.0,7.3,16.0,0.2219,0.1292,0.0437649,3.0,4,,,2.0,,4.0,7.0,8.0,2.0,1.0,1.0,1.0,1.0,,,,,4.0,,2.0,,2.0,2.0,1.0,,,,,,,1.0,
10408443,away,Almería,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,16,16,False,26.0,19.0,2.0,1.0,3.0,4.0,16.0,22.0,1.0,4.0,,,,,,90.0,44.0,8.8,11.0,0.6644,0.9882,0.285423,2.0,5,,,,,1.0,13.0,6.0,3.0,2.0,2.0,,1.0,1.0,2.0,Luis,Javier Suárez,5.0,,2.0,2.0,2.0,3.0,1.0,,,2.0,2.0,,,1.0,
10408443,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,10,10,False,24.0,21.0,2.0,2.0,7.0,7.0,16.0,21.0,,9.0,,,,,,73.0,55.0,7.6,10.0,0.4052,0.7738,0.027309,2.0,6,,,4.0,2.0,,5.0,10.0,3.0,2.0,3.0,,3.0,2.0,,,,2.0,,5.0,,3.0,2.0,4.0,1.0,,,,1.0,,,
10408443,away,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,True,22.0,19.0,1.0,1.0,8.0,9.0,11.0,14.0,1.0,1.0,,,,,,17.0,25.0,7.0,4.0,0.0,0.0,0.0589716,5.0,0,,,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
10408443,away,Almería,Íñigo Eguaras,inigo-eguaras,Í. Eguaras,M,16,181,52,M,572198,EUR,699926400,M,4,4,True,16.0,14.0,3.0,3.0,3.0,4.0,11.0,12.0,,3.0,,,,,,17.0,18.0,6.7,2.0,0.0588,0.0,0.00594531,,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,True,2.0,1.0,,,1.0,2.0,,,3.0,,,,,,,9.0,5.0,6.5,1.0,0.0,0.0,3.6e-06,,0,,,,,,2.0,,,,,,,,,Kaiky,,2.0,,,,,,,,,,,,,,
10408443,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,,,,,,,,,,,,,,,,9.0,8.0,7.0,2.0,0.2481,0.1377,0.0,,2,,,,,,3.0,2.0,1.0,,,1.0,2.0,1.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,,,
10408443,away,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,True,5.0,2.0,,,,,2.0,5.0,,,,,,,,9.0,10.0,6.6,3.0,0.0642,0.0,0.00075908,,1,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
10408443,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,845119,EUR,894240000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185,152,M,1493213,EUR,1080950400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408443,away,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
