match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_totalTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals
10385530,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,2.0,2.0,,,1.0,1.0,1.0,,,,74.0,8.0,7.3,2.0,0.1492,0.1958,0.331515,2,,,,1.0,,,3.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,
10385530,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,27.0,25.0,1.0,1.0,2.0,3.0,24.0,3.0,,,45.0,33.0,7.1,4.0,0.0,0.0,0.18874,0,,,,23.0,,,1.0,4.0,,,2.0,2.0,,,,1.0,,,2.0,2.0,,2.0,,,,,,,1.0,,,,,,
10385530,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,19.0,19.0,1.0,1.0,11.0,11.0,8.0,1.0,,,26.0,19.0,6.6,,0.0,0.0,0.00187994,0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,14.0,13.0,,,5.0,5.0,10.0,2.0,,,25.0,20.0,6.7,3.0,0.0,0.0,0.0081321,0,,,,8.0,1.0,,4.0,2.0,,1.0,1.0,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10385530,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,3.0,2.0,,,,,3.0,,,,16.0,5.0,6.4,2.0,0.0,0.0,0.00282591,0,,,,2.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10385530,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,12.0,12.0,,,4.0,4.0,8.0,,,,8.0,12.0,6.6,,0.0,0.0,0.00266777,0,,Rico Lewis,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,home,Manchester City,Luke Mbete,luke-mbete,L. Mbete,D,79,185,397,M,,1065217,EUR,1063843200,D,79,79,True,,,,,,,,,,,,,,,,0.0,,0,,Luke Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,home,Manchester City,Josh Wilson-Esbrand,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3125,M,,1017915,EUR,1040860800,D,97,97,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,home,Manchester City,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,,997087,EUR,1044662400,F,48,48,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,1,1,False,32.0,26.0,10.0,4.0,23.0,26.0,6.0,4.0,,4.0,90.0,41.0,6.4,6.0,0.0,0.0,0.0004281,0,-0.7919,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,
10385530,away,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,40.0,33.0,4.0,1.0,31.0,36.0,4.0,1.0,,,90.0,50.0,5.9,8.0,0.0,0.0,0.00103859,0,,,,2.0,,,3.0,1.0,1.0,2.0,,,,,4.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10385530,away,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,D,8,8,False,51.0,48.0,1.0,,48.0,49.0,2.0,1.0,,,90.0,60.0,6.0,4.0,0.0,0.0,0.00020098,0,,,,,,1.0,1.0,5.0,1.0,,1.0,,,,3.0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,1.0
10385530,away,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,False,38.0,33.0,6.0,3.0,28.0,31.0,7.0,1.0,,,90.0,48.0,6.4,7.0,0.0,0.0,0.00744177,0,,,,5.0,,1.0,,1.0,,3.0,1.0,,,,2.0,,,,,,,,,1.0,True,,,,,,,,,,
10385530,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,M,15,15,False,29.0,18.0,9.0,4.0,14.0,18.0,14.0,6.0,,,90.0,47.0,6.3,14.0,0.0697,0.0,0.0251878,1,,,,5.0,3.0,,11.0,3.0,4.0,,,,4.0,1.0,3.0,2.0,3.0,,1.0,,,,,1.0,,,,1.0,,,,,,,
10385530,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,21.0,17.0,1.0,,15.0,17.0,4.0,,,,63.0,26.0,6.3,5.0,0.0,0.0,0.00137948,0,,,,2.0,,1.0,2.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10385530,away,Bournemouth,Ben Pearson,ben-pearson,B. Pearson,M,4,174,71,M,,190857,EUR,789177600,M,22,22,False,36.0,34.0,3.0,3.0,28.0,30.0,6.0,3.0,,,90.0,40.0,6.7,2.0,0.0267,0.1198,0.00394725,1,,,,6.0,,1.0,1.0,3.0,,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,
10385530,away,Bournemouth,Jack Stacey,jack-stacey,J. Stacey,D,3,180,115,M,,583450,EUR,828748800,M,17,17,False,20.0,13.0,5.0,,9.0,14.0,8.0,1.0,,,90.0,33.0,6.0,10.0,0.0,0.0,0.00692095,0,,,,5.0,2.0,,2.0,1.0,1.0,1.0,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,
10385530,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,F,16,16,False,19.0,19.0,4.0,4.0,11.0,11.0,9.0,5.0,,,80.0,31.0,6.5,7.0,0.0,0.0,0.00650048,0,,,,8.0,1.0,,7.0,4.0,,,1.0,,2.0,,,1.0,,2.0,4.0,2.0,,2.0,,,,,,,1.0,,,,,,
10385530,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,F,10,10,False,14.0,10.0,2.0,,7.0,7.0,7.0,5.0,,,63.0,23.0,6.9,5.0,0.0,0.0,0.0058879,0,,,,3.0,,,5.0,6.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,,3.0,3.0,1.0,2.0,,1.0,,,,,,,,,,,
10385530,away,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,False,25.0,15.0,1.0,1.0,10.0,15.0,10.0,,,,89.0,33.0,6.7,13.0,0.0,0.0,0.0170249,0,,,,5.0,,3.0,4.0,5.0,,,2.0,1.0,2.0,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,
10385530,away,Bournemouth,Junior Stanislas,junior-stanislas,J. Stanislas,M,,183,81,,,44823,EUR,628041600,M,19,19,True,8.0,5.0,1.0,,3.0,4.0,4.0,,,,27.0,10.0,6.4,4.0,0.0358,0.0,0.0003494,1,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10385530,away,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,10.0,8.0,1.0,1.0,6.0,8.0,2.0,1.0,,,27.0,11.0,6.6,2.0,0.0,0.0,0.00570994,0,,,,2.0,,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
10385530,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,True,10.0,9.0,1.0,,7.0,8.0,2.0,,,,10.0,11.0,6.5,1.0,0.0,0.0,0.00035225,0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385530,away,Bournemouth,Jamal Lowe,jamal-lowe,J. Lowe,F,9,183,276,M,,257433,EUR,774662400,F,18,18,True,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,away,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,away,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,away,Bournemouth,Emiliano Marcondes,emiliano-marcondes,E. Marcondes,M,11,185,258,M,,186809,EUR,794707200,M,11,11,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,away,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,32,32,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385530,away,Bournemouth,Siriki Dembélé,siriki-dembele,S. Dembélé,M,23,173,221,M,,886532,EUR,842054400,M,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
