match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_wonContest,stat_goals,captain,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_hitWoodwork
12501571,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,30,30,False,22.0,9.0,14.0,2.0,0.0,7.0,11.0,2.0,11.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,29.0,6.8,13.0,0.0002773,0,0.4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501571,home,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,31,31,False,46.0,39.0,4.0,1.0,0.0,20.0,24.0,19.0,24.0,,5.0,,,,,90.0,67.0,6.8,12.0,0.0390819,0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12501571,home,Como,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,False,41.0,39.0,3.0,2.0,0.0,23.0,23.0,16.0,18.0,4.0,2.0,,,,,90.0,55.0,7.2,3.0,0.00477492,1,,,2.0,7.0,1.0,,2.0,1.0,,1.0,,,1.0,3.0,1.0,1.0,2.0,2.0,0.2953,,,,,,,,,,,,,,,,
12501571,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,36.0,29.0,4.0,1.0,0.0,19.0,20.0,10.0,16.0,7.0,6.0,,,,,90.0,47.0,7.3,7.0,0.00559692,0,,,1.0,6.0,,,1.0,1.0,,1.0,,,,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
12501571,home,Como,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,41,41,False,50.0,44.0,1.0,,0.0,19.0,21.0,25.0,30.0,3.0,4.0,,,,,88.0,76.0,7.1,13.0,0.0205646,0,,1.0,6.0,6.0,1.0,1.0,3.0,1.0,3.0,2.0,,,2.0,,,,,3.0,,alexxv_5,2.0,,,,,,,,,,,,,,
12501571,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,51.0,44.0,5.0,4.0,0.0,12.0,13.0,34.0,41.0,1.0,6.0,,,,,90.0,61.0,7.6,11.0,0.502099,2,,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,0.0676,,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,
12501571,home,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,80,80,False,80.0,65.0,2.0,,0.0,20.0,23.0,45.0,57.0,,13.0,,,,,88.0,94.0,6.8,21.0,0.105475,0,,,9.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,,,1.0,1.0,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,
12501571,home,Como,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,19,19,False,18.0,16.0,1.0,1.0,0.0,2.0,2.0,14.0,16.0,1.0,2.0,,,,,77.0,34.0,6.3,7.0,0.0583526,2,,,6.0,3.0,1.0,4.0,2.0,1.0,,,,,,,1.0,,,1.0,0.3036,,,,1.0,,1.0,,1.0,1.0,0.4954,,,,,,
12501571,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,79,79,False,49.0,43.0,3.0,1.0,0.0,8.0,9.0,35.0,40.0,1.0,5.0,,,,,90.0,67.0,7.5,10.0,0.0569983,5,,,5.0,8.0,,5.0,1.0,1.0,3.0,5.0,,,,2.0,,3.0,,1.0,0.2525,nicopaz1o,,,,,1.0,,1.0,,0.1058,4.0,,,,,
12501571,home,Como,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,M,7,7,False,34.0,30.0,,,0.0,8.0,8.0,23.0,31.0,1.0,4.0,,,,,71.0,50.0,8.1,10.0,0.442826,2,,5.0,2.0,5.0,1.0,,2.0,2.0,1.0,,,,1.0,,,1.0,,3.0,0.2104,,2.0,1.0,,1.0,,,1.0,,0.3428,,1.0,,,,
