match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalOffside,stat_bigChanceCreated,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_hitWoodwork,stat_lastManTackle,stat_errorLeadToAShot
14065085,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,True,28.0,22.0,11.0,5.0,0.0,18.0,21.0,4.0,7.0,1.0,4.0,1.0,1.0,1.0,90.0,31.0,6.6,6.0,0.0157952,0,0.0312,0.13,0.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065085,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,,86.0,82.0,7.0,4.0,0.0,47.0,48.0,35.0,38.0,3.0,8.0,,,,90.0,98.0,7.4,5.0,0.058194,0,,0.42,0.12,0.26,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14065085,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,,79.0,72.0,12.0,10.0,0.0,38.0,39.0,34.0,40.0,3.0,4.0,,,,90.0,92.0,7.6,12.0,0.0404089,1,,0.38,0.21,0.25,1.0,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,1.0,1.0,0.043,0.01,,,,,,,,,,,,,,,,,,,
14065085,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,False,,74.0,69.0,5.0,2.0,0.0,30.0,31.0,39.0,43.0,4.0,3.0,,,,90.0,84.0,7.8,5.0,0.215705,0,,0.54,0.39,0.25,,,1.0,3.0,2.0,3.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14065085,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,M,26,26,False,,51.0,44.0,4.0,2.0,1.0,14.0,17.0,30.0,34.0,3.0,4.0,,,,90.0,96.0,7.8,28.0,0.463389,0,,0.65,0.26,0.15,15.0,3.0,,,6.0,4.0,,,1.0,3.0,3.0,1.0,1.0,4.0,,,,,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,
14065085,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,False,,51.0,48.0,3.0,2.0,0.0,11.0,12.0,37.0,39.0,,3.0,,,,89.0,64.0,7.5,5.0,0.217632,0,,0.51,0.16,0.15,4.0,2.0,,,3.0,3.0,,,3.0,3.0,,3.0,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,
14065085,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,,38.0,34.0,2.0,2.0,0.0,12.0,12.0,22.0,26.0,,5.0,,,,77.0,44.0,7.1,7.0,0.047541,1,,0.15,0.12,0.16,,,,1.0,1.0,2.0,,,,,2.0,,1.0,1.0,1.0,,0.1063,-0.43,,,,,,,,1.0,0.3908,,,,,,,,,,
14065085,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,M,24,24,False,,43.0,33.0,2.0,1.0,0.0,14.0,14.0,19.0,29.0,4.0,2.0,,,,90.0,67.0,6.1,21.0,0.0256917,1,,-0.87,0.27,0.15,8.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,0.0558,-0.43,,,,,,,,,,1.0,,,,,,,,,
14065085,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,,22.0,16.0,4.0,2.0,0.0,3.0,4.0,13.0,18.0,,3.0,,,,77.0,46.0,7.8,14.0,0.0316457,5,,-0.3,0.29,-0.02,1.0,,,1.0,3.0,8.0,,,1.0,1.0,4.0,1.0,,4.0,2.0,,0.1833,0.47,,,,4.0,,,,1.0,0.1643,4.0,1.0,,,,,,,,
14065085,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,F,14,14,False,,12.0,6.0,,,0.0,1.0,1.0,5.0,11.0,,,,,,65.0,23.0,6.5,8.0,0.0860833,3,,-0.21,0.32,0.16,,,,,1.0,4.0,,,,,1.0,,1.0,2.0,2.0,,0.6404,-0.52,,,,2.0,,,,2.0,0.603,1.0,,1.0,,,,,,,
