match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_wasFouled,stat_challengeLost,stat_interceptionWon,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_lastManTackle,stat_hitWoodwork
14083249,home,Levante UD,Jorge Cabello,jorge-cabello,J. Cabello,D,15,180,78,M,1807070,EUR,1082851200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Jorge Cabello,,,,,,,,,,,,,,,,,,,,,,
14083249,home,Levante UD,Diego Pampín,diego-pampin,D. Pampín,D,6,173,127,M,855837,EUR,953078400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,home,Levante UD,Víctor García,victor-garcia,V. García,M,17,177,108,M,952222,EUR,852076800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,home,Levante UD,Iker Losada,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,home,Levante UD,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,966802,EUR,974246400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,home,Levante UD,Carlos Espí,espi-carlos,C. Espí,F,19,194,328,M,1649918,EUR,1122163200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,1,1,False,29.0,26.0,4.0,1.0,0.0,26.0,26.0,,3.0,,1.0,1.0,9.0,1.0,,,,,,90.0,38.0,5.9,3.0,0.00012507,,0,-0.7298,0.06,0.0,-0.25,-0.72,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,52.0,46.0,3.0,1.0,0.0,15.0,17.0,31.0,35.0,1.0,3.0,2.0,2.0,,,,,,,90.0,81.0,6.6,13.0,0.553481,,1,,0.46,0.11,-0.37,,3.0,1.0,,4.0,3.0,,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,,5.0,True,,0.0316,-0.21,1.0,,0.0476,,,Bellerín,,,,
14083249,away,Real Betis,Natan,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,4,4,False,70.0,66.0,6.0,3.0,0.0,44.0,47.0,22.0,23.0,4.0,4.0,4.0,3.0,,,,,,,90.0,79.0,5.9,6.0,0.00751038,,0,,0.11,0.14,-0.66,,1.0,,4.0,6.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,
14083249,away,Real Betis,Valentín Gómez,diego-gomez,V. Gómez,D,16,181,2163,M,1186010,EUR,1056585600,D,16,16,False,62.0,61.0,6.0,6.0,0.0,42.0,42.0,19.0,20.0,5.0,8.0,11.0,2.0,,,,,,,90.0,81.0,7.2,1.0,0.00703095,,2,,0.18,0.08,0.18,,,,4.0,6.0,,1.0,3.0,2.0,,2.0,Valentín,Gómez,,,,,,,,,1.0,0.1415,-0.4,1.0,,0.0225,,,,,1.0,,
14083249,away,Real Betis,Junior Firpo,junior-firpo,J. Firpo,D,23,184,2241,M,914835,EUR,840672000,D,23,23,False,50.0,41.0,,,0.0,21.0,24.0,20.0,26.0,4.0,9.0,5.0,4.0,,,,,,,90.0,81.0,6.8,13.0,0.165272,,2,,0.22,0.12,-0.33,,2.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,,2.0,1.0,2.0,,1.0,1.0,4.0,,,0.2172,-0.52,,,,2.0,,,,,,
14083249,away,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,8,8,False,58.0,50.0,6.0,6.0,0.0,11.0,14.0,39.0,44.0,1.0,3.0,1.0,4.0,,,,,,,90.0,82.0,7.9,16.0,0.298015,,2,,0.33,0.15,-0.13,,8.0,3.0,2.0,6.0,2.0,,1.0,1.0,2.0,2.0,,,,1.0,2.0,,1.0,,2.0,,,0.3912,0.51,2.0,1.0,0.5897,,,,,,,
14083249,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,6,6,False,48.0,47.0,3.0,3.0,1.0,27.0,27.0,20.0,21.0,1.0,7.0,1.0,3.0,,,,,,,73.0,60.0,7.1,3.0,0.0160016,,0,,0.12,0.2,-0.05,,,,2.0,6.0,,,5.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
14083249,away,Real Betis,Antony,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,M,7,7,False,46.0,33.0,2.0,,0.0,5.0,6.0,28.0,40.0,,6.0,,6.0,,,,,,,90.0,72.0,6.7,21.0,0.147177,,6,,-0.11,0.45,-0.19,,6.0,1.0,,3.0,4.0,,,,,,,,3.0,1.0,,1.0,3.0,,2.0,,1.0,0.3078,-0.23,3.0,,0.1175,2.0,,Antony,,,,
14083249,away,Real Betis,Nelson Deossa,nelson-deossa,N. Deossa,M,18,185,4686,M,1129401,EUR,949795200,M,18,18,False,26.0,26.0,1.0,1.0,0.0,6.0,6.0,20.0,20.0,,5.0,,1.0,,,,,,,45.0,35.0,7.0,2.0,0.0881901,,2,,-0.01,0.2,0.54,,1.0,,1.0,4.0,2.0,,1.0,1.0,1.0,3.0,Nelson Deossa,,2.0,,,,2.0,,1.0,,1.0,0.0667,-0.14,,,,1.0,,,,,1.0,
14083249,away,Real Betis,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,False,26.0,24.0,,,0.0,8.0,8.0,16.0,18.0,,2.0,1.0,2.0,,,,,,,72.0,50.0,6.2,13.0,0.266491,,4,,0.11,0.05,-0.18,,8.0,2.0,,6.0,3.0,,1.0,1.0,2.0,1.0,,,,2.0,,1.0,1.0,,2.0,,1.0,0.3072,-0.49,,,,3.0,,,,,,1.0
14083249,away,Real Betis,Cucho Hernández,cucho-hernandez,C. Hernández,F,19,175,8926,M,887055,EUR,924566400,F,19,19,False,20.0,16.0,1.0,1.0,0.0,8.0,8.0,8.0,12.0,3.0,6.0,,2.0,,,,,,,87.0,35.0,6.8,9.0,0.0147294,,6,,-0.44,0.02,-0.33,,1.0,,1.0,1.0,,,1.0,,4.0,,,,2.0,,,,,,,,4.0,0.5098,0.43,1.0,1.0,0.4917,1.0,,cuchohernandez,1.0,,,
14083249,away,Real Betis,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,20,20,True,26.0,19.0,1.0,1.0,0.0,4.0,5.0,15.0,21.0,,4.0,,6.0,,,,,,,45.0,43.0,6.9,14.0,0.19096,,2,,0.09,0.19,-0.02,,7.0,3.0,,2.0,2.0,,,,1.0,,,,3.0,,,1.0,1.0,1.0,4.0,,,0.0949,0.06,1.0,,0.4464,1.0,1.0,locelso_giovani,,1.0,,
14083249,away,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,10,10,True,16.0,13.0,,,1.0,4.0,5.0,9.0,11.0,,6.0,,1.0,,,,,,,18.0,24.0,7.5,4.0,0.430671,,0,,0.23,0.2,0.14,,1.0,,,,1.0,,3.0,2.0,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,ez_abde,,,,
14083249,away,Real Betis,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,359272,EUR,840585600,M,14,14,True,14.0,13.0,3.0,2.0,0.0,3.0,4.0,10.0,10.0,,1.0,,1.0,,,,,,,17.0,16.0,6.8,1.0,0.00853283,,1,,0.12,0.04,-0.03,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,0.0557,-0.04,,,,1.0,,sofyanamrabat,,,,
14083249,away,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,,,,,,,,12.0,3.0,6.5,,0.00106183,,0,,-0.01,,0.16,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,bakambu17,,,,
14083249,away,Real Betis,Adrián,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Angel Ortiz,angel-ortiz,Á. Ortiz,D,40,167,493,M,1152139,EUR,1090713600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Darling Bladi,bladi-darling,D. Bladi,D,36,164,63,M,1621035,EUR,1086912000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Darling Bladi,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Pablo García,pablo-garcia,P. García,M,52,175,2261,M,1893910,EUR,1155600000,F,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083249,away,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
