match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_clearanceOffLine,player_sofascoreId,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches
12117010,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,home,São Paulo,Moreira,moreira,Moreira,D,45,175,1187,M,1175765,EUR,1085097600,D,30,30,True,,,,,,,,,,,,,,,,,,0,,Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,home,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,home,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,home,São Paulo,Giuliano Galoppo,giuliano-galoppo,G. Galoppo,M,34,179,1928,M,926413,EUR,929664000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,home,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,home,São Paulo,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,33.0,16.0,20.0,3.0,0.0,15.0,17.0,1.0,16.0,7.0,1.0,1.0,90.0,39.0,6.9,17.0,8.29e-05,0,0.1392,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,Weverton,,,,,,,,1.0,2.0
12117010,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,False,42.0,36.0,3.0,1.0,0.0,21.0,24.0,15.0,21.0,4.0,,,73.0,64.0,7.0,15.0,0.00472571,0,,,,3.0,,,5.0,4.0,,,,2.0,,2.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12117010,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,26.0,24.0,2.0,1.0,0.0,21.0,22.0,3.0,4.0,3.0,,,90.0,39.0,7.4,2.0,0.00215917,1,,,,,,2.0,6.0,4.0,,,,2.0,,1.0,1.0,3.0,0.0361,,,,3.0,4.0,,,,,,gustavogomez,,True,,,1.0,1.0,0.0553,,
12117010,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,35.0,25.0,10.0,2.0,0.0,13.0,13.0,12.0,22.0,6.0,,,90.0,50.0,7.1,12.0,0.0697242,0,,,,,,3.0,8.0,7.0,1.0,2.0,,4.0,2.0,3.0,,2.0,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,
12117010,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,D,22,22,False,12.0,11.0,1.0,,0.0,9.0,10.0,2.0,3.0,3.0,,,73.0,28.0,6.9,3.0,0.00236273,3,,,,1.0,,,2.0,2.0,1.0,,2.0,2.0,3.0,2.0,,2.0,0.0758,,,,,,1.0,,,1.0,,,,,,,,,,,
12117010,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,1015292,EUR,959904000,M,27,27,False,29.0,24.0,3.0,2.0,0.0,13.0,14.0,11.0,16.0,9.0,,,90.0,44.0,6.5,11.0,0.011513,0,,,,1.0,,,7.0,3.0,2.0,1.0,,,1.0,2.0,1.0,2.0,,,,2.0,,,1.0,2.0,,,,richardrios,,,,,,,,,
12117010,away,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,977677,EUR,926553600,M,5,5,False,47.0,39.0,2.0,,0.0,28.0,31.0,11.0,16.0,7.0,,,90.0,63.0,6.9,11.0,0.00981578,0,,,,,,1.0,5.0,3.0,1.0,,,1.0,6.0,1.0,1.0,2.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
12117010,away,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,1597265,EUR,1177372800,M,41,41,False,14.0,9.0,,,0.0,3.0,4.0,6.0,10.0,4.0,,,66.0,33.0,6.3,13.0,0.0122185,2,,Estêvão,,,,1.0,7.0,5.0,1.0,2.0,,,1.0,1.0,1.0,,0.0605,,,2.0,,,,6.0,2.0,2.0,,Estêvão,,,,,,,,,
12117010,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,False,37.0,30.0,5.0,3.0,0.0,8.0,8.0,24.0,33.0,3.0,,,90.0,56.0,7.2,13.0,0.0574983,2,,,,4.0,2.0,1.0,3.0,6.0,2.0,,1.0,,,2.0,2.0,1.0,0.0927,2.0,,3.0,1.0,,,1.0,1.0,,,raphaelveiga,,,,,1.0,1.0,0.0311,,
12117010,away,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,1174937,EUR,1153440000,M,9,9,False,9.0,5.0,,,0.0,2.0,4.0,3.0,5.0,3.0,,,66.0,20.0,6.4,11.0,0.241173,0,,,,,,,8.0,1.0,1.0,3.0,,,,,,3.0,,1.0,,2.0,,,,2.0,1.0,,,Endrick,1.0,,,,,,,,
12117010,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,False,12.0,7.0,1.0,,0.0,2.0,2.0,5.0,10.0,1.0,,,55.0,20.0,6.8,7.0,0.021466,0,,José López,,,,2.0,4.0,4.0,1.0,2.0,,,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,
12117010,away,Palmeiras,Lázaro,lazaro,Lázaro,F,7,181,1899,M,1002556,EUR,1015891200,F,17,17,True,8.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,,,,35.0,11.0,6.5,1.0,0.0143706,1,,,,,,,2.0,1.0,,,,,,,,1.0,0.5655,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,
12117010,away,Palmeiras,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4593,M,1464248,EUR,1139443200,M,31,31,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,,,24.0,14.0,6.7,4.0,0.0124574,0,,Luis Guilherme,,,,1.0,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,,guilhermelira06,,,,,,,,,
12117010,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,24.0,7.0,6.6,2.0,0.00287155,0,,,,,,,2.0,2.0,,,,,,,2.0,1.0,,,,2.0,1.0,,,,,,,Rony,,,,,,,,,
12117010,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,True,6.0,3.0,,,0.0,1.0,2.0,2.0,5.0,2.0,,,17.0,12.0,6.6,4.0,0.00044763,0,,Vanderlan,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,12,12,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,,,,17.0,10.0,6.6,2.0,0.00037378,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,1002443,EUR,1010102400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,250351,EUR,736992000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117010,away,Palmeiras,Rômulo,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,20,20,True,,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
