match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,captain,stat_unsuccessfulTouch,stat_fouls,player_firstName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_lastName,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_hitWoodwork
11369460,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,False,27.0,24.0,9.0,6.0,22.0,24.0,2.0,3.0,7.0,1.0,90.0,33.0,7.0,3.0,0.00055922,0,0.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,93.0,87.0,5.0,3.0,41.0,44.0,46.0,49.0,4.0,,90.0,109.0,7.5,7.0,0.0338841,2,,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.157,,,,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,68.0,64.0,2.0,2.0,48.0,50.0,16.0,18.0,5.0,,90.0,78.0,7.0,5.0,0.00893537,0,,4.0,3.0,7.0,4.0,,,,4.0,,1.0,1.0,,True,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,33,33,False,91.0,79.0,5.0,4.0,45.0,50.0,34.0,41.0,2.0,,90.0,97.0,7.2,13.0,0.0120218,0,,2.0,3.0,3.0,5.0,,1.0,,1.0,1.0,2.0,1.0,,,,,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,2,2,False,58.0,47.0,4.0,2.0,21.0,23.0,28.0,43.0,5.0,,90.0,96.0,8.0,25.0,0.374165,1,,3.0,1.0,6.0,2.0,,,1.0,1.0,1.0,,,0.0176,,4.0,2.0,,1.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
11369460,home,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,35.0,27.0,3.0,3.0,12.0,14.0,17.0,27.0,5.0,,90.0,50.0,7.4,13.0,0.368736,2,,,1.0,,4.0,,,1.0,1.0,,,,0.4494,,1.0,,,,6.0,2.0,1.0,,2.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,
11369460,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,61.0,56.0,7.0,5.0,35.0,35.0,21.0,26.0,6.0,,77.0,74.0,7.1,9.0,0.0662222,0,,,,3.0,3.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11369460,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,93.0,88.0,1.0,,34.0,35.0,55.0,59.0,6.0,,90.0,104.0,7.4,8.0,0.309757,0,,4.0,1.0,5.0,4.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,
11369460,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,False,33.0,29.0,,,5.0,5.0,26.0,31.0,3.0,,90.0,56.0,7.9,10.0,0.838403,3,,,,3.0,6.0,,1.0,,,1.0,2.0,1.0,0.6196,,2.0,,,,3.0,2.0,5.0,1.0,1.0,,1.0,3.0,,1.0,,2.0,0.1557,,,,,,,
11369460,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,21.0,14.0,1.0,1.0,6.0,7.0,9.0,15.0,2.0,,90.0,35.0,7.1,10.0,0.0140943,3,,1.0,3.0,2.0,9.0,,1.0,1.0,1.0,,,,0.1722,,2.0,,,,1.0,1.0,2.0,,4.0,2.0,,2.0,,2.0,,,,,,,,,,
11369460,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,False,2.0,2.0,,,,,2.0,2.0,,,7.0,2.0,,,0.00021542,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,True,24.0,22.0,1.0,1.0,9.0,9.0,13.0,15.0,,,55.0,38.0,6.7,9.0,0.0162936,3,,1.0,,6.0,1.0,,3.0,1.0,1.0,,1.0,,0.1128,,4.0,2.0,Fermín López,,,,,,,,1.0,,,1.0,,1.0,0.0527,,,,,,,
11369460,home,Barcelona,Vitor Roque,vitor-roque,V. Roque,F,9,174,73281,M,VRoque,1150391,EUR,1109548800,F,19,19,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,28.0,18.0,7.2,4.0,0.00380308,2,,,,4.0,3.0,,3.0,,1.0,,,,0.3324,,,1.0,Vitor Roque,,,,1.0,,2.0,1.0,,1.0,,1.0,,1.0,0.3775,1.0,,,,,,
11369460,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,True,15.0,14.0,1.0,1.0,4.0,4.0,10.0,11.0,1.0,,13.0,17.0,6.9,1.0,0.0170795,0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Héctor Fort,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369460,home,Barcelona,Unai Hernández,unai-hernandez,U. Hernández,M,7,171,2293,M,,1170547,EUR,1102982400,M,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Unai Hernandez,,,,,,,,,,,,,,,,,,,,,
11369460,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,,99516,EUR,673228800,G,13,13,False,29.0,19.0,24.0,14.0,9.0,11.0,10.0,18.0,7.0,3.0,90.0,37.0,7.1,11.0,0.00588642,0,-0.4141,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,
