match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_aerialLost,stat_challengeLost,player_firstName,player_lastName,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside
10434089,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,34.0,20.0,26.0,12.0,13.0,16.0,7.0,18.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,90.0,48.0,6.5,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434089,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,13,13,False,33.0,24.0,5.0,2.0,14.0,21.0,12.0,17.0,,1.0,,1.0,5.0,,,,,,89.0,55.0,6.7,14.0,0,22,5.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10434089,home,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,189,261,M,257497,EUR,765417600,D,6,6,False,54.0,39.0,15.0,5.0,32.0,35.0,7.0,19.0,1.0,3.0,7.0,3.0,7.0,,,,,,90.0,71.0,7.1,17.0,0,6,,,2.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10434089,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,182,35,M,135941,EUR,569203200,D,88,88,False,40.0,33.0,5.0,3.0,29.0,31.0,4.0,9.0,5.0,6.0,4.0,3.0,4.0,,,,,,90.0,54.0,6.8,8.0,2,20,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10434089,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,53.0,45.0,7.0,1.0,27.0,31.0,18.0,27.0,,3.0,1.0,1.0,8.0,,,,,,90.0,79.0,6.5,16.0,0,58,5.0,,3.0,3.0,2.0,,3.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,
10434089,home,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,178,285,M,991653,EUR,973468800,M,28,28,False,37.0,32.0,,,10.0,10.0,22.0,27.0,2.0,5.0,1.0,,7.0,,,,,,89.0,51.0,6.8,8.0,4,18,,,2.0,,1.0,1.0,5.0,2.0,,1.0,3.0,,,,,,2.0,3.0,,,,,,,,,
10434089,home,Sivasspor,Isaac Cofie,isaac-cofie,I. Cofie,M,180,58,M,45926,EUR,685324800,M,5,5,False,55.0,50.0,10.0,9.0,33.0,35.0,17.0,20.0,,5.0,4.0,2.0,13.0,,,,,,90.0,79.0,8.3,7.0,4,,,,3.0,1.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,
10434089,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,15,15,False,37.0,31.0,6.0,5.0,17.0,19.0,15.0,19.0,,3.0,2.0,1.0,5.0,,,,,,90.0,54.0,6.7,12.0,2,8,1.0,1.0,,,4.0,1.0,7.0,1.0,,,,,2.0,2.0,,,3.0,1.0,1.0,,2.0,,,,,,
10434089,home,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,178,77,M,142541,EUR,752544000,F,17,17,False,29.0,20.0,2.0,1.0,5.0,6.0,17.0,31.0,,2.0,,,5.0,,,,,,89.0,50.0,7.2,21.0,2,17,8.0,2.0,1.0,1.0,2.0,4.0,9.0,1.0,,1.0,,,1.0,4.0,,,,1.0,3.0,1.0,1.0,,,,,,
10434089,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,186,158,M,51558,EUR,507081600,F,9,9,False,28.0,21.0,,,7.0,7.0,14.0,21.0,4.0,6.0,3.0,2.0,2.0,,,,,,90.0,43.0,6.7,10.0,2,9,,,1.0,,2.0,1.0,15.0,,,1.0,1.0,,8.0,3.0,,,1.0,3.0,1.0,,,,,,,,
