match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,player_dateOfBirthTimestamp,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,captain,stat_penaltyConceded,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_penaltyWon
13444492,home,FC Motown,Joshua Schaffer,Joshua Schaffer,,joshua-schaffer,J. Schaffer,G,1,0,M,1211635,EUR,G,1,1,False,19.0,11.0,13.0,5.0,0.0,9.0,10.0,2.0,9.0,2.0,7.0,1.0,2.0,1.0,5.0,2.0,90.0,30.0,7.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444492,home,FC Motown,Edward Speed,Edward Speed,,edward-speed,E. Speed,M,17,1,M,1195127,EUR,D,17,17,False,40.0,31.0,7.0,3.0,0.0,18.0,22.0,13.0,18.0,3.0,7.0,,,,,,90.0,61.0,6.7,15.0,1,172.0,858297600.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,
13444492,home,FC Motown,Matthew Leong,Matthew Leong,,matthew-leong,M. Leong,D,,3,,1834763,EUR,D,2,2,False,35.0,26.0,8.0,4.0,0.0,20.0,21.0,6.0,14.0,5.0,1.0,,,,,,90.0,46.0,6.7,12.0,0,,975542400.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
13444492,home,FC Motown,Jean Voltaire,,,jean-voltaire,J. Voltaire,F,3,6,M,934891,EUR,D,3,3,False,25.0,19.0,8.0,4.0,0.0,13.0,15.0,6.0,10.0,7.0,5.0,,,,,,90.0,41.0,7.0,7.0,0,,768009600.0,,,,,3.0,,,,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,
13444492,home,FC Motown,Daniel Cordeiro,Daniel Cordeiro,,daniel-cordeiro,D. Cordeiro,M,6,1,M,1177696,EUR,D,6,6,False,23.0,16.0,3.0,1.0,0.0,10.0,14.0,6.0,9.0,5.0,3.0,,,,,,85.0,40.0,6.3,7.0,0,,828230400.0,,,,6.0,4.0,5.0,,,3.0,,1.0,,,,3.0,2.0,True,1.0,1.0,,,,,,,,,
13444492,home,FC Motown,Erick Ruiz,Erick Ruiz,,erick-ruiz,E. Ruiz,M,5,1,M,1214286,EUR,M,5,5,False,42.0,37.0,8.0,7.0,0.0,26.0,27.0,11.0,15.0,2.0,4.0,,,,,,90.0,57.0,7.5,6.0,1,,1116201600.0,,,1.0,5.0,7.0,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,,2.0,,,,,,,,,
13444492,home,FC Motown,Stevo Bednarsky,Stevo Bednarsky,,stevo-bednarsky,S. Bednarsky,M,,0,,1809797,EUR,M,13,13,False,30.0,24.0,5.0,3.0,0.0,10.0,11.0,14.0,19.0,,8.0,,,,,,90.0,40.0,6.7,10.0,0,183.0,902534400.0,,1.0,1.0,6.0,6.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,
13444492,home,FC Motown,Christopher Bermudez,,,christopher-bermudez,C. Bermudez,F,,1,M,982731,EUR,M,10,10,False,26.0,17.0,3.0,1.0,0.0,4.0,4.0,13.0,22.0,1.0,2.0,,,,,,85.0,37.0,6.6,15.0,1,178.0,929059200.0,1.0,1.0,,4.0,2.0,,,,,4.0,2.0,,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,
13444492,home,FC Motown,Eli Crognale,,,eli-crognale,E. Crognale,M,15,1,M,1026459,EUR,M,15,15,False,18.0,15.0,3.0,3.0,0.0,10.0,10.0,5.0,8.0,,2.0,,,,,,60.0,27.0,6.6,8.0,1,183.0,882144000.0,1.0,,1.0,4.0,3.0,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,
13444492,home,FC Motown,Israel Neto,Israel Neto,,israel-neto,I. Neto,M,12,4,M,1824155,EUR,M,12,12,False,19.0,16.0,5.0,3.0,0.0,10.0,11.0,6.0,8.0,,7.0,,,,,,90.0,38.0,6.8,9.0,2,,1014768000.0,,1.0,,8.0,4.0,1.0,3.0,,1.0,,2.0,,2.0,,4.0,4.0,,,,1.0,1.0,,1.0,,,,,
13444492,home,FC Motown,Maudwindo Germain,,,maudwindo-germain,M. Germain,M,,24,,1002606,EUR,F,23,23,False,26.0,23.0,1.0,,0.0,11.0,12.0,12.0,14.0,,4.0,,,,,,85.0,35.0,6.8,8.0,0,169.0,1011830400.0,2.0,2.0,,5.0,2.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,,3.0,,,,,,
