match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_aerialLost,stat_interceptionWon,player_sofascoreId,captain,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_goalAssist
11452954,home,Al-Ettifaq,Vitinho,,,vitinho,Vitinho,F,11,178,3973,M,242054,EUR,750124800,F,27,27,False,37.0,34.0,2.0,1.0,3.0,3.0,49.0,1.0,4.0,,,74.0,72.0,8.6,19.0,5,36.0,15.0,1.0,6.0,6.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,,,1.0,,,5.0,1.0,,,1.0,1.0,,,,,,
11452954,home,Al-Ettifaq,Hamdan Al-Shamrani,,,hamdan-al-shamrani,H. Al-Shamrani,D,27,176,29,M,882132,EUR,850521600,D,13,13,True,36.0,28.0,4.0,3.0,9.0,12.0,25.0,2.0,4.0,,,45.0,54.0,6.9,12.0,0,19.0,1.0,1.0,3.0,2.0,,2.0,1.0,,,2.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,
11452954,home,Al-Ettifaq,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185,951,M,966452,EUR,997660800,M,16,16,True,25.0,20.0,,,8.0,9.0,16.0,,2.0,,,45.0,31.0,6.8,5.0,2,12.0,,,2.0,1.0,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
11452954,home,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168,101,M,847233,EUR,786326400,F,7,7,True,4.0,2.0,,,,,8.0,,1.0,,,16.0,13.0,7.0,7.0,0,3.0,4.0,,1.0,3.0,,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11452954,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178,356,M,984415,EUR,1000944000,M,15,15,True,1.0,,,,,,1.0,,,,,1.0,4.0,,2.0,1,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
11452954,home,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179,6,M,982348,EUR,938822400,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,home,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178,49,M,1092809,EUR,1021766400,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,home,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170,146,M,1133141,EUR,1042502400,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Ibrahim Šehić,,,ibrahim-sehic,I. Šehić,G,13,190,350,M,63952,EUR,589161600,G,23,23,False,42.0,26.0,23.0,7.0,26.0,31.0,11.0,5.0,13.0,2.0,2.0,90.0,60.0,8.3,16.0,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,2.0,,
11452954,away,Al-Khaleej,Omar Al-Oudah,,,omar-al-oudah,O. Al-Oudah,D,22,174,4,,2266015,EUR,914889600,D,2,2,False,28.0,21.0,5.0,2.0,18.0,21.0,7.0,2.0,1.0,,,60.0,45.0,6.4,13.0,0,3.0,,,4.0,2.0,,,,2.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178,21,M,818696,EUR,750556800,D,3,3,False,56.0,49.0,6.0,3.0,43.0,46.0,10.0,1.0,4.0,,,89.0,61.0,6.7,7.0,0,6.0,,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Lisandro López,Lisandro,López,lisandro-lopez,L. López,D,17,187,201,M,174377,EUR,620611200,D,4,4,False,55.0,51.0,9.0,6.0,41.0,43.0,12.0,7.0,5.0,,,90.0,66.0,6.9,4.0,1,10.0,,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,
11452954,away,Al-Khaleej,Pedro Rebocho,,,pedro-rebocho,P. Rebocho,D,5,172,204,M,190139,EUR,790819200,D,5,5,False,55.0,46.0,4.0,3.0,26.0,31.0,27.0,4.0,6.0,,,90.0,78.0,7.7,13.0,0,20.0,3.0,,,8.0,,3.0,3.0,2.0,2.0,1.0,3.0,,,,,,,4.0,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Abduleallah Hawsawi,Abduleallah Hawsawi,,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,1533745,EUR,991440000,M,18,18,False,23.0,20.0,4.0,2.0,9.0,9.0,14.0,1.0,3.0,,,89.0,40.0,7.2,5.0,0,11.0,,,5.0,11.0,,5.0,3.0,4.0,4.0,,4.0,2.0,,,,,1.0,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Woo-Young Jung,,,woo-young-jung,W. Jung,M,5,186,181,M,147128,EUR,629596800,M,55,55,False,51.0,46.0,6.0,4.0,32.0,33.0,19.0,4.0,1.0,,,90.0,63.0,6.7,6.0,0,14.0,1.0,,5.0,2.0,2.0,,,,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,
11452954,away,Al-Khaleej,Mansour Hamzi,,,mansour-hamzi,M. Hamzi,M,15,170,31,M,818581,EUR,738892800,M,15,15,False,10.0,7.0,,,3.0,4.0,6.0,,2.0,,,75.0,20.0,6.1,8.0,0,4.0,,,7.0,2.0,4.0,1.0,,,,3.0,2.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,
11452954,away,Al-Khaleej,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,204,M,190171,EUR,796521600,M,8,8,False,25.0,19.0,1.0,,11.0,12.0,13.0,1.0,8.0,,,90.0,43.0,6.2,13.0,0,8.0,,1.0,8.0,6.0,1.0,5.0,2.0,1.0,,2.0,2.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,
11452954,away,Al-Khaleej,Fábio Martins,,,fabio-martins,F. Martins,M,10,178,359,M,193064,EUR,743472000,M,10,10,False,14.0,12.0,1.0,1.0,7.0,7.0,7.0,2.0,3.0,,,90.0,33.0,7.4,6.0,1,5.0,,,8.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,,1.0,,3.0,3.0,,True,,,,,,1.0,,,,,,
11452954,away,Al-Khaleej,Mohamed Sherif,,,mohamed-sherif,M. Sherif,F,10,184,13085,M,918784,EUR,823392000,F,9,9,False,12.0,8.0,,,4.0,4.0,8.0,,,,,74.0,19.0,7.1,7.0,0,4.0,,,5.0,3.0,3.0,2.0,2.0,,,2.0,1.0,,1.0,,,,1.0,,mohamed_shereif19,,,1.0,1.0,,,,,,,,,1.0
11452954,away,Al-Khaleej,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168,13,M,847483,EUR,637372800,D,33,33,True,19.0,18.0,1.0,,12.0,13.0,7.0,2.0,1.0,,,30.0,30.0,6.4,5.0,0,6.0,1.0,,4.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183,285,M,818674,EUR,724723200,F,11,11,True,2.0,2.0,,,1.0,1.0,1.0,,,,,16.0,6.0,6.5,1.0,0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170,35,M,857390,EUR,852076800,M,6,6,True,5.0,1.0,,,1.0,3.0,2.0,,1.0,,,15.0,7.0,6.6,4.0,0,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Abdullah Al-Shanqiti,Abdullah Alshenqiti,,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179,10,M,1085896,EUR,914284800,D,13,13,True,1.0,,,,,,1.0,1.0,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11452954,away,Al-Khaleej,Hassan Al-Majhad,Hassan,Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175,4,M,1915048,EUR,706147200,M,17,17,True,,,,,,,,,,,,1.0,,,,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Raed Ozaybi,Ozaybi Raed,,ozaybi-raed,O. Raed,G,50,181,31,M,1089085,EUR,1001116800,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Riyadh Al Ibrahim,,,riyadh-al-ibrahim,R. A. Ibrahim,M,7,172,13,M,831263,EUR,755913600,F,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Hamad Al Abdan,,,hamad-al-abdan,H. A. Abdan,M,,165,13,M,1019294,EUR,959299200,M,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452954,away,Al-Khaleej,Hisham Al-Dubais,,,al-dubais-hisham,H. Al-Dubais,F,77,175,35,M,1653046,EUR,1001462400,M,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
