match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_bigChanceMissed,stat_totalOffside
12988627,home,Harrogate Town,Jack Muldoon,jack-muldoon,J. Muldoon,F,18,178.0,29,M,582958,EUR,611539200,F,18,18,False,,14.0,9.0,1.0,1.0,0.0,2.0,3.0,7.0,11.0,5.0,2.0,1.0,1.0,4.0,,,,86.0,22.0,7.4,7.0,1,,6.0,2.0,8.0,,,,,2.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,
12988627,home,Harrogate Town,James Daly,james-daly,J. Daly,M,11,178.0,24,M,931250,EUR,947635200,F,11,11,True,,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,1.0,1.0,,2.0,1.0,,,,21.0,13.0,6.7,2.0,0,,,,2.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
12988627,home,Harrogate Town,Sam Folarin,sam-folarin,S. Folarin,F,17,,28,M,1007057,EUR,969667200,F,12,12,True,,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,,,,21.0,5.0,6.5,2.0,0,,1.0,,3.0,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,
12988627,home,Harrogate Town,Levi Sutton,levi-sutton,L. Sutton,M,17,180.0,10,M,603928,EUR,827625600,M,17,17,True,,1.0,,1.0,,0.0,,,,1.0,,,,,1.0,,,,10.0,3.0,6.4,1.0,1,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12988627,home,Harrogate Town,Mark Oxley,mark-oxley,M. Oxley,G,1,180.0,10,M,32017,EUR,644284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12988627,home,Harrogate Town,Warren Burrell,warren-burrell,W. Burrell,D,6,185.0,7,M,36776,EUR,644371200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12988627,home,Harrogate Town,Marcus Etherington,marcus-etherington,M. Etherington,D,28,188.0,5,M,1984845,EUR,1157932800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Marcus Etherington,,,,,,,,,,,,,
12988627,home,Harrogate Town,Josh Falkingham,josh-falkingham,J. Falkingham,M,44,176.0,2,M,73619,EUR,651542400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12988627,home,Harrogate Town,Oli Robinson,oli-robinson,O. Robinson,F,,,1,M,1909863,EUR,1167868800,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Oli Robinson,,,,,,,,,,,,,
12988627,home,Harrogate Town,Jack Bray,jack-bray,J. Bray,F,32,,5,M,1909862,EUR,1172188800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Jack Bray,,,,,,,,,,,,,
12988627,away,Wrexham,Arthur Okonkwo,arthur-okonkwo,Arthur Okonkwo,G,1,195.0,1132,M,1109561,EUR,999993600,G,1,1,False,,17.0,12.0,5.0,,0.0,12.0,13.0,,4.0,,,,,13.0,,,,90.0,25.0,6.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12988627,away,Wrexham,Ryan Barnett,ryan-barnett,R. Barnett,M,29,180.0,85,M,864424,EUR,938044800,D,29,29,False,,34.0,21.0,10.0,3.0,0.0,5.0,8.0,25.0,40.0,3.0,2.0,1.0,,3.0,,,,90.0,64.0,7.8,20.0,2,14.0,1.0,1.0,2.0,,,,,1.0,,,,,,1.0,8.0,1.0,1.0,9.0,2.0,,,,,
12988627,away,Wrexham,Max Cleworth,max-cleworth,M. Cleworth,D,4,191.0,221,M,1002181,EUR,1028851200,D,4,4,False,,82.0,57.0,18.0,7.0,0.0,27.0,33.0,30.0,50.0,10.0,,,1.0,4.0,,,,90.0,102.0,7.0,29.0,0,1.0,3.0,6.0,7.0,1.0,,2.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,
12988627,away,Wrexham,Eoghan O'Connell,eoghan-oconnell,E. O'Connell,D,15,185.0,73,M,352582,EUR,808272000,D,5,5,False,,102.0,85.0,16.0,9.0,0.0,59.0,69.0,26.0,33.0,10.0,,,2.0,7.0,,,,90.0,116.0,7.4,17.0,0,,1.0,7.0,2.0,,5.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,
12988627,away,Wrexham,Thomas O'Connor,thomas-oconnor,T. O'Connor,D,29,180.0,111,M,1013707,EUR,924652800,D,6,6,False,,59.0,52.0,8.0,5.0,0.0,27.0,31.0,25.0,29.0,2.0,1.0,1.0,2.0,7.0,,,,75.0,72.0,7.1,10.0,0,1.0,2.0,,3.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
12988627,away,Wrexham,Sebastian Revan,revan-sebastian,S. Revan,M,23,181.0,97,M,1014459,EUR,1058140800,D,23,23,False,,18.0,10.0,4.0,1.0,0.0,3.0,6.0,7.0,16.0,3.0,,,,5.0,,,,59.0,33.0,6.5,16.0,0,4.0,1.0,,6.0,4.0,,3.0,2.0,,1.0,,,,,,1.0,,,,,,,,,
12988627,away,Wrexham,Andy Cannon,andy-cannon,A. Cannon,M,42,176.0,91,M,609594,EUR,826761600,M,8,8,False,,32.0,29.0,2.0,1.0,0.0,7.0,7.0,22.0,25.0,5.0,,,2.0,4.0,,,,90.0,46.0,6.6,7.0,1,,2.0,1.0,6.0,1.0,1.0,4.0,3.0,,2.0,,,,2.0,2.0,1.0,,1.0,,,,,,1.0,
12988627,away,Wrexham,George Dobson,george-dobson,G. Dobson,M,15,180.0,141,M,788240,EUR,879552000,M,15,15,False,,55.0,49.0,8.0,3.0,0.0,28.0,30.0,21.0,25.0,7.0,1.0,1.0,1.0,6.0,,,,90.0,68.0,7.8,7.0,2,,1.0,2.0,3.0,,,4.0,3.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,
12988627,away,Wrexham,Oliver Rathbone,oliver-rathbone,O. Rathbone,M,20,173.0,175,M,842141,EUR,844905600,M,20,20,False,,25.0,20.0,3.0,1.0,0.0,14.0,16.0,6.0,9.0,3.0,2.0,2.0,,3.0,,,,59.0,32.0,6.8,6.0,0,,2.0,,4.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
12988627,away,Wrexham,Paul Mullin,paul-mullin,P. Mullin,F,14,178.0,1140,M,583192,EUR,784080000,F,10,10,False,True,30.0,19.0,1.0,,0.0,4.0,5.0,15.0,27.0,3.0,,,,2.0,,,,90.0,45.0,7.1,18.0,4,2.0,3.0,2.0,6.0,2.0,,,,1.0,,,,,1.0,3.0,1.0,2.0,,,,2.0,,,,
12988627,away,Wrexham,Ollie Palmer,ollie-palmer,O. Palmer,F,28,196.0,380,M,140586,EUR,695952000,F,9,9,False,,15.0,11.0,1.0,,0.0,3.0,3.0,8.0,12.0,9.0,2.0,1.0,2.0,1.0,,,,59.0,31.0,6.9,8.0,7,,4.0,8.0,8.0,2.0,,,,,1.0,,,,,1.0,1.0,3.0,3.0,,,1.0,,,1.0,1.0
12988627,away,Wrexham,James McClean,james-mcclean,J. McClean,M,16,180.0,376,M,41631,EUR,609206400,M,7,7,True,,19.0,16.0,2.0,1.0,0.0,6.0,7.0,12.0,19.0,2.0,1.0,1.0,,1.0,,,,31.0,32.0,6.9,8.0,1,7.0,1.0,,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,,2.0,,,,,,
12988627,away,Wrexham,Elliot Lee,elliot-lee,E. Lee,M,18,180.0,212,M,303604,EUR,787536000,M,38,38,True,,30.0,25.0,1.0,,0.0,9.0,9.0,16.0,23.0,2.0,,,,1.0,,,,31.0,35.0,6.9,8.0,1,2.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12988627,away,Wrexham,Jón Daði Böðvarsson,jon-dadi-bodvarsson,J. D. Böðvarsson,F,22,190.0,137,M,66721,EUR,706752000,F,28,28,True,,3.0,,,,0.0,,,,3.0,1.0,,,,,,,,31.0,7.0,6.7,5.0,2,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,
12988627,away,Wrexham,Mo Faal,mo-faal,M. Faal,F,36,196.0,142,M,1018519,EUR,1044921600,F,22,22,True,,9.0,7.0,,,0.0,,,7.0,9.0,1.0,,,,,,,,15.0,10.0,6.3,2.0,1,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0
12988627,away,Wrexham,Callum Burton,callum-burton,C. Burton,G,25,188.0,85,M,284415,EUR,840067200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12988627,away,Wrexham,William Boyle,william-boyle,W. Boyle,D,5,188.0,46,M,790846,EUR,809913600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12988627,away,Wrexham,Dan Scarr,dan-scarr,D. Scarr,D,24,188.0,73,M,824751,EUR,788227200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12988627,away,Wrexham,Luke Bolton,bolton-luke,L. Bolton,D,27,174.0,79,M,859764,EUR,939254400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12988627,away,Wrexham,Matty James,matty-james,M. James,M,37,183.0,90,M,54331,EUR,680140800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
