match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_totalContest,stat_wonContest,stat_totalTackle,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_errorLeadToAShot,stat_totalOffside,captain,stat_hitWoodwork,stat_goals,stat_clearanceOffLine
14065715,home,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181.0,3233,M,343067,EUR,775872000,F,8,8,False,32.0,26.0,3.0,3.0,0.0,7.0,11.0,21.0,1.0,2.0,,,,,90.0,47.0,6.6,11.0,0.0201523,,3,,-0.19,0.06,0.0,,,,19.0,2.0,5.0,4.0,8.0,7.0,,1.0,,1.0,2.0,,,2.0,0.6134,-0.12,,,,,,,1.0,,,,1.0,3.0,,,True,,,
14065715,home,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172.0,10932,M,158243,EUR,715219200,D,3,3,True,18.0,12.0,1.0,,0.0,3.0,7.0,11.0,,2.0,,,,,37.0,27.0,6.6,9.0,0.0112725,,1,,-0.12,0.12,0.13,,,,9.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,0.2165,-0.41,tagliafico3,,,,,,1.0,,,,,,,,,1.0,,
14065715,home,Olympique Lyonnais,Pavel Šulc,pavel-sulc,P. Šulc,M,10,177.0,3149,M,957604,EUR,978048000,M,10,10,True,8.0,4.0,2.0,2.0,0.0,2.0,3.0,5.0,,,,,,,19.0,13.0,6.5,6.0,0.00120243,,2,,0.04,0.03,-0.02,,,,2.0,,2.0,1.0,5.0,2.0,1.0,2.0,,,,,,2.0,1.6424,0.57,,1.0,1.0,,,,1.0,2.0,,0.9945,,,,,,,1.0,
14065715,home,Olympique Lyonnais,Afonso Moreira,afonso-moreira,A. Moreira,F,17,175.0,2494,M,1215906,EUR,1111190400,F,17,17,True,3.0,3.0,,,0.0,,,3.0,,1.0,,,,,19.0,12.0,6.7,4.0,0.00649812,,0,,-0.03,0.09,0.16,,,,3.0,2.0,,,2.0,3.0,,,,1.0,,,1.0,,,,,1.0,,2.0,,,,,2.0,,,1.0,,,,,,
14065715,home,Olympique Lyonnais,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187.0,1724,M,1014540,EUR,990403200,D,21,21,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,home,Olympique Lyonnais,Dominik Greif,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,home,Olympique Lyonnais,Lassine Diarra,lassine-diarra,L. Diarra,G,20,195.0,505,M,1481174,EUR,1036972800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Lassine Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,home,Olympique Lyonnais,Mathys de Carvalho,mathys-de-carvalho,M. d. Carvalho,M,39,183.0,447,,1545023,EUR,1114905600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mathys,de Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,home,Olympique Lyonnais,Enzo Molebe,enzo-molebe,E. Molebe,F,14,178.0,746,,1861678,EUR,1190073600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Enzo,Molebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,home,Olympique Lyonnais,Alejandro Gomes Rodriguez,alejandro-gomes-rodriguez,A. G. Rodriguez,F,11,176.0,1721,M,1614474,EUR,1205193600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alejandro,Gomes Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189.0,13363,M,128383,EUR,706320000,G,1,1,False,44.0,21.0,34.0,11.0,0.0,14.0,15.0,29.0,1.0,14.0,5.0,2.0,4.0,,90.0,64.0,7.9,23.0,0.00124233,0.5513,0,0.5386,0.14,0.0,0.25,0.45,,,7.0,,,2.0,,5.0,,,,,,,,,,,gerorulli,,,,,,,,,,,4.0,,,,,,
14065715,away,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183.0,3561,M,839493,EUR,823996800,D,62,62,False,37.0,25.0,7.0,1.0,0.0,17.0,19.0,18.0,6.0,2.0,,,,,90.0,60.0,6.4,16.0,0.00671476,,0,,0.02,0.01,-0.13,,,,8.0,,1.0,2.0,5.0,5.0,1.0,,,,,1.0,,2.0,,,,1.0,,2.0,,,,,2.0,,,1.0,,1.0,,,,
14065715,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188.0,7165,M,928236,EUR,917308800,D,5,5,False,47.0,41.0,5.0,1.0,0.0,34.0,35.0,12.0,9.0,2.0,,,,,90.0,62.0,7.1,6.0,0.0146299,,0,,0.16,0.04,0.21,,,,7.0,,3.0,2.0,4.0,6.0,,,,,,1.0,,1.0,,,leobalerdi5,1.0,1.0,2.0,,,,,1.0,,,1.0,,,True,,,1.0
14065715,away,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183.0,1100,M,1131448,EUR,1041465600,D,4,4,False,15.0,14.0,,,0.0,13.0,14.0,1.0,,1.0,,,,,29.0,16.0,5.1,2.0,0.00071343,,0,,0.0,0.0,-0.07,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Timothy Weah,weah-timothy,T. Weah,M,22,185.0,11671,M,855810,EUR,951177600,D,22,22,False,26.0,22.0,2.0,1.0,0.0,13.0,14.0,12.0,4.0,2.0,,,,,72.0,43.0,7.3,7.0,0.0974707,,1,,0.14,0.12,0.21,,,,9.0,2.0,,3.0,2.0,4.0,2.0,1.0,,,,,,,0.0151,-0.08,timothyweah,,,1.0,,,,,1.0,,1.0,,,,,,,
14065715,away,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168.0,3430,M,867441,EUR,967680000,M,8,8,False,35.0,31.0,3.0,2.0,0.0,16.0,16.0,19.0,,2.0,,,,,90.0,39.0,6.5,4.0,0.0114818,,0,,0.03,0.02,-0.05,,,,15.0,,1.0,1.0,3.0,3.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,
14065715,away,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185.0,4495,M,149593,EUR,807580800,M,23,23,False,33.0,31.0,3.0,2.0,0.0,23.0,24.0,9.0,2.0,2.0,,,,,90.0,48.0,6.4,6.0,0.00320069,,2,,0.05,-0.29,-0.04,,,,8.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,,,1.0,,2.0,3.0,0.2428,-0.53,hojbjerg23,1.0,1.0,,,,1.0,1.0,,0.1577,,1.0,,,,,,
14065715,away,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,M,10,10,False,10.0,8.0,1.0,1.0,0.0,2.0,2.0,8.0,1.0,1.0,,,,,45.0,18.0,6.4,7.0,0.0126891,,0,,0.07,-0.05,-0.04,,,,6.0,,,,5.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,MGreenwood,1.0,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178.0,4739,M,1129527,EUR,1069891200,M,26,26,False,6.0,6.0,,,0.0,2.0,2.0,4.0,,1.0,,,,,34.0,10.0,6.4,3.0,0.0125047,,0,,-0.09,0.02,-0.09,,Bilal,Nadir,4.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177.0,3127,M,892924,EUR,950659200,M,20,20,False,16.0,12.0,1.0,1.0,0.0,4.0,5.0,11.0,,3.0,,,,,86.0,32.0,6.7,11.0,0.0150896,,2,,-0.42,0.22,0.3,,,,8.0,6.0,2.0,2.0,3.0,5.0,,,,,,1.0,,1.0,0.51,-0.52,,,,1.0,,,1.0,1.0,,0.2924,1.0,2.0,,,,,,
14065715,away,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49773,M,51498,EUR,614131200,F,97,97,False,16.0,11.0,,,0.0,5.0,7.0,9.0,1.0,,,,,,85.0,22.0,6.6,9.0,0.036048,,0,,0.01,0.09,0.14,,,,6.0,2.0,4.0,2.0,4.0,3.0,,2.0,1.0,,,,,,,,Auba,,,,,1.0,,,,,,1.0,,,,,,
14065715,away,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188.0,846,M,801411,EUR,880416000,D,13,13,True,14.0,12.0,,,0.0,10.0,11.0,3.0,4.0,,,,,,56.0,24.0,6.8,2.0,0.00033273,,0,,0.0,0.0,0.33,,,,2.0,,1.0,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,
14065715,away,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185.0,742,M,558320,EUR,821318400,D,6,6,True,14.0,11.0,,,0.0,7.0,7.0,7.0,3.0,1.0,,,,,45.0,26.0,6.9,4.0,0.00202551,,0,,0.23,0.11,-0.04,,,,4.0,,1.0,1.0,1.0,4.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,
14065715,away,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183.0,660,M,844480,EUR,871430400,D,29,29,True,5.0,4.0,,,0.0,2.0,3.0,2.0,,,,,,,18.0,8.0,6.3,3.0,0.147358,,0,,0.1,0.03,-0.18,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185.0,6871,M,1514800,EUR,1171670400,F,34,34,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,12.0,5.0,6.6,2.0,0.00469388,,0,,0.03,0.01,0.0,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178.0,1351,M,1823916,EUR,1196380800,M,50,50,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,11.0,3.0,6.5,1.0,4.8e-07,,0,,0.0,-0.14,-0.05,,Darryl Bakola,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14065715,away,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188.0,614,M,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Fodé Camara,fode-camara,F. Camara,D,33,,25,,2237607,EUR,1181952000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Fodé Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179.0,11445,M,827522,EUR,866592000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,amineharit,,,,,,,,,,,,,,,,,
14065715,away,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180.0,26883,M,859026,EUR,950659200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,amine_gouiri,,,,,,,,,,,,,,,,,
