match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_dispossessed,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_lastManTackle
12421259,home,Standard Liège,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189.0,913,M,936719,EUR,1014163200,G,31,31,False,38.0,27.0,13.0,3.0,0.0,25.0,26.0,2.0,12.0,9.0,1.0,2.0,90.0,46.0,7.0,11.0,0.000407,0,0.5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421259,home,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171.0,129,M,976265,EUR,1001030400,D,88,88,False,44.0,39.0,4.0,1.0,0.0,32.0,35.0,7.0,9.0,2.0,,,90.0,51.0,6.8,6.0,0.00724689,0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421259,home,Standard Liège,Nathan Ngoy,,,ngoy-nathan,N. Ngoy,D,3,183.0,2002,M,1119487,EUR,1055203200,D,3,3,False,62.0,53.0,11.0,7.0,0.0,42.0,47.0,11.0,15.0,3.0,,,90.0,79.0,7.7,11.0,0.011383,2,,2.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1356,,,,,,,,,,,,,,,,,,
12421259,home,Standard Liège,Boli Bolingoli,,,boli-bolingoli,B. Bolingoli,D,5,180.0,129,M,333301,EUR,804556800,D,5,5,False,58.0,49.0,7.0,2.0,0.0,30.0,33.0,20.0,28.0,6.0,,,90.0,80.0,7.0,14.0,0.0170982,0,,8.0,4.0,1.0,1.0,,1.0,2.0,,,,,5.0,,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12421259,home,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,13,180.0,286,M,880762,EUR,905299200,M,13,13,False,35.0,30.0,3.0,2.0,0.0,6.0,6.0,24.0,32.0,3.0,,,90.0,52.0,7.2,9.0,0.0615539,0,,2.0,4.0,,2.0,1.0,,2.0,,,,,,,3.0,,2.0,,,,True,1.0,1.0,,,,,,,,,
12421259,home,Standard Liège,Lazare Amani,Jean Thierry Lazare,Amani,jean-thierry-lazare-amani,L. Amani,M,88,172.0,4079,M,845136,EUR,889228800,M,8,8,False,36.0,25.0,3.0,,0.0,9.0,10.0,17.0,28.0,5.0,,,90.0,60.0,7.1,21.0,0.792325,0,,8.0,8.0,6.0,,,1.0,4.0,,,,,1.0,,2.0,1.0,,1.0,,4.0,,1.0,2.0,jtl_amani_8,3.0,1.0,3.0,,,,,
12421259,home,Standard Liège,Ibrahim Karamoko,,,karamoko-ibrahim,I. Karamoko,M,20,187.0,135,M,966263,EUR,995846400,M,20,20,False,55.0,45.0,5.0,2.0,0.0,29.0,34.0,16.0,21.0,4.0,,,90.0,71.0,7.3,13.0,0.0549421,1,,3.0,10.0,,2.0,2.0,3.0,3.0,,,1.0,1.0,1.0,0.0808,,,4.0,1.0,,2.0,,,1.0,,,,1.0,,,,,
12421259,home,Standard Liège,Léandre Kuavita,Léandre Kuavita,,leandre-kuavita,L. Kuavita,M,14,180.0,165,M,1198065,EUR,1085961600,M,14,14,False,32.0,22.0,1.0,,0.0,7.0,8.0,16.0,27.0,4.0,,,90.0,52.0,6.8,20.0,0.105944,0,,5.0,5.0,3.0,,,1.0,1.0,,,,,,,3.0,1.0,1.0,1.0,,5.0,,1.0,2.0,,2.0,,1.0,,,,,
12421259,home,Standard Liège,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,M,17,17,False,44.0,38.0,1.0,,0.0,18.0,21.0,21.0,24.0,7.0,,,90.0,65.0,7.8,10.0,0.247933,0,,2.0,9.0,4.0,,1.0,4.0,3.0,,,,2.0,,,1.0,1.0,,,,2.0,,,,,2.0,1.0,3.0,1.0,,,,
12421259,home,Standard Liège,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,9,184.0,672,M,796067,EUR,930009600,F,9,9,False,9.0,6.0,,,0.0,,,6.0,9.0,,,,71.0,26.0,6.7,8.0,0.0432857,5,,6.0,2.0,2.0,,,,,,,4.0,,1.0,0.435,,,1.0,,,2.0,,3.0,2.0,,1.0,,,,1.0,0.9229,,
