match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_punches,stat_goalAssist,stat_goals,stat_totalOffside
10385596,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,True,15.0,10.0,5.0,10.0,11.0,4.0,10.0,2.0,2.0,6.0,90.0,33.0,6.5,5.0,4.453e-05,0,-2.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385596,home,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,False,,111.0,96.0,11.0,51.0,57.0,54.0,13.0,,,,90.0,117.0,6.1,15.0,0.0250005,0,,Jack,Stephens,2.0,45.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385596,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,,90.0,86.0,4.0,57.0,58.0,32.0,7.0,,,,90.0,102.0,7.1,4.0,0.0117809,1,,,,3.0,29.0,,3.0,,5.0,4.0,1.0,,,1.0,1.0,1.0,1.0,3.0,0.1488,0.2873,,,,,,,,,,,,,,,,
10385596,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,False,,52.0,46.0,3.0,16.0,18.0,35.0,4.0,,,,61.0,62.0,5.9,9.0,0.0237445,0,,,,1.0,30.0,3.0,2.0,8.0,4.0,,2.0,1.0,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10385596,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,M,15,15,False,,25.0,21.0,1.0,8.0,9.0,19.0,2.0,,,,61.0,36.0,6.8,6.0,0.0446683,0,,,,,14.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,,1.0,,,3.0,,1.0,2.0,,,,,,,,,,,,
10385596,home,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,14,14,False,,41.0,38.0,2.0,12.0,12.0,31.0,3.0,,,,45.0,45.0,6.8,3.0,0.202254,0,,,,1.0,28.0,,,,1.0,,1.0,1.0,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,
10385596,home,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,,79.0,72.0,4.0,21.0,22.0,58.0,8.0,,,,75.0,91.0,7.0,8.0,0.0916508,1,,,,4.0,52.0,1.0,1.0,5.0,5.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0512,0.1942,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,
10385596,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,,57.0,50.0,2.0,12.0,13.0,52.0,4.0,,,,90.0,88.0,6.4,23.0,0.147792,1,,,,1.0,40.0,4.0,1.0,9.0,4.0,,1.0,1.0,,3.0,1.0,,1.0,,0.02,,8.0,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,
10385596,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,F,10,10,False,,24.0,21.0,3.0,6.0,6.0,24.0,1.0,,,,61.0,38.0,7.2,7.0,0.0614605,1,,,,3.0,18.0,,,1.0,4.0,,1.0,1.0,,3.0,2.0,,,,0.0723,,6.0,,3.0,2.0,,1.0,,1.0,,,,,,,,
10385596,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,F,29,29,False,,61.0,50.0,3.0,21.0,23.0,41.0,4.0,,,,90.0,75.0,6.8,15.0,0.0799997,1,,,,,30.0,,3.0,2.0,3.0,1.0,,,,,,,,2.0,0.023,,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,
