match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOwnHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_errorLeadToAShot
12437536,home,Deportivo Alavés,Adrián Pica,adrian-hernandez-pica,A. H. Pica,D,5,190,89,M,1122488,EUR,1019692800,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437536,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180,222,M,799195,EUR,692582400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437536,home,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437536,home,Deportivo Alavés,Hugo Novoa,hugo-novoa-ramos,H. N. Ramos,M,2,182,231,M,1001967,EUR,1043366400,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437536,home,Deportivo Alavés,Pau Cabanes,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179,321,M,1863206,EUR,1108598400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Pau Cabanes De La Torre,,,,,,,,,,,,,,
12437536,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437536,home,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Carlos Martín,,,,,,,,,,,,,,
12437536,home,Deportivo Alavés,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,355072,EUR,875577600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437536,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,22.0,19.0,8.0,5.0,0.0,19.0,1.0,3.0,,7.0,1.0,2.0,2.0,,90.0,32.0,7.3,3.0,0.00019784,0,0.2003,18.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,oblakjan,
12437536,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,D,14,14,False,53.0,43.0,4.0,2.0,0.0,25.0,23.0,33.0,3.0,4.0,,,,,90.0,82.0,7.8,15.0,0.100074,0,,21.0,5.0,,1.0,3.0,9.0,,,2.0,,,,4.0,4.0,3.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,marcosllorente,
12437536,away,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,56.0,48.0,6.0,3.0,0.0,34.0,16.0,22.0,14.0,3.0,,,,,90.0,76.0,7.6,8.0,0.00371496,1,,32.0,,3.0,6.0,4.0,7.0,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,0.081,,,,,,lenormand_r,
12437536,away,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,15,15,False,69.0,58.0,14.0,7.0,0.0,40.0,20.0,30.0,10.0,3.0,,,,,90.0,88.0,7.7,14.0,0.00950758,1,,38.0,1.0,2.0,5.0,4.0,9.0,,1.0,,,,,3.0,2.0,1.0,1.0,,,,1.0,,,,,0.0968,,,1.0,,0.5134,clement_lenglet,
12437536,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,21,21,False,41.0,34.0,7.0,3.0,0.0,23.0,14.0,24.0,2.0,1.0,,,,,90.0,77.0,7.7,15.0,0.00905987,0,,20.0,6.0,2.0,3.0,3.0,14.0,,,3.0,,,,6.0,5.0,3.0,2.0,,,,1.0,,,2.0,,,,,,,,,
12437536,away,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,1099352,EUR,1040169600,M,22,22,False,18.0,12.0,,,0.0,3.0,11.0,15.0,,2.0,,,,,60.0,27.0,6.7,10.0,0.0130467,0,,1.0,,,1.0,3.0,3.0,,2.0,,,,,1.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,giulisimeone,
12437536,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,49.0,40.0,9.0,5.0,0.0,24.0,21.0,28.0,,8.0,,,,,67.0,70.0,7.1,16.0,0.0696385,0,,20.0,3.0,,,5.0,7.0,,2.0,2.0,,,,4.0,4.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,RodridePaul,
12437536,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,8,8,False,42.0,34.0,5.0,2.0,0.0,24.0,15.0,18.0,2.0,3.0,,,,,72.0,61.0,6.6,11.0,0.0064997,0,,19.0,,2.0,4.0,7.0,13.0,2.0,1.0,2.0,,,1.0,5.0,1.0,3.0,1.0,,,,1.0,,,1.0,,,,,,,,PBarrios,1.0
12437536,away,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,4,4,False,28.0,21.0,4.0,3.0,0.0,11.0,11.0,18.0,,4.0,,,,,72.0,46.0,6.9,13.0,0.00784915,1,,10.0,1.0,2.0,1.0,4.0,4.0,,1.0,1.0,,1.0,,,,2.0,2.0,,,,3.0,,,1.0,1.0,0.0173,,,,,,conorgallagher92,
12437536,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,False,26.0,19.0,2.0,1.0,0.0,10.0,12.0,18.0,,2.0,,,,,59.0,35.0,6.7,12.0,0.0127696,0,,8.0,2.0,3.0,,4.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,3.0,1.0,,1.0,,,,,,,,AGriez,
12437536,away,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,32.0,29.0,4.0,4.0,0.0,16.0,15.0,19.0,1.0,2.0,,,,,90.0,46.0,6.7,11.0,0.152277,0,,16.0,3.0,,,6.0,2.0,,2.0,4.0,,,,1.0,1.0,,1.0,2.0,,,2.0,2.0,,1.0,,,,,,,,LaAraña,
12437536,away,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,9,9,True,5.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,,,,,31.0,16.0,6.8,7.0,0.00146722,2,,1.0,,,3.0,3.0,4.0,,,3.0,,,,,,,1.0,1.0,,,3.0,,,1.0,1.0,0.1806,,1.0,,,,asorloth,
12437536,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,M,12,12,True,16.0,15.0,,,0.0,4.0,12.0,17.0,,1.0,,,,,30.0,30.0,7.1,8.0,0.181495,2,,4.0,5.0,,,2.0,4.0,,,5.0,,,,1.0,,,,2.0,,,1.0,1.0,,3.0,,0.0934,,1.0,1.0,,0.0527,osamuellino,
12437536,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,True,19.0,18.0,2.0,2.0,0.0,6.0,12.0,14.0,,2.0,,,,,23.0,24.0,6.8,2.0,0.00653901,1,,6.0,1.0,,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,0.0146,,,,,,Koke6,
12437536,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,True,15.0,13.0,4.0,2.0,0.0,7.0,6.0,9.0,2.0,3.0,,,,,18.0,22.0,6.8,4.0,0.00414514,0,,7.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,nahuelmolina_35,
12437536,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,5.0,4.0,,,0.0,3.0,3.0,4.0,,2.0,,,,,18.0,14.0,6.6,5.0,0.177412,1,,2.0,2.0,,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,0.0532,,1.0,,,,angelcorrea32,
12437536,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437536,away,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,
12437536,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReinildoMandava,
12437536,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JoseMaGimenez13,
12437536,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,axelwitsel28,
12437536,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,
12437536,away,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
