match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_penaltyWon
11369327,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,28.0,12.0,19.0,3.0,9.0,10.0,3.0,18.0,4.0,1.0,90.0,31.0,6.2,16.0,0.0,0.0,0.00065776,0,-0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369327,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,34.0,28.0,1.0,,15.0,17.0,13.0,20.0,2.0,,75.0,48.0,6.4,11.0,0.0,0.0,0.00716609,0,,True,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369327,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,60.0,47.0,7.0,4.0,33.0,39.0,14.0,21.0,3.0,,90.0,77.0,7.5,13.0,0.0445,0.0,0.0075063,1,,,,5.0,2.0,9.0,,6.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11369327,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,41.0,36.0,3.0,1.0,26.0,28.0,10.0,13.0,4.0,,90.0,51.0,6.7,5.0,0.0,0.0,0.00461372,0,,,,,1.0,1.0,,4.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11369327,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,26.0,21.0,1.0,,12.0,13.0,9.0,17.0,4.0,,84.0,52.0,7.3,12.0,0.0569,0.0,0.00725459,1,,,4.0,2.0,1.0,5.0,,4.0,,,,,,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
11369327,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,23.0,21.0,1.0,1.0,14.0,14.0,7.0,9.0,6.0,,65.0,36.0,7.2,4.0,0.2161,0.5297,0.00758633,3,,,,,4.0,3.0,1.0,,1.0,1.0,2.0,,,1.0,3.0,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,
11369327,home,Sevilla,Fernando,,,fernando-reges,Fernando,M,5,183,1112,M,41837,EUR,554169600,M,20,20,False,40.0,37.0,4.0,2.0,18.0,19.0,19.0,21.0,8.0,,90.0,48.0,7.0,7.0,0.0,0.0,0.0709222,0,,,,2.0,3.0,4.0,,1.0,1.0,1.0,3.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
11369327,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,35.0,30.0,5.0,3.0,9.0,10.0,25.0,35.0,5.0,,90.0,59.0,8.4,13.0,0.0432,0.3328,0.407685,2,,,10.0,,3.0,7.0,1.0,,2.0,1.0,1.0,,2.0,4.0,,,,,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,
11369327,home,Sevilla,Erik Lamela,,,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,False,26.0,23.0,,,5.0,6.0,19.0,23.0,7.0,,90.0,50.0,8.2,13.0,0.4489,0.8491,0.429075,3,,,3.0,,8.0,6.0,,1.0,4.0,3.0,5.0,,4.0,5.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,
11369327,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,20.0,19.0,2.0,2.0,6.0,6.0,13.0,16.0,,,65.0,41.0,7.8,9.0,0.4407,1.5166,0.0122513,3,,,2.0,1.0,4.0,8.0,,,,,4.0,,2.0,,,,,,,2.0,,,,3.0,,7.0,5.0,,1.0,1.0,DLukebakio,,,,,
