match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_fouls,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist
11369403,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,36.0,30.0,11.0,5.0,29.0,32.0,1.0,4.0,6.0,4.0,5.0,90.0,47.0,7.3,6.0,0.00027904,0,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369403,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,41.0,37.0,2.0,1.0,27.0,30.0,11.0,12.0,7.0,,,69.0,53.0,6.8,5.0,0.0583728,0,,Arnau Martinez,1.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11369403,home,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,25,25,False,110.0,101.0,9.0,5.0,76.0,80.0,25.0,30.0,4.0,,,90.0,124.0,7.4,10.0,0.0132721,0,,,,,4.0,4.0,1.0,3.0,5.0,1.0,1.0,,2.0,,ericgm3,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11369403,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,94.0,86.0,10.0,5.0,65.0,68.0,21.0,26.0,11.0,,,90.0,108.0,6.9,11.0,0.0129018,0,,,,,2.0,4.0,,3.0,1.0,4.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11369403,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,53.0,44.0,2.0,1.0,29.0,32.0,16.0,23.0,16.0,,,90.0,82.0,6.9,18.0,0.0596979,1,,,2.0,1.0,6.0,7.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,MGutiérrez,,,1.0,,1.0,,6.0,3.0,1.0,0.006,,,,,,,,,
11369403,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,39.0,32.0,,,16.0,17.0,16.0,23.0,3.0,,,85.0,52.0,7.6,10.0,0.341423,3,,,1.0,,2.0,4.0,,,,1.0,,,2.0,1.0,viktortsygankov,,,,,,,3.0,1.0,2.0,0.4318,1.0,1.0,0.6717,,,,,,
11369403,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,50.0,41.0,2.0,1.0,29.0,33.0,13.0,18.0,6.0,,,85.0,70.0,6.9,12.0,0.227458,2,,,1.0,1.0,9.0,11.0,2.0,,,4.0,1.0,1.0,2.0,1.0,YangelHerrera8,3.0,4.0,2.0,2.0,2.0,,1.0,1.0,2.0,0.2551,,,,1.0,,,,,
11369403,home,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,796047,EUR,867456000,M,14,14,False,93.0,87.0,18.0,16.0,51.0,53.0,37.0,44.0,4.0,,,90.0,112.0,7.9,10.0,0.0773618,2,,,4.0,1.0,2.0,3.0,,4.0,2.0,,,1.0,2.0,1.0,AlexGarcia97,1.0,1.0,,1.0,1.0,,,,2.0,0.2235,,,,,,,,,
11369403,home,Girona FC,Savinho,savio,Savinho,M,26,176,52457,M,1046795,EUR,1081555200,M,16,16,False,33.0,30.0,1.0,1.0,10.0,10.0,22.0,25.0,8.0,,,90.0,53.0,6.9,14.0,0.183491,0,,,2.0,2.0,8.0,4.0,,,1.0,,,5.0,2.0,1.0,Savinho,1.0,,,,1.0,,8.0,2.0,,,,,,,2.0,,,,
11369403,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,F,23,23,False,33.0,30.0,1.0,1.0,19.0,20.0,11.0,14.0,4.0,,,77.0,46.0,7.1,8.0,0.0134794,0,,,1.0,,1.0,6.0,,,,1.0,1.0,3.0,1.0,,,,,1.0,,,,4.0,4.0,,,,,,,,,,,
