match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_totalTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_shotOffTarget,stat_interceptionWon,captain,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
12264234,home,Atlanta United,Josh Cohen,josh-cohen,J. Cohen,G,185.0,83,M,934814,EUR,714096000,G,22,22,False,22.0,20.0,4.0,3.0,0.0,17.0,18.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,90.0,27.0,7.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264234,home,Atlanta United,Matthew Edwards,matthew-edwards,M. Edwards,D,178.0,35,M,1035655,EUR,1045440000,D,47,47,False,34.0,31.0,2.0,2.0,1.0,12.0,15.0,19.0,24.0,2.0,3.0,1.0,3.0,,,64.0,45.0,7.0,8.0,0,47,5.0,4.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12264234,home,Atlanta United,Stian Gregersen,stian-gregersen,S. Gregersen,D,191.0,147,M,335747,EUR,800668800,D,5,5,False,9.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,,,12.0,11.0,6.8,,0,5,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12264234,home,Atlanta United,Efraín Morales,efrain-morales,E. Morales,D,191.0,597,M,1035650,EUR,1078358400,D,21,21,False,62.0,57.0,3.0,2.0,0.0,36.0,38.0,21.0,24.0,2.0,2.0,1.0,5.0,,,90.0,67.0,7.2,5.0,1,24,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12264234,home,Atlanta United,Ronald Hernández,ronald-hernandez,R. Hernández,D,171.0,392,M,881223,EUR,874800000,D,2,2,False,47.0,42.0,4.0,2.0,0.0,17.0,17.0,28.0,35.0,,4.0,,7.0,,,90.0,67.0,7.6,9.0,0,3,5.0,5.0,1.0,2.0,3.0,1.0,,,4.0,True,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
12264234,home,Atlanta United,Ajani Fortune,fortune-ajani,A. Fortune,M,180.0,82,M,1035631,EUR,1041206400,M,35,35,False,62.0,55.0,7.0,3.0,0.0,18.0,18.0,42.0,51.0,,2.0,,3.0,,,90.0,78.0,8.0,9.0,1,35,7.0,2.0,1.0,1.0,3.0,,1.0,,3.0,,5.0,1.0,,1.0,1.0,1.0,,,Ajani Fortune,,1.0,,,,,,,,
12264234,home,Atlanta United,Dax McCarty,dax-mccarty,D. McCarty,M,175.0,34,M,38531,EUR,546739200,M,13,13,False,81.0,73.0,7.0,5.0,0.0,31.0,32.0,42.0,49.0,,2.0,,9.0,,,72.0,90.0,7.5,10.0,3,13,,2.0,2.0,1.0,,,1.0,2.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,
12264234,home,Atlanta United,Luke Brennan,brennan-luke,L. Brennan,M,180.0,67,M,1150256,EUR,1109203200,M,25,25,False,18.0,15.0,,,0.0,4.0,4.0,12.0,19.0,,3.0,,4.0,,,72.0,33.0,7.0,10.0,1,20,5.0,5.0,1.0,3.0,1.0,,,,1.0,,1.0,,1.0,3.0,2.0,,1.0,,Luke Brennan,,1.0,,1.0,1.0,,,,,
12264234,home,Atlanta United,Nicolas Firmino,nicolas-firmino,N. Firmino,M,180.0,63,M,972531,EUR,980812800,M,30,30,False,41.0,34.0,1.0,,0.0,6.0,6.0,28.0,35.0,4.0,6.0,,4.0,,,88.0,53.0,9.3,11.0,5,8,,1.0,1.0,,2.0,,,2.0,,,,,,1.0,,,3.0,1.0,,,,3.0,,,2.0,,,,
12264234,home,Atlanta United,Ashton Gordon,ashton-gordon,A. Gordon,F,,38,M,1469163,EUR,1176508800,M,62,62,False,17.0,16.0,1.0,1.0,0.0,2.0,2.0,14.0,20.0,,,,2.0,,,64.0,30.0,6.3,11.0,2,27,5.0,6.0,,1.0,1.0,,,1.0,,,,2.0,,3.0,,,2.0,,Ashton Gordon,,,1.0,,,,1.0,,,
