match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,player_firstName,stat_accurateCross,stat_dispossessed,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_penaltyWon,stat_goals,stat_totalOffside,stat_lastManTackle,stat_goodHighClaim,stat_penaltyFaced,player_lastName,stat_penaltyConceded
14566597,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,153327,M,DaniCarvajal,138572,EUR,695088000,D,2,2,True,29.0,29.0,2.0,2.0,0.0,17.0,17.0,12.0,12.0,1.0,4.0,,,,,67.0,40.0,6.2,1.0,0.0111495,30.024,7.75697,10.0,,1,,0.17,0.04,-0.07,,2.12,3.84,1.06,0.56,0.19,,1.0,,1.0,,,1.0,,2.0,1.0,,,0.0859,,-0.28,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,257192,M,Brahim,835485,EUR,933638400,M,21,21,True,10.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,9.0,,2.0,,,,,27.0,18.0,6.8,4.0,0.0351234,28.728,3.56544,3.0,,1,,0.07,0.01,0.21,,1.05,1.71,0.54,0.2,0.07,,1.0,,,,2.0,,,2.0,,1.0,1.0,0.1214,0.1855,-0.18,2.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,
14566597,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1183028,M,ViniJr,868812,EUR,963360000,F,7,7,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,2.0,,,,,27.0,15.0,6.4,6.0,0.00562161,30.384,3.18501,4.0,,2,,-0.14,0.37,-0.05,,1.11,1.3,0.45,0.21,0.12,,4.0,,,,1.0,,,1.0,,1.0,,0.1555,0.0392,-0.4,,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
14566597,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,118806,M,asencio,1156645,EUR,1045094400,D,17,17,True,4.0,1.0,1.0,,0.0,1.0,2.0,,2.0,,,,,,,17.0,8.0,7.0,3.0,6.141e-05,25.956,2.25259,1.0,,0,,-0.02,,0.73,,0.78,1.09,0.25,0.09,0.03,3.0,3.0,,,,,,1.0,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
14566597,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79117,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17482,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66445,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,92856,M,DAlaba,66492,EUR,709344000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020916,M,JudeBell,991011,EUR,1056844800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,190106,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67330,M,Danifuli10,547838,EUR,839376000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,home,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,101356,M,,1402716,EUR,1080086400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gonzalo García,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13371,M,gerorulli,128383,EUR,706320000,G,1,1,False,31.0,22.0,11.0,5.0,0.0,22.0,26.0,,5.0,,17.0,10.0,13.0,,,90.0,57.0,9.7,10.0,0.00013952,20.376,5.20256,0.0,1.4469,0,1.6811,-0.03,-0.09,-0.02,0.97,3.64,1.42,0.11,0.03,0.01,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
14566597,away,Olympique de Marseille,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10869,M,benpavard21,787505,EUR,827971200,D,28,28,False,46.0,40.0,5.0,2.0,0.0,31.0,36.0,9.0,10.0,5.0,7.0,,,,,88.0,64.0,6.2,10.0,0.006463,28.26,8.9382,8.0,,0,,0.04,0.13,-0.26,,2.98,4.16,1.06,0.58,0.16,,4.0,,1.0,1.0,1.0,2.0,1.0,5.0,,,,,,,2.0,,,4.0,3.0,,,2.0,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7161,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,50.0,46.0,,,0.0,38.0,42.0,8.0,8.0,5.0,5.0,,,,,90.0,67.0,7.0,6.0,0.00635946,27.216,9.47365,4.0,,1,,0.07,0.11,0.21,,3.09,4.85,1.15,0.29,0.08,1.0,4.0,2.0,,,2.0,1.0,1.0,6.0,1.0,,,0.0233,,-0.11,,1.0,1.0,4.0,2.0,,True,2.0,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Facundo Medina,facundo-medina,F. Medina,D,32,184,4468,M,,860307,EUR,927849600,D,32,32,False,79.0,73.0,1.0,,0.0,55.0,60.0,18.0,19.0,4.0,5.0,,,,,90.0,88.0,6.1,6.0,0.00569004,25.74,10.14805,3.0,,0,,0.18,0.07,-0.49,,2.99,5.35,1.41,0.36,0.05,,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0
14566597,away,Olympique de Marseille,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2407,M,,155997,EUR,775872000,D,33,33,False,30.0,27.0,1.0,,0.0,14.0,16.0,13.0,14.0,2.0,2.0,,,,,78.0,51.0,7.2,5.0,0.0256531,31.572,8.70845,10.0,,0,,0.02,0.17,0.16,,2.45,4.1,1.33,0.52,0.31,2.0,2.0,1.0,,,1.0,,2.0,10.0,,,2.0,,,,1.0,1.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,2.0,,,,,
14566597,away,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2303,M,,96544,EUR,729734400,M,19,19,False,37.0,33.0,2.0,1.0,0.0,29.0,31.0,4.0,6.0,3.0,3.0,,,,,67.0,44.0,5.5,5.0,0.00184514,26.424,7.79214,1.0,,1,,0.0,0.14,-0.69,,2.07,3.83,1.43,0.42,0.04,,7.0,,1.0,2.0,,4.0,1.0,2.0,,,1.0,0.0457,,-0.22,,,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,1.0
14566597,away,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4504,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,85.0,82.0,2.0,1.0,0.0,49.0,50.0,33.0,35.0,1.0,8.0,,,,,90.0,97.0,7.2,5.0,0.233511,25.884,10.40965,2.0,,0,,0.38,-0.24,-0.13,,3.02,5.35,1.54,0.45,0.05,,2.0,,1.0,1.0,1.0,1.0,1.0,7.0,,,2.0,,,,,1.0,,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65792,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,36.0,28.0,3.0,1.0,1.0,12.0,17.0,16.0,19.0,1.0,6.0,,,,,90.0,56.0,6.7,14.0,0.167348,30.96,9.14107,8.0,,6,,0.11,0.44,-0.17,,3.65,3.9,0.94,0.43,0.22,,6.0,,,,,1.0,,3.0,3.0,2.0,,0.1704,0.0684,-0.55,4.0,2.0,1.0,2.0,2.0,3.0,,2.0,,1.0,,,1.0,2.0,,1.0,,,,,,,,
14566597,away,Olympique de Marseille,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5031,M,,891829,EUR,974764800,M,17,17,False,30.0,25.0,3.0,3.0,0.0,15.0,16.0,10.0,14.0,1.0,1.0,,,,,66.0,40.0,6.7,7.0,0.0573439,27.612,8.92558,6.0,,1,,-0.21,0.07,0.16,,1.88,4.61,1.72,0.62,0.09,,2.0,,1.0,,,1.0,,2.0,1.0,,,0.0203,,-0.13,,1.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,
14566597,away,Olympique de Marseille,Timothy Weah,weah-timothy,T. Weah,M,22,185,11634,M,timothyweah,855810,EUR,951177600,M,22,22,False,22.0,16.0,2.0,,0.0,6.0,9.0,10.0,13.0,,3.0,,,,,78.0,32.0,7.2,10.0,0.0200921,29.952,8.45134,9.0,,3,,-0.13,0.27,-0.12,,2.63,3.61,1.4,0.61,0.2,,3.0,,,,2.0,,,1.0,1.0,2.0,,0.1316,0.1994,0.48,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,
14566597,away,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49593,M,Auba,51498,EUR,614131200,F,97,97,False,24.0,14.0,,,0.0,11.0,16.0,3.0,8.0,1.0,2.0,,,,,90.0,37.0,6.4,14.0,0.00219425,30.384,9.70004,11.0,,2,,-0.36,0.05,0.16,,3.4,4.27,1.24,0.55,0.24,1.0,3.0,1.0,,,2.0,1.0,2.0,4.0,1.0,1.0,2.0,0.2681,0.2066,-0.25,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,
14566597,away,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12533,M,,981815,EUR,962150400,F,14,14,True,14.0,12.0,,,0.0,2.0,2.0,10.0,12.0,1.0,,,,,,24.0,20.0,6.6,5.0,0.02137,28.152,2.81952,2.0,,1,,-0.11,0.22,0.14,,0.95,1.31,0.36,0.16,0.05,,,,,,,,1.0,1.0,1.0,,,0.073,,-0.14,2.0,,,,,,,,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4721,M,arthurvermeeren,1149127,EUR,1107734400,M,18,18,True,19.0,18.0,,,0.0,10.0,11.0,8.0,8.0,,1.0,,,,,23.0,20.0,6.3,1.0,0.011041,24.696,3.12904,0.0,,0,,-0.1,-0.07,-0.12,,0.87,1.56,0.52,0.16,0.01,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,Arthur Vermeeren,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3628,M,,839493,EUR,823996800,D,62,62,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,,12.0,10.0,6.2,2.0,0.0738423,27.288,2.1037,1.0,,0,,-0.06,-0.04,-0.16,,0.55,0.99,0.37,0.15,0.04,1.0,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,27127,M,amine_gouiri,859026,EUR,950659200,F,9,9,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,,,,12.0,13.0,6.5,3.0,0.0578239,26.82,2.21043,1.0,,0,,0.01,0.07,-0.01,,0.55,1.07,0.42,0.15,0.03,,2.0,,,,1.0,1.0,,1.0,,,,,,,2.0,2.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,
14566597,away,Olympique de Marseille,Conrad Jaden Egan-Riley,cj-egan-riley,C. Egan-Riley,D,4,183,1106,M,,1131448,EUR,1041465600,D,4,4,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,,,,,9.0,11.0,6.9,,0.001093,28.512,0.97806,1.0,,0,,0.01,0.01,0.14,,0.28,0.48,0.13,0.06,0.03,,,,,,,,,3.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,630,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Jelle Van Neck,jelle-van-neck,J. V. Neck,G,40,191,412,M,,1142668,EUR,1078617600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3456,M,,867441,EUR,967680000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4770,M,,1129527,EUR,1069891200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bilal,,,,,,,,,,,Nadir,
14566597,away,Olympique de Marseille,Darryl Bakola,darryl-bakola,D. Bakola,M,50,178,1362,M,,1823916,EUR,1196380800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darryl Bakola,,,,,,,,,,,,
14566597,away,Olympique de Marseille,Robinio Vaz,robinio-vaz,R. Vaz,F,78,185,6911,M,,1514800,EUR,1171670400,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
