match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_penaltyWon
12499480,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,28.0,20.0,2.0,1.0,0.0,7.0,8.0,13.0,20.0,3.0,,,,73.0,47.0,7.6,17.0,0.222382,3.0,7,,,,8.0,2.0,,,0.4906,2.0,4.0,2.0,1.0,2.0,,,1.0,,1.0,,,7.0,,,,3.0,,0.2762,,,denizundav,1.0,,,,,,,
12499480,home,VfB Stuttgart,Josha Vagnoman,,,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,14.0,11.0,,,0.0,6.0,8.0,6.0,8.0,1.0,,,,45.0,21.0,6.6,4.0,0.0184232,1.0,0,,2.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
12499480,home,VfB Stuttgart,Fabian Rieder,,,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,M,32,32,True,21.0,17.0,4.0,2.0,0.0,3.0,5.0,15.0,22.0,3.0,,,,45.0,34.0,7.5,10.0,0.474423,2.0,3,,6.0,,,1.0,,1.0,0.1716,,2.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,0.0814,,,,,1.0,,,,,,
12499480,home,VfB Stuttgart,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,1.0,,,,17.0,12.0,6.9,4.0,0.045906,1.0,1,,,,,1.0,,2.0,0.2324,1.0,3.0,,,,,,,,,,,,2.0,,,,,,,1.0,e.demirovic29,,,,,,,,
12499480,home,VfB Stuttgart,El Bilal Touré,,,el-bilal-toure,E. B. Touré,F,19,185,9481,M,982615,EUR,1002067200,F,10,10,True,5.0,5.0,,,0.0,,,5.0,5.0,1.0,,,,16.0,10.0,7.0,2.0,0.00467132,,2,,,,,1.0,,1.0,0.0879,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,0.1786,,,el_bilal_9,,,,,,,,
12499480,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,9.0,4.0,6.3,1.0,0.00194364,,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12499480,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,home,VfB Stuttgart,Frans Krätzig,,,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,home,VfB Stuttgart,Nick Woltemade,,,nick-woltemade,N. Woltemade,F,27,198,55679,M,980623,EUR,1013644800,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,home,VfB Stuttgart,Justin Diehl,Justin Diehl,,diehl-justin,J. Diehl,F,26,174,395,M,1146132,EUR,1101513600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Robin Zentner,,,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,26.0,11.0,19.0,4.0,0.0,10.0,13.0,1.0,13.0,7.0,6.0,,8.0,90.0,43.0,7.9,15.0,0.00012844,,0,-0.1,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
12499480,away,1. FSV Mainz 05,Dominik Kohr,,,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,29.0,24.0,6.0,2.0,0.0,16.0,19.0,8.0,10.0,,,,,90.0,63.0,7.6,8.0,0.010089,,0,,,1.0,4.0,,8.0,1.0,,1.0,5.0,1.0,1.0,,4.0,1.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,
12499480,away,1. FSV Mainz 05,Stefan Bell,,,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,14.0,12.0,4.0,2.0,0.0,6.0,6.0,6.0,8.0,,,,,45.0,21.0,6.4,2.0,0.00683301,,0,,,,,,2.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Andreas Hanche-Olsen,,,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,28.0,21.0,6.0,1.0,1.0,16.0,17.0,5.0,11.0,1.0,,,,90.0,40.0,6.3,8.0,0.400338,1.0,0,,,1.0,2.0,,4.0,,,1.0,3.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,
12499480,away,1. FSV Mainz 05,Anthony Caci,,,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,32.0,25.0,5.0,3.0,0.0,13.0,17.0,13.0,19.0,4.0,,,,73.0,42.0,6.4,13.0,0.15923,2.0,0,,4.0,,2.0,,,2.0,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
12499480,away,1. FSV Mainz 05,Kaishu Sano,,,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,33.0,27.0,1.0,1.0,0.0,15.0,16.0,12.0,17.0,4.0,,,,90.0,43.0,6.7,6.0,0.00883334,,0,,,,2.0,,3.0,,,2.0,4.0,,,,2.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Nadiem Amiri,,,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,29.0,22.0,7.0,2.0,0.0,11.0,13.0,11.0,19.0,6.0,,,,87.0,51.0,7.2,15.0,0.0376036,,6,,3.0,,4.0,1.0,2.0,1.0,0.9219,1.0,4.0,1.0,,1.0,,,3.0,,,,1.0,2.0,,,,4.0,1.0,0.9338,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,18.0,14.0,5.0,3.0,0.0,7.0,9.0,8.0,13.0,2.0,,,,90.0,41.0,6.7,9.0,0.172096,1.0,0,,4.0,1.0,3.0,,4.0,,,,1.0,1.0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,F,14,14,False,19.0,18.0,1.0,1.0,0.0,8.0,9.0,10.0,10.0,3.0,,,,64.0,30.0,6.7,4.0,0.0136518,,1,,,2.0,5.0,,2.0,1.0,0.0731,,2.0,,,1.0,,2.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Jae-sung Lee,,,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,23.0,21.0,,,0.0,8.0,8.0,13.0,15.0,2.0,,,,87.0,34.0,7.4,4.0,0.307821,2.0,1,,,1.0,4.0,,2.0,,0.0731,3.0,6.0,,,1.0,,,2.0,2.0,1.0,,,2.0,2.0,,,,,,,,,1.0,,,,,,,
12499480,away,1. FSV Mainz 05,Jonathan Burkardt,,,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,14.0,14.0,2.0,2.0,0.0,7.0,7.0,7.0,7.0,4.0,,,,90.0,26.0,7.4,4.0,0.0188122,,2,,,1.0,3.0,,,3.0,0.8358,,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,True,1.0,2.0,1.0,1.4829,,2.0,,,,,,,,,1.0
12499480,away,1. FSV Mainz 05,Maxim Leitsch,,,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,9.0,6.0,2.0,,0.0,6.0,6.0,,3.0,2.0,,,,45.0,19.0,7.3,3.0,9.17e-06,,1,,,3.0,4.0,,5.0,,0.3519,,1.0,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,0.1039,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Armindo Sieb,,,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,6.0,2.0,,,0.0,,2.0,2.0,4.0,1.0,,,,26.0,10.0,6.2,8.0,0.00019517,,0,,,1.0,6.0,,,1.0,,,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Silvan Widmer,,,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,5.0,4.0,,,1.0,,,4.0,5.0,,,,,17.0,8.0,6.8,3.0,0.178958,1.0,0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12499480,away,1. FSV Mainz 05,Nikolas Veratschnig,Nikolas Veratschnig,,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,,11.0,2.0,6.2,1.0,0.00075144,,0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Aymen Barkok,,,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,11.0,5.0,6.4,2.0,8.14e-06,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Lasse Riess,,,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Danny da Costa,,,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Paul Nebel,,,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499480,away,1. FSV Mainz 05,Karim Onisiwo,,,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
