match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_expectedGoalsOnTarget,stat_wonContest,stat_wonTackle,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,captain,stat_bigChanceCreated,stat_penaltyWon,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
11369379,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,3.0,3.0,,,1.0,1.0,4.0,10.0,2.0,,22.0,24.0,7.2,10.0,0.177688,3.0,0,,8.0,2.0,5.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,2.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,
11369379,home,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14784,M,1503836,EUR,1083715200,F,32,32,True,3.0,2.0,,,,,2.0,3.0,,,22.0,13.0,6.7,3.0,0.00275723,,2,,,,2.0,1.0,1.0,1.0,2.0,,,samuaghehowa9,1.0,,,,0.0825,1.0,,,,,,,1.0,,Samuel,Aghehowa,2.0,,,,,,,1.0,,,
11369379,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,True,1.0,1.0,,,1.0,1.0,,,,,16.0,2.0,6.6,,2.8e-07,,0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,D,7,7,True,1.0,1.0,,,,,1.0,1.0,,,16.0,4.0,6.9,,0.00736423,1.0,0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,True,1.0,,1.0,,,,,1.0,,,1.0,5.0,,1.0,,,0,,,,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,990659,EUR,983404800,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Ruben Montero,montero-ruben,R. Montero,G,33,,14,M,1561798,EUR,1125187200,G,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Rúben Montero,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Nikola Maraš,nikola-maras,N. Maraš,D,19,189.0,116,M,101156,EUR,819331200,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Rubén Duarte,ruben-duarte,R. Duarte,D,5,180.0,322,M,253415,EUR,813974400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Xeber Alkain,xeber-alkain,X. Alkain,M,7,174.0,53,M,1010409,EUR,867283200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Selu Diallo,selu-diallo,S. Diallo,M,23,187.0,166,M,1522234,EUR,1064966400,M,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Selu Diallo,,,,,,,,,,,,
11369379,home,Deportivo Alavés,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183.0,323,M,1099175,EUR,1032393600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,away,Almería,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190.0,768,M,845797,EUR,915494400,G,25,25,False,32.0,15.0,26.0,9.0,7.0,7.0,8.0,25.0,6.0,2.0,90.0,38.0,6.6,17.0,0.00196871,,0,0.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11369379,away,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183.0,116,M,845119,EUR,894240000,D,24,24,False,25.0,19.0,2.0,,8.0,12.0,11.0,14.0,2.0,,90.0,52.0,6.9,10.0,0.00427149,1.0,0,,1.0,,5.0,4.0,,1.0,,1.0,2.0,,1.0,,6.0,,,2.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,
11369379,away,Almería,Chumi,chumi,Chumi,D,21,186.0,188,M,913455,EUR,920332800,D,21,21,False,27.0,22.0,4.0,,18.0,19.0,4.0,8.0,3.0,,90.0,44.0,7.0,5.0,0.00167154,,0,,,,1.0,5.0,1.0,1.0,,,1.0,,,,8.0,2.0,,,1.0,,,,3.0,,1.0,2.0,,,,,,,,,,,,,1.0
11369379,away,Almería,Edgar González,edgar-gonzalez,E. González,D,12,193.0,375,M,914522,EUR,859852800,D,3,3,False,24.0,20.0,2.0,1.0,18.0,19.0,2.0,5.0,2.0,,90.0,37.0,7.2,4.0,0.00089093,,0,,,,2.0,4.0,,,,1.0,1.0,,,,6.0,4.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,
11369379,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175.0,293,M,827942,EUR,882230400,D,15,15,False,21.0,14.0,6.0,1.0,11.0,12.0,4.0,10.0,,,90.0,35.0,6.6,10.0,0.099757,1.0,0,,1.0,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,
11369379,away,Almería,Dion Lopy,dion-lopy,D. Lopy,M,17,186.0,2405,M,982327,EUR,1012608000,M,6,6,False,25.0,21.0,,,12.0,12.0,9.0,13.0,8.0,,90.0,39.0,7.0,5.0,0.00928796,,0,,,,3.0,7.0,2.0,,,3.0,1.0,,,,3.0,,,1.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11369379,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173.0,656,M,848926,EUR,858643200,M,5,5,False,30.0,25.0,4.0,3.0,13.0,15.0,13.0,19.0,6.0,,71.0,45.0,7.4,9.0,0.198717,2.0,2,,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,0.0346,1.0,,,1.0,,1.0,0.1647,,1.0,,,,,,True,1.0,,,,,,
11369379,away,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173.0,145,M,910023,EUR,979084800,M,8,8,False,4.0,2.0,1.0,,,1.0,2.0,3.0,2.0,,45.0,11.0,6.6,4.0,0.00202806,,0,,,,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369379,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183.0,159,M,789886,EUR,757468800,M,11,11,False,11.0,7.0,,,5.0,6.0,2.0,5.0,,,45.0,17.0,6.5,4.0,0.00045861,,0,,,,6.0,4.0,1.0,,,2.0,3.0,,1.0,,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
11369379,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167.0,1568,M,909966,EUR,983232000,M,7,7,False,11.0,8.0,,,2.0,4.0,6.0,8.0,4.0,,87.0,26.0,6.2,9.0,0.0268741,1.0,2,,1.0,,6.0,1.0,3.0,3.0,,,,,1.0,2.0,1.0,,0.0677,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,
11369379,away,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181.0,560,M,252857,EUR,714787200,F,12,12,False,17.0,9.0,,,2.0,2.0,7.0,15.0,,,71.0,27.0,6.9,11.0,0.0226459,1.0,0,,,,4.0,10.0,2.0,,1.0,2.0,,,,,1.0,,,2.0,7.0,,,,1.0,,,1.0,,,,,,,,,,,,,
11369379,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173.0,477,M,346516,EUR,705196800,F,10,10,True,10.0,4.0,2.0,1.0,1.0,3.0,3.0,11.0,2.0,,45.0,31.0,6.7,16.0,0.00082906,,3,,4.0,,5.0,4.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,0.1536,,,2.0,1.0,,4.0,0.1082,,1.0,,,1.0,,,,,,,,,,
11369379,away,Almería,Sergio Arribas,sergio-arribas,S. Arribas,M,11,174.0,2229,M,997203,EUR,1001808000,M,19,19,True,14.0,13.0,1.0,,3.0,3.0,10.0,13.0,1.0,,45.0,28.0,6.5,6.0,0.0104008,,2,,2.0,,3.0,5.0,2.0,,1.0,1.0,1.0,,,1.0,,,0.2279,,,1.0,1.0,,3.0,0.2086,1.0,1.0,,,,1.0,,,,,,,,,
11369379,away,Almería,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182.0,943,M,914014,EUR,822268800,M,4,4,True,9.0,7.0,1.0,1.0,2.0,2.0,5.0,7.0,1.0,,19.0,14.0,6.7,2.0,0.00426909,,0,,,,,2.0,,,,1.0,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369379,away,Almería,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196.0,376,M,1100957,EUR,1059955200,F,29,29,True,5.0,2.0,,,1.0,2.0,1.0,3.0,,,19.0,8.0,6.8,3.0,0.00172363,,0,,,,2.0,3.0,,,,,1.0,,,,1.0,,,1.0,3.0,,,,,,,,Marko,Milovanović,,,,,,,,,,,
11369379,away,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185.0,152,M,1493213,EUR,1080950400,F,34,34,True,3.0,2.0,,,,,2.0,4.0,,,12.0,4.0,6.5,2.0,0.00022417,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187.0,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185.0,172,M,139925,EUR,644976000,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,away,Almería,Kaiky,kaiky,Kaiky,D,15,185.0,747,M,1105331,EUR,1073865600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kaiky,,,,,,,,,,,,
11369379,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174.0,158,M,848080,EUR,919641600,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,away,Almería,César Montes,cesar-montes,C. Montes,D,23,195.0,1738,M,818406,EUR,856742400,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369379,away,Almería,Lázaro,lazaro,Lázaro,F,7,181.0,1882,M,1002556,EUR,1015891200,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
