match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_interceptionWon,stat_penaltyConceded,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_lastManTackle,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyMiss,stat_penaltyWon
11391392,home,RC Strasbourg,Alaa Bellaarouch,,,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,False,22.0,13.0,9.0,2.0,11.0,15.0,2.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,29.0,6.6,9.0,0.00062664,0,-0.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391392,home,RC Strasbourg,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,29.0,20.0,3.0,1.0,6.0,8.0,14.0,23.0,3.0,1.0,,,,,,,,,,90.0,57.0,7.2,13.0,0.0143868,0,,2.0,2.0,2.0,7.0,10.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391392,home,RC Strasbourg,Lucas Perrin,,,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,30.0,24.0,8.0,4.0,15.0,16.0,9.0,14.0,4.0,5.0,,,,,,,,,,90.0,40.0,6.1,6.0,0.0104139,1,,,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,1.0,0.0145,,,,,,,,,,,,,,,,,,,
11391392,home,RC Strasbourg,Abakar Sylla,Abakar Sylla,,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,39.0,35.0,2.0,,27.0,28.0,8.0,11.0,6.0,9.0,,,,,,,,,,90.0,53.0,6.8,6.0,0.002942,2,,,,1.0,,3.0,,,2.0,,2.0,,,,,1.0,,0.4019,1.0,2.0,0.0574,,,,,,,,,,,,,,,,
11391392,home,RC Strasbourg,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,40.0,35.0,4.0,2.0,15.0,18.0,21.0,25.0,3.0,3.0,,,,,,,,,,90.0,62.0,7.0,10.0,0.0490576,2,,3.0,1.0,,4.0,3.0,,,2.0,2.0,1.0,,2.0,1.0,,2.0,,0.061,,,,True,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
11391392,home,RC Strasbourg,Dilane Bakwa,,,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,31.0,21.0,1.0,1.0,4.0,6.0,19.0,33.0,1.0,5.0,,,,,,,,,,90.0,59.0,8.3,19.0,0.191801,3,,8.0,2.0,1.0,6.0,9.0,2.0,,2.0,,1.0,3.0,1.0,3.0,1.0,3.0,,0.5,,1.0,0.7478,,2.0,,4.0,3.0,1.0,1.0,,,,,,,,,
11391392,home,RC Strasbourg,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,False,36.0,27.0,3.0,2.0,11.0,12.0,16.0,24.0,2.0,4.0,,,,,,,,,,89.0,54.0,7.1,13.0,0.0335361,2,,,,1.0,5.0,8.0,,,3.0,2.0,1.0,3.0,2.0,1.0,,,,0.1291,,,,,,1.0,3.0,1.0,2.0,,,,,,,,,,
11391392,home,RC Strasbourg,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,39.0,33.0,1.0,,13.0,16.0,20.0,23.0,1.0,7.0,,,,,,,,,,90.0,49.0,6.4,9.0,0.213785,3,,,3.0,1.0,8.0,2.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,,0.489,1.0,1.0,0.239,,,1.0,1.0,,1.0,,1.0,,,,,,,,
11391392,home,RC Strasbourg,Ângelo,Ângelo,,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,M,23,23,False,22.0,17.0,4.0,2.0,2.0,3.0,17.0,23.0,,7.0,,,,,,,,,,90.0,39.0,7.4,12.0,0.647919,0,,4.0,,,5.0,3.0,3.0,,2.0,1.0,2.0,1.0,,4.0,,,,,,,,,2.0,,2.0,,,,2.0,angelogabriel,1.0,1.0,,,,,
11391392,home,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,F,19,19,False,31.0,26.0,3.0,3.0,10.0,10.0,17.0,22.0,,5.0,,,,,,,,,,83.0,44.0,7.7,8.0,0.238074,4,,1.0,4.0,2.0,5.0,5.0,,,1.0,1.0,1.0,,,4.0,1.0,,,0.2895,,2.0,0.3218,,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,,
