match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_penaltyConceded,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
10411512,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,30.0,22.0,2.0,1.0,9.0,10.0,24.0,,5.0,,,,,,,90.0,45.0,7.1,13.0,0.0,0.0,0.144254,201.3727845534,23.0,8.715,13.23,0,,15.0,4.0,2.0,3.0,3.0,8.0,8.0,3.0,2.0,,,1.0,2.0,2.0,33.742368504257,2.0,4.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,
10411512,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,18.0,13.0,3.0,1.0,2.0,4.0,19.0,,2.0,,,,,,,32.0,38.0,7.2,7.0,0.0375,0.0,0.122328,65.722173870485,9.0,28.14,11.025,2,,15.0,5.0,4.0,3.0,,3.0,3.0,2.0,2.0,,2.0,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,
10411512,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,21.0,17.0,,,3.0,4.0,19.0,,1.0,,,,,,,32.0,29.0,6.9,8.0,0.1693,0.0188,0.0131063,72.234666912017,7.0,25.725,31.71,3,,14.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,31.726400678299,1.0,,,,,,Pedro,,1.0,1.0,,,,,,,,1.0,,,,
10411512,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,True,14.0,7.0,1.0,,,2.0,13.0,,3.0,,,,,,,17.0,20.0,7.2,8.0,0.0134,0.0,0.0340094,21.01316867486,4.0,-3.15,4.2,1,,7.0,1.0,,,4.0,,6.0,1.0,1.0,,,,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,
10411512,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Mohamed Fares,mohamed-fares,M. Fares,D,93,183,1317,M,556960,EUR,824342400,M,96,96,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,home,Lazio,Diego González,diego-gonzalez,D. González,F,11,177,775,M,1106593,EUR,1041897600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego González,,,,,,,
10411512,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,33.0,8.0,30.0,5.0,3.0,5.0,28.0,2.0,13.0,4.0,,4.0,2.0,,,90.0,43.0,7.0,25.0,0.0,0.0,0.00138732,30.851867126329,4.0,2.52,5.88,0,-0.6698,5.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
10411512,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,25.0,18.0,1.0,1.0,6.0,8.0,19.0,3.0,6.0,,,,,,,77.0,46.0,6.8,11.0,0.0,0.0,0.0239227,124.01373875382,13.0,85.26,21.21,0,,12.0,2.0,,,2.0,3.0,6.0,2.0,1.0,,,,1.0,,36.849153386943,2.0,1.0,2.0,,,,,2.0,,,,1.0,,,,,,,,,,
10411512,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,28.0,18.0,11.0,3.0,9.0,11.0,17.0,3.0,5.0,,,,,,,90.0,41.0,6.7,12.0,0.0389,0.0,0.0660978,33.642445424233,6.0,20.055,6.195,1,,9.0,,,,2.0,1.0,4.0,,,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,
10411512,away,Lecce,Samuel Umtiti,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,93,93,False,33.0,25.0,8.0,2.0,19.0,25.0,8.0,4.0,12.0,,,,,,,90.0,44.0,6.6,9.0,0.0,0.0,0.00165612,36.375910983519,7.0,7.56,6.72,0,,6.0,,,1.0,,4.0,2.0,3.0,2.0,,,,,2.0,,,,,,3.0,,samumtiti,,,,,,,,,,,,,,,
10411512,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,26.0,20.0,4.0,,7.0,8.0,19.0,3.0,6.0,,,,,,,90.0,48.0,6.7,9.0,0.0,0.0,0.0520608,30.504655170999,5.0,19.95,7.455,0,,13.0,1.0,,3.0,,4.0,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
10411512,away,Lecce,Alexis Blin,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,29.0,25.0,2.0,,13.0,13.0,16.0,,7.0,,,,,,,90.0,41.0,6.6,8.0,0.0877,0.0,0.00427495,80.983044219006,4.0,21.0,19.95,1,,12.0,,,1.0,2.0,7.0,5.0,,,,2.0,3.0,2.0,2.0,,,,1.0,,1.0,,,3.0,1.0,,,,1.0,,,,,,,1.0,,
10411512,away,Lecce,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,34.0,30.0,9.0,7.0,13.0,15.0,19.0,,5.0,,,,,,,90.0,41.0,6.7,5.0,0.0,0.0,0.014048,42.584066136408,7.0,-7.14,3.045,0,,17.0,,,1.0,,4.0,2.0,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,2.0,,,,,,,Morten,Hjulmand,True,,,,,
10411512,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,28,28,False,20.0,12.0,2.0,,3.0,6.0,21.0,2.0,1.0,,,,,,,82.0,44.0,8.6,17.0,0.2678,0.9786,0.052906,78.500912994181,11.0,55.545,13.125,4,,11.0,7.0,2.0,2.0,,5.0,3.0,5.0,2.0,,1.0,1.0,1.0,,13.938453608632,1.0,3.0,,,,,,,1.0,3.0,2.0,,,,,,,,,,,
10411512,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,19.0,16.0,1.0,,5.0,5.0,14.0,,2.0,,,,,,,77.0,34.0,6.3,7.0,0.8763,0.0,0.0637222,106.96993763425,13.0,13.23,12.495,4,,11.0,,,2.0,,5.0,,1.0,,1.0,1.0,3.0,,1.0,23.181746378288,2.0,1.0,,,,,,1.0,3.0,,,1.0,,,,,,,,,1.0,1.0
10411512,away,Lecce,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,False,8.0,6.0,1.0,1.0,2.0,2.0,6.0,,3.0,,,,,,,68.0,23.0,6.6,9.0,0.1213,0.0,0.0283386,32.793415332043,5.0,13.965,6.51,2,,4.0,,,8.0,3.0,11.0,6.0,2.0,,1.0,,5.0,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10411512,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,12.0,9.0,1.0,,3.0,4.0,10.0,1.0,2.0,,,,,,,68.0,29.0,6.7,9.0,0.0313,0.1112,0.133264,155.98062617162,13.0,78.435,25.095,1,,7.0,2.0,1.0,3.0,1.0,8.0,5.0,4.0,2.0,,2.0,2.0,2.0,2.0,39.146000079944,2.0,2.0,,,,,lameckbanda.10,,,1.0,,,1.0,,,,,,,,,
10411512,away,Lecce,Assan Ceesay,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,True,9.0,3.0,1.0,,,,9.0,,1.0,,,,,,,22.0,15.0,6.4,8.0,0.0,0.0,0.00081655,18.556611067535,3.0,1.155,3.885,0,,3.0,,,4.0,3.0,5.0,3.0,1.0,,,,1.0,,1.0,7.6177815668343,1.0,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Federico Di Francesco,federico-di-francesco,F. D. Francesco,M,94,171,208,M,320979,EUR,771552000,F,11,11,True,7.0,4.0,2.0,1.0,,1.0,6.0,1.0,3.0,,,,,,,22.0,11.0,6.3,5.0,0.0,0.0,0.0106232,54.044875409269,4.0,47.67,21.21,0,,4.0,,,,,2.0,,1.0,,,,,,,40.870603919866,2.0,,,,,,,,,,,,1.0,,,,,,,,,
10411512,away,Lecce,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,4,4,True,4.0,1.0,2.0,,,1.0,3.0,4.0,,,,,,,,13.0,9.0,6.4,3.0,0.0,0.0,0.00021591,,,,,0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,True,5.0,4.0,1.0,,1.0,1.0,4.0,,2.0,,,,,,,13.0,7.0,5.9,2.0,0.0,0.0,0.00137584,3.2021194543614,1.0,1.575,1.575,0,,3.0,,,4.0,1.0,8.0,1.0,,,,,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10411512,away,Lecce,Þórir Jóhann Helgason,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,4.0,4.0,,,1.0,1.0,4.0,,,,,,,,,8.0,8.0,6.7,1.0,0.0,0.0,0.0449559,14.317877582456,3.0,1.995,3.15,0,,4.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Marco Bleve,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Alessandro Tuia,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Pietro Ceccaroni,pietro-ceccaroni,P. Ceccaroni,D,32,188,139,M,373724,EUR,819504000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Tommaso Cassandro,tommaso-cassandro,T. Cassandro,D,84,185,120,M,929775,EUR,947376000,D,84,84,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Kristoffer Askildsen,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,97,97,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411512,away,Lecce,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
