match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_penaltyConceded,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_hitWoodwork
11369961,home,KAS Eupen,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193.0,5893,M,978787,EUR,1084579200,G,24,24,False,32.0,17.0,19.0,4.0,14.0,17.0,3.0,15.0,1.0,9.0,2.0,2.0,1.0,4.0,1.0,90.0,40.0,7.7,15.0,0.00052793,0,0.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369961,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,False,25.0,21.0,5.0,2.0,17.0,18.0,4.0,7.0,3.0,4.0,,,,,,90.0,45.0,7.5,7.0,0.00177038,0,,,,1.0,1.0,6.0,9.0,4.0,2.0,1.0,8.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369961,home,KAS Eupen,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,D,4,4,False,26.0,19.0,6.0,,19.0,19.0,,7.0,6.0,3.0,,,,,,90.0,37.0,7.1,8.0,0.00019815,0,,,,1.0,3.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369961,home,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187.0,94,M,936240,EUR,955324800,D,35,35,False,38.0,22.0,10.0,3.0,19.0,26.0,3.0,12.0,9.0,3.0,,,,,,90.0,48.0,6.8,16.0,0.00384872,0,,,,2.0,2.0,3.0,3.0,,,,1.0,1.0,,1.0,True,,,,,,,,,,,,,,,,,,,,,
11369961,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180.0,74,M,105350,EUR,678153600,D,3,3,False,36.0,20.0,13.0,4.0,5.0,8.0,16.0,31.0,3.0,5.0,,,,,,90.0,61.0,6.5,22.0,0.0324308,0,,,,,2.0,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369961,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,24.0,14.0,6.0,3.0,6.0,10.0,10.0,21.0,2.0,9.0,,,,,,81.0,49.0,6.7,24.0,0.0772802,1,,,,,2.0,8.0,6.0,3.0,,,2.0,2.0,4.0,,,7.0,2.0,2.0,,2.0,4.0,1.0,1.0,1.0,0.039,,,,,,,,,,,
11369961,home,KAS Eupen,Kevin Möhwald,kevin-mohwald,K. Möhwald,M,8,183.0,29,M,168833,EUR,741657600,M,8,8,False,31.0,30.0,2.0,1.0,14.0,14.0,16.0,17.0,2.0,4.0,,,,,,89.0,45.0,6.8,3.0,0.00822315,2,,,,1.0,,5.0,2.0,1.0,,2.0,2.0,,1.0,2.0,,,,1.0,,1.0,,,2.0,,0.0429,,,,,,,,,,,
11369961,home,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177.0,82,M,861975,EUR,977875200,M,6,6,False,36.0,27.0,4.0,,21.0,25.0,6.0,11.0,,8.0,,,,,,90.0,52.0,7.6,9.0,0.00164079,1,,,,2.0,2.0,6.0,8.0,2.0,,3.0,5.0,2.0,,2.0,,,,,,1.0,,,,2.0,0.5677,1.0,1.0,0.9678,,,,,,,,
11369961,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175.0,45,M,839883,EUR,924480000,M,14,14,False,13.0,11.0,2.0,2.0,6.0,7.0,5.0,7.0,1.0,6.0,,,,,,67.0,30.0,6.3,11.0,0.00201207,2,,,,1.0,,7.0,2.0,,,,1.0,1.0,2.0,,,1.0,,4.0,,,2.0,,,1.0,0.0329,,,,2.0,,,,,,,
11369961,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171.0,193,M,1047318,EUR,1001808000,F,7,7,False,18.0,14.0,1.0,,7.0,9.0,7.0,9.0,,5.0,,,,,,67.0,34.0,6.8,11.0,0.00515592,0,,,,,1.0,5.0,7.0,1.0,,1.0,2.0,1.0,5.0,2.0,,,,1.0,,1.0,3.0,2.0,,2.0,,,,,,1.0,,,,,,
