match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_wonContest,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_outfielderBlock,stat_shotOffTarget,stat_dispossessed,captain,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_goals
14131919,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,1,1,False,30.0,19.0,14.0,4.0,0.0,18.0,21.0,1.0,9.0,1.0,15.0,1.0,3.0,4.0,1.0,90.0,48.0,6.8,11.0,0.00015798,0.4689,0,0.6192,0.0,0.03,-0.03,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131919,home,Sporting Braga,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,476,M,965263,EUR,955324800,D,14,14,False,87.0,72.0,10.0,3.0,0.0,38.0,40.0,34.0,47.0,6.0,5.0,,,,,90.0,105.0,6.8,17.0,0.0164066,,0,,0.09,0.06,-0.09,,1.0,5.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131919,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,86.0,72.0,9.0,2.0,0.0,58.0,62.0,14.0,24.0,8.0,6.0,,,,,90.0,103.0,6.7,14.0,0.011085,,0,,0.08,0.15,-0.03,,,4.0,3.0,5.0,1.0,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131919,home,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,26,187,788,M,997173,EUR,1048636800,D,26,26,False,39.0,34.0,6.0,2.0,0.0,29.0,33.0,5.0,6.0,7.0,4.0,,,,,45.0,47.0,6.3,5.0,0.00105163,,0,,-0.06,0.02,-0.14,,,2.0,3.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14131919,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,M,2,2,False,57.0,40.0,7.0,2.0,0.0,16.0,20.0,24.0,37.0,1.0,7.0,,,,,75.0,83.0,6.8,22.0,0.0433415,,2,,0.08,0.26,-0.13,,2.0,2.0,3.0,5.0,,3.0,2.0,,1.0,,,,,,2.0,1.0,1.0,1.0,0.0892,0.0295,1.0,-0.01,,,,,,,,,,,,,
14131919,home,Sporting Braga,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5068,M,1485309,EUR,1127865600,M,17,17,False,41.0,30.0,3.0,1.0,0.0,19.0,21.0,11.0,20.0,1.0,3.0,,,,,90.0,50.0,6.0,12.0,0.00851298,,1,,-0.25,-0.04,-0.17,,,4.0,4.0,7.0,1.0,2.0,1.0,1.0,,,1.0,,,,3.0,,1.0,,0.0202,,,-0.01,gabrielmoscardo,1.0,,,,,,,,,,,
14131919,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,35.0,31.0,,,0.0,17.0,20.0,14.0,15.0,,2.0,,,,,45.0,43.0,6.3,5.0,0.029036,,1,,-0.03,0.02,-0.05,,1.0,,4.0,1.0,,1.0,1.0,,4.0,,1.0,,,,,,,,0.0836,,,-0.21,,1.0,1.0,,,,,,,,,,
14131919,home,Sporting Braga,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,62.0,51.0,5.0,1.0,0.0,23.0,28.0,28.0,34.0,5.0,5.0,,,,,90.0,97.0,7.6,18.0,0.0445191,,0,,-0.1,0.06,-0.04,,5.0,1.0,4.0,6.0,2.0,3.0,3.0,,3.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
14131919,home,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,F,10,10,False,22.0,15.0,,,0.0,6.0,6.0,9.0,16.0,,3.0,,,,,45.0,31.0,6.3,12.0,0.0756857,,0,,0.15,0.08,-0.01,,,2.0,9.0,3.0,1.0,1.0,1.0,,6.0,,,,,,,,,2.0,,,1.0,,,,,2.0,,,,,,,,,
14131919,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,F,21,21,False,32.0,27.0,,,0.0,7.0,8.0,20.0,24.0,,1.0,,,,,90.0,59.0,6.9,18.0,0.070328,,2,,0.05,0.19,-0.04,,6.0,1.0,2.0,7.0,2.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,,,,7.0,0.2454,,,-0.51,,,2.0,,True,1.0,1.0,1.0,,,,,
