match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_saves,stat_errorLeadToAGoal,stat_totalOffside
12450924,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,True,23.0,15.0,12.0,4.0,0.0,12.0,15.0,3.0,8.0,4.0,9.0,2.0,1.0,3.0,3.0,90.0,36.0,7.1,8.0,0.00084277,0,0.0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450924,home,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,False,,58.0,54.0,4.0,1.0,0.0,33.0,35.0,21.0,23.0,5.0,4.0,,,,,90.0,73.0,7.3,4.0,0.00547272,0,,3.0,1.0,6.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12450924,home,Stade Rennais,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,False,,64.0,53.0,9.0,3.0,0.0,49.0,54.0,4.0,10.0,4.0,4.0,,,,,90.0,70.0,6.7,12.0,0.00206987,0,,1.0,1.0,3.0,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
12450924,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,,67.0,58.0,4.0,1.0,0.0,38.0,41.0,20.0,27.0,3.0,5.0,,,,,90.0,77.0,6.9,12.0,0.00721861,0,,,2.0,2.0,3.0,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12450924,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,M,22,22,False,,46.0,39.0,3.0,2.0,0.0,21.0,22.0,19.0,27.0,1.0,4.0,,,,,90.0,75.0,7.8,13.0,0.0242025,1,,,3.0,7.0,9.0,2.0,,1.0,3.0,2.0,3.0,,,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0589,0.2801,1.0,,,,,,,,
12450924,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,False,,21.0,17.0,,,1.0,6.0,6.0,12.0,20.0,,3.0,,,,,76.0,41.0,6.8,17.0,0.0947904,1,,1.0,1.0,11.0,4.0,2.0,,,1.0,1.0,,,,1.0,5.0,3.0,,1.0,7.0,2.0,1.0,,0.0586,0.0495,2.0,1.0,,,,,,,
12450924,home,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,False,,50.0,43.0,,,0.0,25.0,27.0,18.0,23.0,4.0,7.0,,,,,90.0,62.0,7.1,8.0,0.0302391,0,,1.0,,3.0,6.0,1.0,,1.0,4.0,2.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,
12450924,home,Stade Rennais,Jordan James,jordan-james,J. James,M,6,190,940,M,1136409,EUR,1083024000,M,17,17,False,,27.0,22.0,2.0,2.0,0.0,13.0,15.0,9.0,12.0,1.0,4.0,,,,,77.0,38.0,7.0,5.0,0.0116041,1,,,,3.0,3.0,,,1.0,2.0,1.0,3.0,,,,,,1.0,,,,,,0.0231,,1.0,,1.0,,,,,,
12450924,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,M,18,18,False,,28.0,25.0,2.0,2.0,0.0,12.0,13.0,14.0,18.0,2.0,5.0,,,,,87.0,54.0,7.2,10.0,0.0483256,0,,2.0,,5.0,4.0,,,2.0,2.0,1.0,1.0,Mahamadou Nagida,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,
12450924,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,False,,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,,,,15.0,6.0,6.7,1.0,0.0131944,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,amine_gouiri,,,,,
