match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside,stat_lastManTackle,stat_clearanceOffLine
11396343,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,35.0,26.0,17.0,8.0,20.0,21.0,6.0,14.0,1.0,1.0,8.0,2.0,6.0,7.0,90.0,51.0,8.9,9.0,0.00094796,0,1.5773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396343,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,False,37.0,27.0,6.0,2.0,12.0,14.0,15.0,29.0,,5.0,6.0,,,,90.0,67.0,7.5,19.0,0.0202889,1,,,,6.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0449,0.0377,,,,,,,,,,,,,,,,,
11396343,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,43.0,33.0,7.0,3.0,24.0,25.0,9.0,18.0,3.0,5.0,6.0,,,,90.0,49.0,7.2,10.0,0.0062448,0,,,,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11396343,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,42.0,36.0,5.0,1.0,33.0,35.0,3.0,7.0,1.0,3.0,3.0,,,,90.0,58.0,7.2,6.0,0.00114563,0,,,,,4.0,1.0,,,,,8.0,1.0,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,
11396343,home,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,26,26,False,26.0,17.0,1.0,,13.0,17.0,4.0,9.0,,1.0,5.0,,,,62.0,48.0,6.6,14.0,0.00670513,0,,,,,3.0,,2.0,1.0,,,3.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,
11396343,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,23.0,17.0,3.0,3.0,5.0,6.0,12.0,19.0,2.0,5.0,3.0,,,,68.0,33.0,6.8,10.0,0.0135278,0,,,,2.0,5.0,2.0,,2.0,,,1.0,,3.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,
11396343,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,24.0,16.0,2.0,1.0,11.0,14.0,6.0,12.0,,2.0,5.0,,,,90.0,36.0,6.9,10.0,0.0713341,0,,,,2.0,2.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,,,,1.0,2.0,,1.0,True,1.0,1.0,,,,,,,,,,
11396343,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,24.0,18.0,2.0,1.0,8.0,9.0,10.0,15.0,1.0,3.0,4.0,,,,85.0,45.0,6.4,16.0,0.00878993,1,,,,,12.0,2.0,2.0,5.0,2.0,,1.0,,,,,0.0156,,2.0,2.0,3.0,4.0,,,,1.0,,,,,,,,,
11396343,home,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,False,37.0,27.0,1.0,,9.0,12.0,19.0,29.0,2.0,5.0,4.0,,,,90.0,54.0,7.7,17.0,0.243797,3,,Kevin,Volland,4.0,8.0,3.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,0.3103,,2.0,1.0,2.0,3.0,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,
11396343,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,8.0,6.0,2.0,2.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,,,,45.0,13.0,6.9,2.0,0.00622226,1,,,,,3.0,,,,,,1.0,,,,,0.1167,,3.0,2.0,,,,,1.0,1.0,,,,,,,,,
11396343,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,False,17.0,11.0,1.0,1.0,6.0,9.0,5.0,8.0,,9.0,5.0,,,,62.0,46.0,7.8,16.0,0.00450528,2,,,,,8.0,1.0,3.0,9.0,6.0,2.0,1.0,,3.0,2.0,,0.2238,0.6172,,,1.0,3.0,,,,,,,,,1.0,,,,
11396343,home,1. FC Union Berlin,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181,7869,M,1090458,EUR,1040515200,F,11,11,True,7.0,5.0,,,,,5.0,8.0,,3.0,1.0,,,,45.0,24.0,6.9,9.0,0.0115333,2,,,,1.0,8.0,,1.0,7.0,2.0,2.0,,,1.0,1.0,,0.4008,1.124,2.0,,,,,,2.0,,,,1.0,,1.0,datro_9,2.0,,
