match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_aerialLost,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_unsuccessfulTouch,stat_bigChanceMissed,captain,stat_outfielderBlock,stat_goodHighClaim
12499299,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,25.0,21.0,6.0,2.0,0.0,21.0,22.0,3.0,3.0,9.0,6.0,6.0,1.0,1.0,90.0,39.0,7.8,5.0,5.023e-05,0,0.3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499299,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,75.0,67.0,4.0,2.0,0.0,40.0,41.0,34.0,3.0,3.0,,,,,90.0,84.0,6.9,8.0,0.0168735,0,,27.0,4.0,3.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499299,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,79.0,74.0,5.0,2.0,0.0,50.0,53.0,26.0,2.0,2.0,,,,,90.0,87.0,6.5,5.0,0.00568274,0,,24.0,2.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499299,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,60.0,54.0,5.0,2.0,0.0,31.0,31.0,33.0,,2.0,,,,,82.0,85.0,7.0,9.0,0.169119,1,,26.0,2.0,3.0,5.0,1.0,2.0,,1.0,,1.0,,,2.0,4.0,3.0,1.0,1.0,0.016,1.0,,,,,,,,,,,,,,
12499299,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,16.0,15.0,,,0.0,7.0,7.0,10.0,1.0,1.0,,,,,63.0,31.0,6.5,5.0,0.106929,0,,9.0,1.0,4.0,1.0,,,,,,2.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,
12499299,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,36.0,32.0,4.0,3.0,0.0,17.0,17.0,20.0,,4.0,,,,,74.0,47.0,6.4,8.0,0.011398,0,,15.0,1.0,8.0,2.0,4.0,1.0,,1.0,1.0,,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,
12499299,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,35.0,34.0,2.0,2.0,0.0,15.0,15.0,24.0,,3.0,,,,,63.0,43.0,6.9,4.0,0.0340861,1,,20.0,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,,0.0068,,,,,1.0,0.0157,,,,,,,,,
12499299,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,26.0,20.0,2.0,2.0,0.0,8.0,9.0,17.0,1.0,1.0,,,,,63.0,35.0,6.7,7.0,0.010986,1,,12.0,,3.0,2.0,,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,0.0351,,,,,,,,,,,,,,,
12499299,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,42.0,36.0,4.0,1.0,0.0,10.0,10.0,41.0,2.0,1.0,,,,,90.0,69.0,8.3,13.0,0.254634,4,,30.0,,3.0,3.0,,,,1.0,1.0,1.0,,2.0,,9.0,4.0,,2.0,0.1827,3.0,,,2.0,1.0,0.6437,2.0,2.0,1.0,1.0,2.0,,,,
12499299,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,12.0,7.0,1.0,,0.0,2.0,2.0,11.0,,1.0,,,,,90.0,22.0,6.5,7.0,0.0153684,2,,6.0,3.0,4.0,3.0,1.0,,,,,2.0,1.0,2.0,,1.0,1.0,,,0.2113,1.0,,,,1.0,0.2621,,,1.0,,1.0,1.0,,,
12499299,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,21.0,14.0,1.0,,1.0,3.0,4.0,18.0,,3.0,,,,,90.0,33.0,7.1,13.0,0.106705,3,,11.0,,6.0,1.0,,1.0,,,,1.0,,2.0,,1.0,,2.0,1.0,0.1721,3.0,,,2.0,1.0,0.1222,1.0,,1.0,,2.0,,True,,
