match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,player_sofascoreId
11798064,home,Port Vale,Connor Ripley,connor-ripley,C. Ripley,G,1,180.0,33,M,372316,EUR,729561600,G,1,1,False,50.0,30.0,35.0,15.0,19.0,20.0,11.0,30.0,10.0,1.0,2.0,1.0,1.0,90.0,60.0,6.1,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11798064,home,Port Vale,Jesse Debrah,jesse-debrah,J. Debrah,D,15,187.0,28,M,943651,EUR,988675200,D,27,27,False,40.0,35.0,3.0,,24.0,24.0,11.0,16.0,4.0,,,,,90.0,59.0,6.9,9.0,1,,,1.0,1.0,1.0,11.0,2.0,2.0,1.0,7.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
11798064,home,Port Vale,Jason Lowe,jason-lowe,J. Lowe,M,16,183.0,8,M,144194,EUR,683769600,D,16,16,False,40.0,34.0,7.0,2.0,31.0,32.0,3.0,8.0,3.0,,,,,77.0,45.0,6.1,6.0,0,Jason,Lowe,1.0,1.0,3.0,2.0,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11798064,home,Port Vale,Kofi Balmer,kofi-balmer,K. Balmer,D,17,183.0,77,M,891238,EUR,969321600,D,5,5,False,26.0,21.0,5.0,3.0,12.0,14.0,9.0,12.0,2.0,,,,,51.0,36.0,6.7,8.0,0,,,1.0,,2.0,6.0,1.0,1.0,,2.0,2.0,3.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
11798064,home,Port Vale,Gavin Massey,gavin-massey,G. Massey,M,,179.0,17,M,115427,EUR,719020800,M,19,19,False,20.0,16.0,1.0,,6.0,6.0,11.0,16.0,2.0,,,,,77.0,33.0,6.0,8.0,1,Gavin,Massey,3.0,1.0,7.0,5.0,3.0,2.0,,1.0,1.0,1.0,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11798064,home,Port Vale,Funso Ojo,funso-ojo,F. Ojo,M,14,177.0,44,M,51602,EUR,683337600,M,14,14,False,22.0,17.0,1.0,,6.0,7.0,11.0,15.0,2.0,,,,,45.0,26.0,6.2,7.0,0,Funso,Ojo,1.0,,4.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,True,,,,,,,
11798064,home,Port Vale,Oliver Arblaster,oliver-arblaster,O. Arblaster,M,4,180.0,215,M,1191153,EUR,1073520000,M,18,18,False,26.0,22.0,3.0,1.0,10.0,10.0,12.0,18.0,4.0,,,,,59.0,34.0,6.6,7.0,0,Oliver Arblaster,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,
11798064,home,Port Vale,Conor Grant,conor-grant,C. Grant,M,4,176.0,18,M,585826,EUR,798163200,M,15,15,False,24.0,22.0,,,13.0,13.0,9.0,16.0,7.0,,,,,90.0,50.0,6.7,9.0,1,,,,1.0,3.0,8.0,2.0,1.0,1.0,6.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,5.0,,,,,,,,,,,,
11798064,home,Port Vale,Alfie Devine,alfie-devine,A. Devine,M,21,182.0,1504,M,1049459,EUR,1091318400,F,11,11,False,34.0,25.0,2.0,1.0,9.0,11.0,16.0,28.0,5.0,,,,,90.0,47.0,6.7,16.0,0,,,,,2.0,3.0,5.0,3.0,,,,,,1.0,,,,,,,5.0,,,,,,,,,,,,
11798064,home,Port Vale,Ethan Chislett,ethan-chislett,E. Chislett,M,23,178.0,549,M,962951,EUR,902793600,F,10,10,False,19.0,11.0,3.0,1.0,3.0,5.0,9.0,17.0,,,,,,90.0,33.0,6.7,15.0,1,,,1.0,,5.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,2.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,
