match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_penaltyWon,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,captain,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed
11450075,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,False,9.0,3.0,1.0,,3.0,4.0,,5.0,2.0,2.0,,,,64.0,15.0,6.1,9.0,2.888e-05,0,,,1.0,6.0,2.0,,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,True,21.0,18.0,,,7.0,8.0,12.0,19.0,,1.0,1.0,1.0,,45.0,32.0,7.0,9.0,0.0907679,1,,6.0,,2.0,1.0,,,,,,,,,,,0.0306,1.0,,,1.0,,1.0,,,1.0,0.4161,1.0,,,,,,,,,,,
11450075,home,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,4.0,4.0,,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,26.0,8.0,6.5,2.0,0.00040512,0,,1.0,3.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,F,14,14,True,,,,,,,,,,,,,,9.0,,6.4,,,0,,,,,,,,,,,,,,,,,,Taxiarchis,Fountas,,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Mislav Oršić,mislav-orsic,M. Oršić,M,17,178,6128,M,88645,EUR,725587200,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,orsic99,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kerem Sen,,,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,home,Trabzonspor,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178,348,M,997007,EUR,1043193600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,190419,EUR,789609600,G,40,40,False,21.0,13.0,12.0,4.0,9.0,12.0,4.0,9.0,,,6.0,,1.0,90.0,31.0,6.4,10.0,0.00152864,0,-0.5664,,,,,,,,,3.0,,,,,,,,,,,,,,Livakovic40,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
11450075,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,D,21,21,False,25.0,22.0,2.0,1.0,11.0,13.0,11.0,12.0,1.0,2.0,2.0,1.0,,90.0,44.0,6.6,6.0,0.0207331,0,,,,3.0,,,1.0,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183,609,M,43528,EUR,656640000,D,4,4,False,19.0,16.0,3.0,1.0,9.0,10.0,7.0,9.0,1.0,3.0,1.0,1.0,,45.0,24.0,6.7,3.0,0.00310826,0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,23.0,22.0,,,17.0,18.0,5.0,5.0,2.0,4.0,1.0,,,90.0,33.0,6.2,1.0,0.00172237,0,,,,3.0,,,1.0,,2.0,5.0,2.0,2.0,,,,,,,,1.0,,,,alex_djiku,,,,,,,,,1.0,,,,,
11450075,away,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,825844,EUR,939254400,D,7,7,False,48.0,43.0,5.0,3.0,23.0,25.0,20.0,23.0,,4.0,7.0,,,90.0,70.0,7.1,8.0,0.0265917,0,,,,1.0,3.0,2.0,2.0,1.0,,2.0,2.0,2.0,,,,,,,,,,,,ferdikadioglu,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,5,5,False,35.0,29.0,2.0,2.0,18.0,23.0,11.0,12.0,,7.0,5.0,2.0,,90.0,49.0,7.2,8.0,0.0151527,0,,,4.0,6.0,1.0,1.0,1.0,2.0,2.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,35,35,False,36.0,31.0,3.0,3.0,14.0,16.0,17.0,21.0,,3.0,4.0,1.0,,90.0,46.0,8.5,6.0,0.0138281,2,,1.0,1.0,5.0,1.0,1.0,,,2.0,,1.0,,,,,0.3431,1.0,,,2.0,,,,fred08,2.0,1.2909,2.0,,,,,,,,,,,
11450075,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,False,22.0,18.0,3.0,1.0,6.0,7.0,14.0,19.0,,2.0,7.0,,,89.0,34.0,6.7,9.0,0.143275,0,,4.0,2.0,7.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,1.0,,,,,2.0,,irfankahveci,,,,,,,,,,1.0,,,,
11450075,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,15.0,12.0,,,3.0,4.0,9.0,15.0,,4.0,4.0,1.0,,83.0,32.0,6.9,12.0,0.00590967,1,,4.0,1.0,4.0,1.0,,,3.0,1.0,1.0,3.0,3.0,1.0,,,0.0341,,,,,,,,szymanski_11,1.0,0.0817,,,,,,,,,,,,
11450075,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,38560,EUR,595987200,M,10,10,False,23.0,10.0,6.0,,2.0,9.0,9.0,16.0,1.0,4.0,5.0,1.0,,90.0,34.0,7.6,15.0,0.0742214,1,,2.0,,1.0,,,1.0,,,,2.0,2.0,1.0,1.0,,0.0452,2.0,,,,,1.0,,dusantadic,,,,,,,,,,1.0,2.0,1.0,,
11450075,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,14990,EUR,511401600,F,9,9,False,30.0,21.0,3.0,3.0,10.0,12.0,11.0,18.0,5.0,9.0,1.0,5.0,,83.0,45.0,6.8,14.0,0.0222609,0,,,2.0,7.0,2.0,,,1.0,3.0,5.0,,,1.0,,,,,,,,True,,,EDzeko,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,1048324,EUR,988243200,D,24,24,True,19.0,13.0,6.0,1.0,11.0,13.0,2.0,6.0,2.0,2.0,3.0,,,45.0,24.0,6.5,6.0,0.00038173,0,,,,,,,1.0,,,2.0,,,,,,,,Jayden Oosterwolde,,,,,,,,,,,,,,,,,,,1.0,
11450075,away,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,23,23,True,2.0,1.0,,,1.0,2.0,,,,1.0,,1.0,,22.0,6.0,7.5,1.0,1.361e-05,2,,,,,,,,,,,,,,,,0.2512,,,,,,,,mbatshuayi,2.0,0.8028,1.0,,,,,,,,,,,
11450075,away,Fenerbahçe,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,91,91,True,7.0,5.0,1.0,,1.0,1.0,4.0,6.0,2.0,3.0,1.0,,,22.0,15.0,6.8,4.0,0.147803,1,,,,3.0,2.0,1.0,,1.0,2.0,2.0,,,,1.0,,0.2401,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0
11450075,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,True,2.0,1.0,,,,,1.0,2.0,,,,,,9.0,2.0,6.6,1.0,0.00117103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Miha Zajc,miha-zajc,M. Zajc,M,8,180,1173,M,139256,EUR,773020800,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2497,M,155449,EUR,749952000,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Muhammet Zeki Dursun,dursun-muhammet-zeki,M. Z. Dursun,M,17,170,148,M,1819144,EUR,1142553600,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Muhammet Zeki Dursun,,,,,,,,,,,,,,,,,,,,
11450075,away,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,cengizunder,,,,,,,,,,,,,,
