match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_accurateCross,stat_penaltyWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded,stat_errorLeadToAShot
12437641,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1913,M,164343,EUR,694310400,G,13,13,False,23.0,16.0,12.0,5.0,0.0,12.0,12.0,4.0,11.0,1.0,9.0,2.0,2.0,1.0,90.0,32.0,6.0,7.0,0.00058344,0,-1.2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437641,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189.0,179,M,129861,EUR,672969600,D,15,15,False,51.0,47.0,5.0,3.0,0.0,29.0,31.0,18.0,20.0,4.0,2.0,,,,90.0,66.0,7.2,4.0,0.0112876,0,,True,2.0,7.0,2.0,11.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437641,home,Girona FC,David López,david-lopez,D. López,D,5,185.0,551,M,135116,EUR,623894400,D,5,5,False,65.0,56.0,11.0,4.0,0.0,31.0,34.0,25.0,31.0,4.0,1.0,,,,90.0,77.0,6.3,10.0,0.024008,0,,,2.0,3.0,5.0,5.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12437641,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180.0,2785,M,44864,EUR,636940800,D,17,17,False,69.0,56.0,10.0,4.0,0.0,29.0,33.0,27.0,37.0,2.0,3.0,,,,90.0,82.0,6.0,16.0,0.0408077,1,,,1.0,1.0,2.0,2.0,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,0.0515,,,,,,,,,,,,,,,,
12437641,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181.0,1573,M,1084081,EUR,1051228800,M,4,4,False,54.0,49.0,3.0,1.0,0.0,19.0,19.0,30.0,37.0,1.0,4.0,,,,90.0,74.0,8.1,10.0,0.282169,2,,,,3.0,1.0,8.0,,,2.0,2.0,2.0,3.0,,1.0,1.0,3.0,1.0,Arnau Martinez,,2.0,,,0.1546,1.0,1.0,1.0,1.0,0.2723,,,,,,,,,,,
12437641,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184.0,4247,M,839585,EUR,884131200,M,21,21,False,35.0,31.0,4.0,2.0,0.0,11.0,13.0,20.0,23.0,3.0,4.0,,,,90.0,50.0,6.7,8.0,0.0364262,3,,,1.0,1.0,6.0,3.0,,1.0,1.0,,1.0,3.0,,,,2.0,4.0,,,1.0,,,0.5606,,2.0,1.0,,0.36,YangelHerrera8,1.0,1.0,,,,,,,,
12437641,home,Girona FC,Selvi Clúa,silvi-clua,S. Clúa,M,16,189.0,96,M,1513673,EUR,1106956800,M,28,28,False,46.0,39.0,4.0,2.0,0.0,15.0,16.0,24.0,30.0,2.0,1.0,,,,72.0,56.0,6.7,9.0,0.0093601,1,,,1.0,4.0,5.0,6.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,2.0,,,,1.0,,0.0195,,,,,,,,,,,,,,,,
12437641,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4281,M,908716,EUR,996192000,M,3,3,False,52.0,47.0,4.0,3.0,1.0,12.0,12.0,39.0,51.0,1.0,7.0,,,,90.0,80.0,8.4,15.0,0.297872,2,,,1.0,,6.0,6.0,,,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,11.0,,,0.0636,1.0,,2.0,1.0,0.2203,MGutiérrez,1.0,,4.0,,,,,,,
12437641,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176.0,3585,M,910026,EUR,981849600,F,20,20,False,28.0,24.0,2.0,1.0,0.0,7.0,9.0,18.0,23.0,1.0,5.0,,,,90.0,56.0,6.6,15.0,0.255769,1,,,,,10.0,7.0,,,1.0,1.0,2.0,1.0,2.0,8.0,4.0,1.0,1.0,,,4.0,1.0,,0.0222,,,,,,bryan11gil,3.0,,1.0,,,,,,,
12437641,home,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183.0,7962,M,361790,EUR,861321600,F,6,6,False,39.0,33.0,4.0,2.0,0.0,9.0,12.0,24.0,28.0,1.0,6.0,,,,90.0,51.0,6.1,11.0,0.025156,1,,,2.0,1.0,9.0,1.0,,,,,,,1.0,,,1.0,3.0,,,1.0,1.0,,0.0391,,,,,,donnyvdbeek,3.0,,,,,,,,,
