match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_wonTackle,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_aerialLost,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,player_sofascoreId,stat_shotOffTarget,stat_totalOffside,stat_penaltyConceded,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12499833,home,Holstein Kiel,Timon Weiner,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,False,53.0,37.0,29.0,13.0,0.0,28.0,30.0,9.0,23.0,1.0,13.0,1.0,2.0,1.0,4.0,1.0,90.0,62.0,6.9,16.0,0.00256223,0,-0.5003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499833,home,Holstein Kiel,Marko Ivezić,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,D,6,6,False,41.0,33.0,3.0,,0.0,26.0,31.0,7.0,10.0,6.0,1.0,,,,,,90.0,57.0,6.4,12.0,0.164171,0,,,,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499833,home,Holstein Kiel,Patrick Erras,patrick-erras,P. Erras,D,4,196,77,M,254003,EUR,790646400,D,4,4,False,45.0,42.0,4.0,4.0,0.0,31.0,33.0,11.0,12.0,7.0,5.0,,,,,,90.0,61.0,6.9,3.0,0.00524841,0,,,,1.0,5.0,,1.0,3.0,2.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
12499833,home,Holstein Kiel,Max Geschwill,geschwill-max,M. Geschwill,D,28,182,46,M,963073,EUR,994464000,D,14,14,False,39.0,28.0,5.0,,0.0,19.0,24.0,9.0,15.0,3.0,6.0,,,,,,72.0,51.0,6.5,11.0,0.0114175,0,,,,,3.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499833,home,Holstein Kiel,Lewis Holtby,lewis-holtby,L. Holtby,M,90,176,208,M,1135884,EUR,653616000,M,10,10,False,27.0,21.0,4.0,1.0,0.0,17.0,19.0,5.0,9.0,1.0,1.0,,,,,,45.0,35.0,6.4,7.0,0.159227,0,,Lewis,Holtby,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,True,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12499833,home,Holstein Kiel,Timo Becker,timo-becker,T. Becker,D,5,186,174,M,814735,EUR,859248000,M,17,17,False,27.0,18.0,7.0,1.0,0.0,16.0,22.0,3.0,7.0,3.0,4.0,,,,,,90.0,43.0,6.1,13.0,0.0703776,1,,,,3.0,1.0,,,1.0,,1.0,,,,1.0,,,2.0,1.0,,1.0,2.0,1.0,0.1466,0.7048,,,,,,,,,,,,
12499833,home,Holstein Kiel,Steven Skrzybski,steven-skrzybski,S. Skrzybski,F,7,173,278,M,122573,EUR,722044800,M,7,7,False,17.0,9.0,2.0,1.0,0.0,3.0,4.0,8.0,17.0,,6.0,,,,,,76.0,36.0,6.6,14.0,0.314487,2,,,,9.0,6.0,3.0,,,3.0,,1.0,2.0,2.0,1.0,1.0,,4.0,2.0,1.0,2.0,2.0,,0.0941,,1.0,2.0,,,,,,,,,,
12499833,home,Holstein Kiel,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,22,22,False,18.0,14.0,6.0,2.0,0.0,7.0,7.0,7.0,11.0,4.0,2.0,,,,,,90.0,30.0,6.4,6.0,0.0110635,0,,,,2.0,2.0,1.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499833,home,Holstein Kiel,Tymoteusz Puchacz,tymoteusz-puchacz,T. Puchacz,M,27,180,3583,M,867493,EUR,917049600,M,27,27,False,10.0,9.0,1.0,,0.0,8.0,8.0,1.0,2.0,,1.0,,,,,,33.0,15.0,6.3,3.0,0.00080041,0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,puszka.27,,,,,,,,,
12499833,home,Holstein Kiel,Phil Harres,phil-harres,P. Harres,F,19,193,415,M,1121902,EUR,1017014400,F,19,19,False,15.0,11.0,3.0,2.0,0.0,5.0,5.0,6.0,10.0,,1.0,,,,,,90.0,25.0,6.5,9.0,0.00359813,2,,,,9.0,3.0,4.0,,,,1.0,,1.0,1.0,3.0,,,,,,4.0,,,0.1444,,,,,2.0,1.0,,,,,,,
