match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_goals
14083725,home,Real Betis,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,False,20.0,19.0,4.0,3.0,0.0,18.0,19.0,1.0,1.0,5.0,1.0,2.0,90.0,27.0,7.2,2.0,0.00047149,0.5293,0,-0.4888,0.01,0.01,-0.21,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083725,home,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,40.0,39.0,2.0,2.0,0.0,16.0,17.0,23.0,23.0,1.0,,,69.0,65.0,6.8,3.0,0.180563,,0,,0.29,0.06,-0.18,,Bellerín,2.0,2.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
14083725,home,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1917,M,99519,EUR,663897600,D,5,5,False,60.0,47.0,12.0,4.0,0.0,27.0,29.0,20.0,31.0,4.0,,,90.0,79.0,6.8,15.0,0.0491282,,0,,0.3,0.18,-0.38,,,,,1.0,,5.0,7.0,,1.0,1.0,5.0,1.0,5.0,2.0,,,True,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
14083725,home,Real Betis,Natan,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,4,4,False,51.0,46.0,9.0,5.0,0.0,24.0,25.0,22.0,26.0,7.0,,,90.0,64.0,6.6,7.0,0.0102506,,1,,0.09,0.08,-0.34,,,,,1.0,1.0,2.0,4.0,,1.0,1.0,3.0,,1.0,,,,,1.0,,1.0,1.0,1.0,0.027,-0.02,,,,,,,,,,,,
14083725,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,12,12,False,35.0,30.0,6.0,3.0,0.0,11.0,12.0,19.0,23.0,3.0,,,69.0,51.0,6.4,8.0,0.0459504,,1,,0.13,0.02,-0.34,,,2.0,1.0,,,2.0,4.0,2.0,,,1.0,,2.0,2.0,,,,,,,2.0,,0.0396,-0.04,1.0,,,,,,,,,,,
14083725,home,Real Betis,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,359272,EUR,840585600,M,14,14,False,76.0,68.0,5.0,3.0,0.0,22.0,24.0,46.0,52.0,9.0,,,90.0,88.0,7.4,11.0,0.0778546,,0,,0.37,0.29,-0.02,,sofyanamrabat,2.0,,,,2.0,6.0,,,,1.0,,2.0,2.0,2.0,3.0,,,,1.0,4.0,,,,,,,,,,,,,,,
14083725,home,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,False,34.0,32.0,1.0,,0.0,11.0,11.0,21.0,23.0,,,,45.0,43.0,6.5,6.0,0.0312082,,0,,0.22,0.01,-0.09,,,,,,1.0,5.0,3.0,2.0,1.0,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
14083725,home,Real Betis,Antony,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,M,7,7,False,52.0,46.0,2.0,,0.0,8.0,8.0,38.0,44.0,5.0,,,90.0,75.0,6.7,13.0,0.0712543,,3,,-0.15,0.56,-0.1,,Antony,3.0,,3.0,1.0,7.0,6.0,2.0,4.0,2.0,1.0,,1.0,1.0,,2.0,,,,,2.0,1.0,0.0926,-0.45,2.0,,,,,,,,,,,
14083725,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,8,8,False,45.0,36.0,3.0,,0.0,11.0,11.0,25.0,34.0,4.0,,,76.0,65.0,6.3,19.0,0.0235527,,1,,-0.06,0.1,-0.14,,,5.0,,1.0,,5.0,4.0,,3.0,,1.0,,3.0,2.0,,,,1.0,,,1.0,,0.0132,-0.08,1.0,,,,,,,,,,,
14083725,home,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,10,10,False,38.0,26.0,1.0,1.0,0.0,6.0,6.0,20.0,32.0,7.0,,,90.0,71.0,6.4,27.0,0.111707,,3,,0.14,0.28,-0.17,,ez_abde,3.0,1.0,1.0,,13.0,6.0,6.0,5.0,2.0,,,2.0,1.0,1.0,2.0,,2.0,,4.0,2.0,,0.4565,0.09,1.0,1.0,1.0,2.0,1.0,2.0,0.8556,,,,,
