match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_penaltyWon,player_lastName,stat_goodHighClaim,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded
12117105,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,25.0,16.0,3.0,2.0,0.0,7.0,7.0,,1.0,,,90.0,51.0,7.7,20.0,0.0192831,7,,,10.0,20.0,,10.0,2.0,4.0,,,,2.0,2.0,2.0,,,,,,Hulk,2.0,1.0,4.0,,,,2.0,1.4641,3.0,2.0,1.7133,True,2.0,,,,,,
12117105,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,True,15.0,14.0,4.0,3.0,0.0,6.0,7.0,,4.0,,,45.0,23.0,7.2,3.0,0.0149654,1,,,8.0,8.0,1.0,3.0,2.0,,,1.0,,,1.0,,,,1.0,,,,,,2.0,,,,,0.0339,,1.0,0.059,,,1.0,,,,,
12117105,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,True,10.0,8.0,2.0,1.0,0.0,4.0,6.0,4.0,,,,24.0,20.0,6.6,3.0,0.00295548,0,,,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12117105,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,F,30,30,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,,2.0,,,24.0,14.0,7.1,4.0,0.256529,0,,Brahian Palacios,3.0,4.0,,1.0,4.0,3.0,,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,2.0,,,,0.3576,,,,,,,,,,,
12117105,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,0,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,home,Atlético Mineiro,Vitinho,victor-hugo,Vitinho,M,5,178,198,M,1129113,EUR,1100131200,M,40,40,True,,,,,,,,,,,,,,,,,0,,Victor Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,home,Atlético Mineiro,Robert Santos,robert-santos,R. Santos,M,10,180,415,M,1650085,EUR,1058659200,F,33,33,True,,,,,,,,,,,,,,,,,0,,Robert Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,home,Atlético Mineiro,Isaac,isaac,Isaac,F,41,181,550,M,1471239,EUR,1080259200,F,41,41,True,,,,,,,,,,,,,,,,,0,,Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,34.0,24.0,15.0,6.0,0.0,21.0,23.0,,7.0,1.0,2.0,90.0,40.0,6.9,10.0,0.00106839,0,0.0584,,3.0,11.0,,,1.0,,,,,,,,1.0,,,,,AgustinRossi,,,,,,,,,,,,,,,,2.0,1.0,,
12117105,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,48.0,44.0,2.0,1.0,0.0,18.0,20.0,1.0,6.0,,,90.0,70.0,7.3,10.0,0.0357091,1,,,26.0,33.0,,1.0,7.0,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,WesleyFranca03,5.0,,,2.0,,1.0,1.0,0.2591,,,,,,,,,,1.0,
12117105,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,48.0,46.0,6.0,4.0,0.0,29.0,30.0,4.0,3.0,,,90.0,56.0,6.8,2.0,0.0367341,0,,,18.0,19.0,,,2.0,,1.0,2.0,2.0,,,,,,,,,fabriciobruno96,1.0,1.0,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,42.0,34.0,9.0,5.0,0.0,21.0,21.0,6.0,3.0,,,90.0,54.0,6.8,9.0,0.0104893,0,,,13.0,21.0,,1.0,3.0,,1.0,,,,,1.0,3.0,,1.0,,,davidluiz23,,,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,False,20.0,13.0,3.0,1.0,0.0,8.0,12.0,3.0,5.0,,,72.0,45.0,7.6,15.0,0.199461,1,,,6.0,10.0,1.0,1.0,5.0,1.0,,2.0,2.0,,1.0,,1.0,,1.0,,,AyrtonLucas,2.0,1.0,,1.0,,,,0.0602,,1.0,0.7208,,1.0,,,,,,
12117105,away,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,M,3,3,False,19.0,15.0,2.0,,1.0,4.0,4.0,,2.0,,,72.0,26.0,6.9,6.0,0.00422644,0,,,11.0,15.0,1.0,2.0,5.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,,,1.0,leortiz33,,,,1.0,,,,,,,,,,,,,,,
12117105,away,Flamengo,Allan,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,21,21,False,43.0,40.0,3.0,3.0,0.0,20.0,20.0,1.0,4.0,,,90.0,53.0,6.3,6.0,0.0208242,2,,,20.0,23.0,,3.0,1.0,1.0,2.0,1.0,,2.0,,3.0,,,,,,,,,,,,,1.0,0.0371,1.0,,,,,,,,,,1.0
12117105,away,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,8,8,False,27.0,23.0,,,0.0,9.0,11.0,1.0,4.0,,,80.0,38.0,6.6,8.0,0.043252,0,,,14.0,16.0,2.0,5.0,5.0,2.0,,3.0,1.0,1.0,2.0,1.0,,,,,,gerson_santos,,,,,,,,,,,,True,,,,,,,
12117105,away,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,M,7,7,False,27.0,21.0,2.0,1.0,1.0,10.0,12.0,,1.0,,,80.0,38.0,7.7,10.0,0.602745,1,,,13.0,18.0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,2.0,3.0,l_araujo11ofi,3.0,2.0,,,,,,0.0183,,1.0,0.0277,,,,,,,,
12117105,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,M,27,27,False,20.0,17.0,1.0,,0.0,2.0,2.0,,3.0,,,90.0,39.0,8.4,10.0,0.0236265,2,,,15.0,20.0,,6.0,10.0,2.0,,2.0,2.0,3.0,5.0,3.0,3.0,1.0,,,,B.henrique,2.0,,1.0,1.0,1.0,,,0.7208,,2.0,1.8456,,2.0,,,,,,
12117105,away,Flamengo,Carlinhos,carlinhos,Carlinhos,F,99,195,1670,M,852534,EUR,855705600,F,22,22,False,8.0,3.0,,,0.0,2.0,2.0,,,,,62.0,17.0,7.1,11.0,0.00248037,2,,,1.0,6.0,3.0,6.0,2.0,,,,,3.0,,,2.0,,,,,,,,3.0,,,,,0.9217,,2.0,1.0622,,1.0,,,,,,
12117105,away,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,True,7.0,7.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,28.0,12.0,7.3,3.0,0.227317,0,,,4.0,4.0,,,1.0,,,1.0,,2.0,,,,,,1.0,2.0,pedroguilherme,,,,,1.0,,,0.0685,,,,,,,,,,,
12117105,away,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,True,17.0,17.0,4.0,4.0,0.0,8.0,8.0,2.0,4.0,,,18.0,25.0,6.7,2.0,0.0365146,0,,,9.0,9.0,,3.0,3.0,,,3.0,1.0,1.0,,,,2.0,,,,leopereira4,,,1.0,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,True,28.0,25.0,1.0,1.0,0.0,8.0,10.0,,,,,18.0,33.0,7.1,3.0,0.0362455,1,,,17.0,18.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,erick05,,,,1.0,,,1.0,0.0769,,,,,,,,,,,
12117105,away,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,1459764,EUR,1151971200,M,19,19,True,15.0,15.0,,,0.0,4.0,4.0,,,,,10.0,24.0,6.7,5.0,0.0715007,1,,,11.0,13.0,,2.0,,,,,,1.0,,,,,,,2.0,lorranlucas10,2.0,,2.0,,,1.0,,0.0917,,1.0,0.3484,,,,,,,,
12117105,away,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,True,10.0,8.0,,,0.0,3.0,3.0,,,,,10.0,13.0,7.3,2.0,0.142657,3,,,5.0,7.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.15,2.0,1.0,0.2028,,,,,,,,
12117105,away,Flamengo,Lucas Furtado,furtado-lucas,L. Furtado,G,98,197,512,M,1466549,EUR,1110326400,G,24,24,True,,,,,,,,,,,,,,,,,0,,Lucas Furtado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,20,20,True,,,,,,,,,,,,,,,,,0,,Matheus Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Rayan Lucas,rayan-lucas,R. Lucas,M,60,185,934,M,1588180,EUR,1104710400,M,35,35,True,,,,,,,,,,,,,,,,,0,,Rayan Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marques de Souza,,,,
12117105,away,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117105,away,Flamengo,Werton,werton,Werton,F,7,170,770,M,1116390,EUR,1063670400,F,26,26,True,,,,,,,,,,,,,,,,,0,,Werton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
