match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist
11409156,home,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,False,10.0,6.0,,,3.0,3.0,3.0,7.0,1.0,2.0,1.0,,,,90.0,24.0,6.5,11.0,0.0681,0.1547,0.0238617,3,,1.0,7.0,,,,,3.0,1.0,,,2.0,,,,,,2.0,2.0,,1.0,,,1.0,2.0,,,,,,,
11409156,home,Casa Pia,Fernando Andrade,fernando-andrade,F. Andrade,M,19,182,123,M,268821,EUR,726451200,F,23,23,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,2.0,,,,24.0,7.0,6.4,3.0,0.0,0.0,0.00013507,0,,,4.0,,,1.0,1.0,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,
11409156,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,8.0,4.0,1.0,,3.0,5.0,1.0,3.0,,1.0,1.0,,,,24.0,14.0,6.2,7.0,0.0,0.0,0.00050151,0,,1.0,3.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11409156,home,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,True,7.0,3.0,1.0,,1.0,1.0,2.0,7.0,,1.0,1.0,,,,24.0,11.0,6.4,6.0,0.0,0.0,0.00050191,0,,,2.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11409156,home,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,21,21,True,6.0,5.0,,,2.0,2.0,3.0,4.0,1.0,2.0,1.0,,,,8.0,8.0,6.7,1.0,0.0,0.0,0.00174426,0,,2.0,3.0,,1.0,1.0,1.0,,,1.0,,,,,Telasco Segovia,,,,,,,,,,,,,,,,,
11409156,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409156,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409156,home,Casa Pia,Isaac Monteiro,isaac-monteiro,I. Monteiro,D,44,193,24,M,1394568,EUR,1078358400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Isaac Monteiro,,,,,,,,,,,,,,,,,
11409156,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409156,home,Casa Pia,Samu,samu,Samu,F,37,180,17,M,1514906,EUR,1158278400,F,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Samu,,,,,,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,António Filipe,antonio-filipe,A. Filipe,G,,187,15,M,61246,EUR,482284800,G,1,1,False,25.0,13.0,15.0,4.0,10.0,11.0,3.0,14.0,,,9.0,,,2.0,90.0,32.0,6.9,12.0,0.0,0.0,0.00049571,0,0.1547,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11409156,away,CF Estrela Amadora,Johnstone Omurwa,omurwa-johnstone,J. Omurwa,D,55,183,132,M,1006303,EUR,902534400,D,2,2,False,29.0,22.0,7.0,5.0,17.0,19.0,5.0,10.0,1.0,3.0,3.0,,,,90.0,36.0,7.1,8.0,0.0,0.0,0.00468781,0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,26.0,18.0,4.0,1.0,14.0,15.0,4.0,11.0,,3.0,7.0,,,,90.0,42.0,7.5,9.0,0.0,0.0,0.0010546,0,,1.0,2.0,5.0,2.0,2.0,1.0,1.0,,1.0,,,2.0,,Kialonda Gaspar,,,,1.0,1.0,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Mansur,mansur,Mansur,D,70,181,47,M,328871,EUR,735004800,D,70,70,False,45.0,38.0,7.0,3.0,19.0,21.0,19.0,25.0,4.0,7.0,9.0,,,,90.0,54.0,7.1,10.0,0.0,0.0,0.014852,0,,2.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,M,27,27,False,18.0,12.0,4.0,2.0,3.0,4.0,10.0,20.0,,1.0,2.0,,,,69.0,39.0,7.2,15.0,0.0,0.0,0.0263676,0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,3.0,,,6.0,,,,,,1.0,,,,,1.0,,,,
11409156,away,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,False,44.0,28.0,8.0,1.0,12.0,12.0,16.0,35.0,2.0,8.0,5.0,,,,90.0,60.0,7.3,21.0,0.0,0.0,0.0168728,0,,,1.0,2.0,2.0,1.0,1.0,,4.0,,True,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Aloisio,aloisio,Aloisio,M,20,180,45,M,962371,EUR,831081600,M,6,6,False,18.0,11.0,5.0,2.0,4.0,5.0,7.0,14.0,,3.0,3.0,,,,75.0,26.0,6.4,10.0,0.0157,0.0,0.0142431,1,,2.0,5.0,,,1.0,1.0,2.0,2.0,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,
11409156,away,CF Estrela Amadora,João Reis,joao-reis,J. Reis,D,17,174,24,M,343487,EUR,709344000,M,17,17,False,39.0,29.0,6.0,2.0,12.0,17.0,17.0,22.0,,2.0,13.0,,,,90.0,64.0,6.7,18.0,0.0,0.0,0.0134741,0,,1.0,4.0,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Ronald,ronald,Ronald,M,35,177,288,M,1123234,EUR,992476800,F,90,90,False,14.0,12.0,1.0,,,,13.0,17.0,,8.0,7.0,,,,80.0,36.0,7.0,7.0,0.5049,0.0356,0.162697,3,,1.0,3.0,,,,,1.0,6.0,2.0,,1.0,,1.0,Ronald,,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,
11409156,away,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,False,19.0,12.0,4.0,1.0,7.0,9.0,5.0,11.0,,2.0,6.0,,,,69.0,34.0,6.5,17.0,0.0,0.0,0.146715,0,,2.0,9.0,,,1.0,1.0,4.0,,2.0,,,,1.0,,,1.0,1.0,5.0,1.0,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,29,29,False,8.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,2.0,4.0,2.0,,,,80.0,15.0,7.0,5.0,0.1659,0.1381,0.0192236,2,,3.0,5.0,,,,,2.0,1.0,1.0,,,,1.0,,,,,2.0,1.0,,,,,2.0,,,,,,,
11409156,away,CF Estrela Amadora,Jean Felipe,jean-felipe,J. Felipe,D,12,180,36,M,386094,EUR,769219200,D,12,12,True,6.0,4.0,2.0,1.0,2.0,2.0,2.0,5.0,,1.0,1.0,,,,21.0,14.0,6.7,4.0,0.0093,0.0,0.0104935,1,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11409156,away,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,10,10,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,21.0,9.0,6.8,3.0,0.1248,0.2016,0.00028183,2,,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,André Luiz,,,,,,,1.0,,,1.0,,,,,1.0,,
11409156,away,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,23,23,True,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,,,,15.0,7.0,6.7,,0.0,0.0,0.00951488,0,,,,,,2.0,,,,,,,,,Manuel Keliano,,,,,,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Ronaldo Tavares,ronaldo-tavares,R. Tavares,F,9,192,337,M,828707,EUR,869529600,F,9,9,True,6.0,4.0,,,,,4.0,6.0,1.0,2.0,1.0,,,,10.0,11.0,7.5,5.0,0.601,0.4316,0.0594619,1,,,1.0,,,,,2.0,,,,,,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,1.0,
11409156,away,CF Estrela Amadora,Alioune Ndour,alioune-ndour,A. Ndour,F,45,188,55,M,1025215,EUR,983577600,F,61,61,True,7.0,3.0,1.0,,1.0,2.0,2.0,5.0,1.0,2.0,1.0,,,,10.0,12.0,7.4,7.0,0.0153,0.0177,0.149661,1,,,1.0,,,,,2.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0
11409156,away,CF Estrela Amadora,Wagner,wagner,Wagner,G,28,188,43,M,1400276,EUR,893721600,G,98,98,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Nkanyiso Shinga,shinga,Shinga,D,33,175,472,M,1410342,EUR,954374400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Shinga,,,,,,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Júnior Almeida,erivaldo-almeida,Jr. Almeida,D,4,189,45,M,1046500,EUR,947894400,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Erivaldo Almeida,,,,,,,,,,,,,,,,,
11409156,away,CF Estrela Amadora,Pedro Mendes,pedro-mendes,P. Mendes,D,5,187,77,M,44563,EUR,654739200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
