match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,captain,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,player_firstName,player_lastName,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
12437872,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,28.0,17.0,18.0,7.0,0.0,11.0,14.0,6.0,14.0,11.0,1.0,5.0,6.0,90.0,45.0,7.9,11.0,0.00157911,0,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,False,21.0,17.0,2.0,1.0,0.0,6.0,7.0,12.0,19.0,3.0,,,,90.0,63.0,7.3,18.0,0.0638601,0,,5.0,1.0,2.0,4.0,8.0,2.0,4.0,2.0,10.0,1.0,3.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,41.0,39.0,9.0,7.0,0.0,21.0,22.0,18.0,20.0,6.0,,,,90.0,57.0,7.6,3.0,0.00973014,0,,1.0,,3.0,,5.0,,,,11.0,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,48.0,42.0,7.0,3.0,0.0,29.0,29.0,13.0,20.0,4.0,,,,90.0,76.0,8.1,7.0,0.151576,1,,1.0,,6.0,10.0,8.0,,,,16.0,2.0,2.0,1.0,,,2.0,2.0,True,9.0,1.0,1.0,2.0,0.0071,,,,,,,,,,
12437872,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,False,28.0,23.0,3.0,1.0,0.0,14.0,16.0,10.0,13.0,2.0,,,,90.0,54.0,7.0,10.0,0.0550958,0,,1.0,1.0,3.0,6.0,6.0,,,,7.0,,2.0,1.0,2.0,1.0,1.0,,,2.0,,,4.0,,,,,,,,,,,
12437872,home,Mallorca,Takuma Asano,takuma-asano,T. Asano,M,11,173,2033,M,309546,EUR,784425600,M,11,11,False,9.0,6.0,1.0,,0.0,3.0,4.0,3.0,5.0,2.0,,,,65.0,20.0,7.3,7.0,0.0258025,1,,,,,7.0,3.0,,2.0,1.0,,,2.0,1.0,3.0,,2.0,,,6.0,,,,0.0328,1.0,1.0,0.5726,,,,,,,
12437872,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,False,24.0,18.0,4.0,2.0,0.0,12.0,13.0,6.0,11.0,2.0,,,,73.0,36.0,6.9,8.0,0.001819,0,,,,4.0,3.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,
12437872,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,37.0,30.0,2.0,1.0,0.0,16.0,19.0,16.0,22.0,2.0,,,,90.0,51.0,7.3,12.0,0.128957,2,,4.0,2.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,2.0,,,,1.0,1.0,2.0,0.0325,1.0,,0.0489,1.0,,,,,,
12437872,home,Mallorca,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,18.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,12.0,2.0,,,,72.0,36.0,6.3,14.0,0.0215802,1,,,,1.0,7.0,4.0,3.0,3.0,2.0,1.0,,,,3.0,1.0,,,,,,,2.0,0.0242,,,,1.0,,,1.0,,,
12437872,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,18.0,4.0,,,0.0,1.0,4.0,3.0,14.0,3.0,,,,90.0,44.0,6.8,18.0,0.0144471,6,,,,9.0,8.0,16.0,2.0,,,2.0,,1.0,1.0,2.0,6.0,3.0,,,3.0,,4.0,2.0,0.9459,1.0,,0.2373,1.0,,,1.0,vedatmuriqi,2.0,
12437872,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,F,14,14,False,22.0,16.0,,,1.0,3.0,6.0,13.0,20.0,4.0,,,,88.0,48.0,7.5,16.0,0.0218603,2,,4.0,,2.0,10.0,7.0,1.0,3.0,,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,7.0,0.0595,,,,,,,,,,
12437872,home,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,True,18.0,16.0,1.0,1.0,0.0,5.0,6.0,11.0,12.0,,,,,25.0,24.0,6.3,2.0,0.00940472,1,,,,,3.0,1.0,,,,1.0,,,,,1.0,,,,2.0,,1.0,,0.0401,,,,1.0,,,,,1.0,
12437872,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,6.0,1.0,,,,18.0,11.0,6.7,1.0,0.00652722,0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,True,,,,,0.0,,,,,1.0,,,,17.0,3.0,6.3,3.0,,0,,,,,3.0,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12437872,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,8.0,2.0,6.8,,0.0174464,1,,,,,,,,,,,,,,,,,,,,,,,0.0341,1.0,,0.0225,,,,,,,
12437872,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,David López,david-lopez,D. López,D,27,195,103,M,1513896,EUR,1044230400,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,home,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437872,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,32.0,19.0,25.0,12.0,0.0,9.0,11.0,10.0,21.0,7.0,1.0,2.0,3.0,90.0,37.0,6.9,13.0,0.00162321,0,-0.1188,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
12437872,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,34.0,29.0,1.0,,0.0,14.0,16.0,15.0,21.0,2.0,,,,90.0,71.0,7.1,12.0,0.00682756,0,,3.0,,1.0,3.0,8.0,,,,4.0,,5.0,3.0,2.0,2.0,1.0,,,2.0,,,,,,,,1.0,,,,,,
12437872,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,5,5,False,40.0,36.0,6.0,2.0,0.0,26.0,26.0,10.0,14.0,8.0,,,,90.0,58.0,7.1,4.0,0.0146306,2,,,,2.0,4.0,6.0,,1.0,1.0,9.0,1.0,,,,3.0,,,,1.0,,2.0,3.0,0.1569,,,,,,,,abdel.abqar,,
12437872,away,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,12,12,False,38.0,29.0,5.0,1.0,0.0,25.0,31.0,4.0,7.0,2.0,,,,90.0,62.0,7.0,10.0,0.00146091,0,,,,6.0,10.0,11.0,1.0,,,9.0,5.0,5.0,2.0,,1.0,,,,6.0,,,4.0,,,,,,,,,,,
12437872,away,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,3,3,False,43.0,33.0,5.0,2.0,0.0,12.0,12.0,23.0,33.0,2.0,,,,81.0,75.0,7.0,16.0,0.132122,1,,2.0,2.0,,5.0,4.0,1.0,1.0,,,,3.0,1.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,0.0477,,,,,,,1.0,,,
12437872,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,27.0,16.0,2.0,,0.0,6.0,10.0,10.0,24.0,4.0,,,,81.0,44.0,6.6,22.0,0.0579202,0,,7.0,,1.0,5.0,5.0,,,,,,1.0,1.0,4.0,3.0,2.0,,,4.0,,,,,,,,1.0,,,,,,
12437872,away,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,24,24,False,49.0,41.0,11.0,8.0,0.0,17.0,20.0,26.0,37.0,3.0,,,,81.0,66.0,7.4,16.0,0.271981,0,,8.0,2.0,3.0,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12437872,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,47.0,36.0,10.0,3.0,0.0,17.0,21.0,21.0,29.0,7.0,,,,90.0,67.0,7.1,16.0,0.0991079,1,,3.0,2.0,1.0,7.0,5.0,1.0,1.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,,1.0,2.0,0.0245,,,,1.0,,,,,,
12437872,away,Deportivo Alavés,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,21,21,False,36.0,31.0,2.0,2.0,0.0,7.0,7.0,27.0,34.0,3.0,,,,90.0,57.0,7.7,9.0,0.0921992,4,,5.0,3.0,,4.0,5.0,,2.0,2.0,,,,,2.0,3.0,3.0,,,3.0,,1.0,,0.1698,1.0,,0.0282,1.0,,,2.0,,,
12437872,away,Deportivo Alavés,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,F,15,15,False,31.0,20.0,1.0,1.0,1.0,7.0,10.0,13.0,23.0,3.0,,,,90.0,60.0,7.2,27.0,0.00958609,5,,2.0,,2.0,15.0,6.0,4.0,6.0,,1.0,1.0,3.0,2.0,4.0,1.0,3.0,,,3.0,1.0,1.0,1.0,0.161,4.0,,0.8078,1.0,Carlos Martín,,,,,
12437872,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,17,17,False,17.0,15.0,,,0.0,3.0,3.0,12.0,14.0,3.0,,,,71.0,33.0,7.7,7.0,0.020166,4,,,,3.0,5.0,7.0,1.0,1.0,1.0,1.0,,,,4.0,3.0,1.0,,,3.0,,1.0,1.0,1.128,1.0,1.0,0.9788,,,,2.0,,,1.0
12437872,away,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,11,11,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,,19.0,11.0,6.8,2.0,0.0141516,2,,,,3.0,6.0,3.0,,1.0,,,,,,1.0,,1.0,,,4.0,,,1.0,0.059,1.0,,0.2342,,,,1.0,,,
12437872,away,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191,1959,M,879875,EUR,936489600,D,2,2,True,1.0,,,,0.0,,,,1.0,,,,,9.0,4.0,6.7,1.0,,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12437872,away,Deportivo Alavés,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,22,22,True,3.0,1.0,2.0,,0.0,,1.0,1.0,2.0,,,,,9.0,5.0,6.3,4.0,0.00033997,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
