match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_fouls,captain,stat_wasFouled,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,player_sofascoreId
12421211,home,KV Kortrijk,Marko Ilić,,,marko-ilic,M. Ilić,G,31,190,332,M,843151,EUR,886464000,G,41,41,False,21.0,12.0,16.0,7.0,0.0,9.0,12.0,3.0,9.0,1.0,1.0,12.0,3.0,3.0,4.0,90.0,36.0,7.4,10.0,0.00050609,0,0.2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421211,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,D,6,6,False,35.0,28.0,7.0,4.0,0.0,12.0,15.0,16.0,20.0,,2.0,6.0,,,,90.0,56.0,7.2,16.0,0.214308,0,,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421211,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,D,27,27,False,34.0,30.0,1.0,1.0,0.0,27.0,28.0,3.0,6.0,2.0,5.0,4.0,,,,90.0,49.0,7.0,5.0,0.00066302,0,,7.0,3.0,,1.0,,,7.0,1.0,1.0,,,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12421211,home,KV Kortrijk,Jean-Kévin Duverne,,,jean-kevin-duverne,J. Duverne,D,29,184,2644,M,845930,EUR,868665600,D,93,93,False,44.0,33.0,11.0,5.0,0.0,23.0,28.0,10.0,16.0,1.0,4.0,4.0,,,,90.0,60.0,7.6,11.0,0.0169706,1,,1.0,1.0,,,,,9.0,,1.0,,,,1.0,3.0,2.0,1.0,1.0,0.3989,0.8038,,,,,,,,,,,,,,
12421211,home,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,False,42.0,26.0,17.0,5.0,0.0,16.0,22.0,10.0,20.0,5.0,6.0,4.0,,,,90.0,62.0,6.7,21.0,0.0799852,1,,4.0,1.0,,,,,7.0,,,,1.0,2.0,2.0,1.0,1.0,,,0.0876,,1.0,1.0,,,,,,,,,,,,
12421211,home,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,D,16,16,False,19.0,16.0,4.0,3.0,0.0,7.0,9.0,9.0,10.0,,4.0,6.0,,,,82.0,49.0,6.9,10.0,0.0365575,0,,5.0,1.0,2.0,,,,4.0,,1.0,,,2.0,2.0,1.0,,,,,,,,True,3.0,1.0,,,,,,,,,
12421211,home,KV Kortrijk,Karim Dermane,Karim Dermane,,karim-dermane,K. Dermane,M,29,193,3302,M,1130307,EUR,1072396800,M,8,8,False,25.0,17.0,4.0,2.0,0.0,11.0,14.0,6.0,11.0,,5.0,7.0,,,,81.0,38.0,6.6,11.0,0.01968,1,,6.0,2.0,1.0,2.0,1.0,,1.0,,,1.0,,1.0,,3.0,1.0,,,0.0403,,1.0,1.0,,1.0,,,,,,,,,,
12421211,home,KV Kortrijk,Marco Ilaimaharitra,,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,358198,EUR,806716800,M,23,23,False,42.0,38.0,5.0,3.0,0.0,23.0,23.0,15.0,20.0,1.0,5.0,6.0,,,,90.0,55.0,6.8,7.0,0.0150943,0,,4.0,1.0,,1.0,1.0,,1.0,,,2.0,,1.0,,2.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,,,,
12421211,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,False,34.0,27.0,3.0,2.0,0.0,17.0,21.0,11.0,19.0,,4.0,6.0,,,,82.0,59.0,6.7,19.0,0.0341766,3,,8.0,,1.0,7.0,4.0,,1.0,,,2.0,1.0,1.0,,,,1.0,,0.1362,0.505,1.0,3.0,,,1.0,6.0,1.0,1.0,,,,,,
12421211,home,KV Kortrijk,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185,334,M,847073,EUR,937612800,F,18,18,False,11.0,7.0,,,0.0,3.0,3.0,4.0,8.0,1.0,2.0,,,,,32.0,17.0,6.7,6.0,0.00222766,1,,1.0,,1.0,,,,1.0,,,,,,,,,,,0.0373,,,,,1.0,,,,1.0,1.0,,,,,
