match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_lastManTackle,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12504427,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,F,11,11,False,28.0,23.0,,,1.0,8.0,8.0,15.0,20.0,5.0,,,83.0,39.0,7.6,5.0,0.0760472,2,,,,,5.0,,,,1.0,,,,2.0,,1.0,,,2.0,2.0,,1.0,,0.1403,,2.0,,,,,,1.0,,,,,
12504427,home,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,True,11.0,8.0,,,0.0,2.0,3.0,6.0,10.0,2.0,,,45.0,24.0,7.8,6.0,0.0172574,2,,2.0,,2.0,4.0,,,,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,2.0,,,0.2885,,1.0,,,2.0,0.3147,,,1.0,,,,
12504427,home,Juventus,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,26,26,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,,,,15.0,8.0,6.2,3.0,7.97e-06,0,,,,3.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504427,home,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,21,21,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,11.0,2.0,6.5,,3.25e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,11.0,6.0,6.1,2.0,3.348e-05,1,,,,5.0,1.0,2.0,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,0.1032,,,,,,,,,,1.0,,,
12504427,home,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187,5124,M,,1149288,EUR,1147392000,M,17,17,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12504427,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,home,Juventus,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2582,M,,1010220,EUR,1048032000,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,home,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1883,M,,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,home,Juventus,Alberto Costa,Alberto Baio,,alberto-baio,A. Costa,D,20,185,2748,M,,1160957,EUR,1064793600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Mike Maignan,,,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,40.0,34.0,10.0,4.0,0.0,32.0,35.0,2.0,5.0,6.0,3.0,4.0,90.0,53.0,7.0,6.0,0.00028087,0,-1.2204,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,1.0,1.0,1.0
12504427,away,Milan,Emerson Royal,,,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,22,22,False,31.0,27.0,2.0,2.0,0.0,19.0,22.0,8.0,12.0,6.0,,,74.0,45.0,6.7,7.0,0.0177763,0,,3.0,,4.0,5.0,,,,3.0,3.0,,3.0,,1.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,
12504427,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,False,57.0,46.0,11.0,3.0,0.0,28.0,34.0,18.0,23.0,2.0,,,90.0,68.0,6.4,12.0,0.0058966,1,,,,2.0,3.0,,,,2.0,1.0,,2.0,,,5.0,,,,1.0,1.0,1.0,,0.02,,,,,,,,,,,,,
12504427,away,Milan,Fikayo Tomori,,,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,46.0,44.0,2.0,1.0,0.0,31.0,32.0,13.0,14.0,5.0,,,90.0,55.0,6.5,3.0,0.0155994,0,,,,4.0,,1.0,,,,,,1.0,,,4.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,
12504427,away,Milan,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,35.0,28.0,3.0,2.0,0.0,12.0,16.0,19.0,24.0,5.0,,,90.0,60.0,7.1,13.0,0.208654,4,,5.0,3.0,4.0,2.0,2.0,2.0,1.0,,,1.0,,,,2.0,,,1.0,1.0,1.0,1.0,,0.172,,2.0,,1.0,2.0,,,1.0,,1.0,,,
12504427,away,Milan,Ismaël Bennacer,,,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,34.0,31.0,3.0,2.0,0.0,19.0,20.0,12.0,14.0,6.0,,,63.0,44.0,6.8,4.0,0.0108163,1,,,,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,3.0,,,,0.0265,,,,,,,,1.0,,,,,
12504427,away,Milan,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,29,29,False,23.0,19.0,1.0,,0.0,8.0,9.0,11.0,15.0,4.0,,,90.0,40.0,6.9,11.0,0.0228134,1,,1.0,,5.0,7.0,1.0,5.0,2.0,5.0,4.0,2.0,,,,,,,,,1.0,1.0,,0.0682,,1.0,,,,,,,,,,,
12504427,away,Milan,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,23.0,19.0,1.0,,0.0,10.0,12.0,9.0,11.0,2.0,,,80.0,41.0,7.2,5.0,0.120804,2,,,,2.0,5.0,,,,5.0,2.0,1.0,,,2.0,2.0,,1.0,3.0,,,,,0.2277,,2.0,,1.0,,,1.0,2.0,,,,,
12504427,away,Milan,Yunus Musah,,,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,F,80,80,False,13.0,12.0,1.0,1.0,0.0,6.0,7.0,6.0,7.0,2.0,,,90.0,28.0,7.3,3.0,0.118361,1,,1.0,,4.0,5.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,1.0,3.0,2.0,1.0,,0.0422,,4.0,,,,,,,,,,,
12504427,away,Milan,Tammy Abraham,,,tammy-abraham,T. Abraham,F,18,195,19720,M,tammy_abraham,610766,EUR,875750400,F,90,90,False,16.0,12.0,,,0.0,9.0,10.0,3.0,6.0,1.0,,,80.0,25.0,6.4,7.0,0.0104,0,,,,7.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
12504427,away,Milan,Rafael Leão,,,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,10,10,False,19.0,15.0,2.0,,0.0,4.0,4.0,12.0,16.0,1.0,,,90.0,35.0,6.7,6.0,0.0645485,2,,1.0,1.0,3.0,7.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,1.0,6.0,,,1.0,0.2891,,2.0,,,1.0,0.4043,1.0,1.0,,,,,
12504427,away,Milan,Álex Jiménez,Alejandro Jiménez,,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,True,20.0,16.0,2.0,2.0,0.0,8.0,9.0,8.0,11.0,1.0,,,27.0,30.0,6.4,8.0,0.00965901,0,,,,2.0,2.0,1.0,1.0,,,,2.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189,9850,M,camardafrancesco9,1520771,EUR,1205107200,F,73,73,True,,,,,0.0,,,,,,,,16.0,2.0,6.7,,,1,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,0.1228,,,,,,,,,,,,,
12504427,away,Milan,Filippo Terracciano,,,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,,,10.0,11.0,6.6,3.0,0.00286965,0,,,,1.0,3.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12504427,away,Milan,Luka Jović,,,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,3.0,3.0,,,,10.0,5.0,6.7,,0.198495,0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12504427,away,Milan,Lorenzo Torriani,,,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Marco Sportiello,,,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Strahinja Pavlović,,,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Davide Bartesaghi,,,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Davide Calabria,,,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Kevin Zeroli,,,zeroli-kevin,K. Zeroli,M,8,187,1422,M,,1397348,EUR,1105401600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504427,away,Milan,Bob Murphy Omoregbe,Bob Murphy,Omoregbe,omoregbe-bob-murphy,B. M. Omoregbe,M,7,185,188,M,,1175945,EUR,1067990400,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
