match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,from,confirmed
10411490,FT,4.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411490,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
10411490,,4.0,2.0,,89,,,2,,,goal,,168837349.0,True,regular,78893.0,Romelu Lukaku,,,,,,
10411490,,,,,84,,,7,,,card,,120761386.0,True,yellow,108800.0,Marcelo Brozović,Marcelo Brozović,Foul,False,,,
10411490,,,,,79,,,12,,,substitution,,121777203.0,True,regular,,,,,,False,,
10411490,,3.0,2.0,,77,,,14,,,goal,,168837288.0,False,regular,835600.0,Davide Frattesi,,,,,,
10411490,,,,,76,,,15,,,substitution,,121777171.0,False,regular,,,,,,False,,
10411490,,,,,76,,,15,,,substitution,,121777170.0,False,regular,,,,,,False,,
10411490,,,,,73,,,18,,,substitution,,121777157.0,True,regular,,,,,,False,,
10411490,,,,,70,,,21,,,card,,120761340.0,True,yellow,91046.0,Stefan de Vrij,Stefan de Vrij,Foul,False,,,
10411490,,,,,66,,,25,,,card,,120761323.0,False,yellow,912786.0,Matheus Henrique,Matheus Henrique,Foul,False,,,
10411490,,,,,64,,,27,,,substitution,,121777087.0,False,regular,,,,,,False,,
10411490,,3.0,1.0,,63,,,28,,,goal,,168837160.0,False,regular,912786.0,Matheus Henrique,,,,,,
10411490,,,,,61,,,30,,,substitution,,121777067.0,True,regular,,,,,,False,,
10411490,,,,,61,,,30,,,substitution,,121777066.0,True,regular,,,,,,False,,
10411490,,3.0,0.0,,58,,,33,,,goal,,168837113.0,True,regular,823984.0,Lautaro Martínez,,,,,,
10411490,,,,,57,,,34,,,substitution,,121777054.0,False,regular,,,,,,False,,
10411490,,,,,57,,,34,,,substitution,,121777053.0,False,regular,,,,,,False,,
10411490,,2.0,0.0,,55,,,36,,,goal,,168837056.0,True,ownGoal,914487.0,Ruan,,,,,owngoal,
10411490,,,,,46,,,45,,,substitution,,121776987.0,True,regular,,,,,,False,,
10411490,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10411490,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,
10411490,,,,,42,,,4,,,card,,120761188.0,False,yellow,914487.0,Ruan,Ruan,Argument,False,,,
10411490,,1.0,0.0,,41,,,5,,,goal,,168836673.0,True,regular,78893.0,Romelu Lukaku,,,,,,
10411490,,,,,30,,,16,,,card,,120761148.0,False,yellow,148566.0,Grégoire Defrel,Grégoire Defrel,Foul,False,,,
10411490,,,,,12,,,34,,,varDecision,,17399.0,False,goalAwarded,253367.0,Domenico Berardi,,,,,,False
