match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_interceptionWon,stat_accurateCross,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,player_firstName,player_lastName,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist
10385716,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188.0,242,M,101367,EUR,742521600,G,25,25,False,31.0,23.0,14.0,6.0,21.0,23.0,2.0,8.0,1.0,1.0,2.0,1.0,14.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,90.0,52.0,6.8,8.0,0.00019699,0,0.3966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385716,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177.0,7696,M,252821,EUR,753408000,D,22,22,False,37.0,30.0,2.0,,20.0,24.0,10.0,14.0,3.0,8.0,2.0,3.0,3.0,,,,,,,,90.0,54.0,6.1,11.0,0.00384231,2,,nelsonsemedo50,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0858,,,,,,,,,,,,,,,,,,
10385716,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193.0,1556,M,958916,EUR,988588800,D,4,4,False,57.0,43.0,7.0,1.0,39.0,47.0,4.0,10.0,5.0,8.0,7.0,4.0,6.0,1.0,,,1.0,,,,90.0,67.0,6.7,15.0,0.00076042,0,,,,5.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
10385716,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188.0,419,M,50027,EUR,641952000,D,15,15,False,61.0,50.0,10.0,4.0,43.0,48.0,7.0,13.0,5.0,6.0,2.0,8.0,6.0,,,,,,,,90.0,72.0,6.8,11.0,0.00615912,0,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
10385716,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187.0,1047,M,973418,EUR,916444800,D,24,24,False,53.0,47.0,4.0,2.0,32.0,37.0,16.0,18.0,3.0,5.0,4.0,3.0,10.0,2.0,1.0,,,,,,90.0,72.0,6.8,9.0,0.0279326,0,,,2.0,2.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10385716,home,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178.0,12517,M,286165,EUR,822528000,M,37,37,False,20.0,14.0,2.0,1.0,3.0,4.0,11.0,21.0,3.0,10.0,3.0,2.0,5.0,2.0,1.0,,,,,,88.0,41.0,6.6,17.0,0.024406,1,,adamatrd,5.0,,,1.0,4.0,,,3.0,0.101,,,2.0,1.0,1.0,2.0,0.2469,,,,,,,,,,,
10385716,home,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181.0,15401,M,280955,EUR,858211200,M,8,8,False,46.0,39.0,6.0,3.0,24.0,27.0,15.0,19.0,,6.0,4.0,5.0,6.0,3.0,1.0,,1.0,,,,88.0,65.0,6.9,10.0,0.0552637,1,,rubenneves,,,1.0,,1.0,,,4.0,0.0376,,,1.0,,,2.0,,True,1.0,1.0,,,,,,,,
10385716,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176.0,14959,M,1015267,EUR,981936000,M,35,35,False,41.0,32.0,4.0,2.0,21.0,22.0,11.0,19.0,,2.0,6.0,,9.0,2.0,1.0,,1.0,,,,90.0,50.0,6.9,10.0,0.00439426,1,,joaogomes.01,,2.0,2.0,,1.0,,,,0.0524,,,,1.0,1.0,1.0,0.0791,,,,,,,,,,,
10385716,home,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3017,M,308764,EUR,814233600,M,10,10,False,16.0,12.0,2.0,1.0,5.0,5.0,7.0,12.0,,2.0,1.0,,1.0,,,,,,,,70.0,24.0,6.8,8.0,0.0306096,3,,,1.0,,,,3.0,3.0,,,0.2363,,,2.0,1.0,,1.0,,,,,,,,,,,,
10385716,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176.0,2486,M,138573,EUR,705542400,F,21,21,False,27.0,18.0,,,9.0,13.0,9.0,14.0,1.0,4.0,2.0,1.0,5.0,1.0,,,1.0,,,,70.0,38.0,6.7,12.0,0.037154,2,,,,,,1.0,1.0,1.0,,1.0,0.1587,1.0,,,,,1.0,,,1.0,,,,,,,,,
