match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_wasFouled,stat_interceptionWon,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_ownGoals,stat_goals
12437619,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,F,10,10,False,,41.0,37.0,2.0,2.0,0.0,10.0,11.0,28.0,31.0,,5.0,,,,,,89.0,63.0,7.3,11.0,0.123965,4,,,,1.0,1.0,1.0,6.0,6.0,,1.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7392,0.0143,1.0,1.0,2.0,,2.0,,1.0,1.0,,,
12437619,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,,22.0,16.0,2.0,,0.0,9.0,10.0,9.0,18.0,,3.0,,,,,,45.0,32.0,7.1,11.0,0.377208,1,,,,6.0,2.0,1.0,2.0,,1.0,,,,,1.0,2.0,,,1.0,,,0.1641,,1.0,,,,,,,,1.0,,
12437619,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,18.0,16.0,1.0,1.0,0.0,2.0,4.0,14.0,15.0,,3.0,,,,,,30.0,27.0,6.6,4.0,0.0102356,0,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,
12437619,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,True,,13.0,9.0,1.0,,0.0,,,10.0,18.0,,,,,,,,30.0,31.0,7.3,13.0,0.067917,2,,,,5.0,1.0,,3.0,5.0,,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,0.1338,0.4478,,2.0,,bryanzaragoza,1.0,,,1.0,,,
12437619,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,,5.0,2.0,,,0.0,,,2.0,7.0,,,,,,,,12.0,8.0,6.7,5.0,0.009383,0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12437619,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,,,,,,0.0,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437619,home,Osasuna,Dimitrios Stamatakis,stamatakis-dimitrios,D. Stamatakis,G,31,191,130,M,1163077,EUR,1051056000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,home,Osasuna,Javi Martínez,javi-martinez,J. Martínez,M,5,180,87,M,913732,EUR,945820800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,home,Osasuna,Iker Benito,iker-benito,I. Benito,F,2,176,194,M,1086346,EUR,1028937600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,False,,32.0,11.0,29.0,8.0,0.0,3.0,4.0,8.0,28.0,,11.0,,5.0,6.0,,,90.0,39.0,7.3,21.0,0.00127057,0,0.2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12437619,away,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,12,12,False,,28.0,17.0,6.0,1.0,0.0,14.0,16.0,3.0,13.0,6.0,5.0,,,,,,90.0,61.0,6.2,19.0,0.00119413,0,,,,1.0,,1.0,11.0,6.0,2.0,3.0,1.0,4.0,3.0,1.0,,1.0,,,,4.0,,,,1.0,2.0,,,,,,,,
12437619,away,Leganés,Aritz Arambarri,aritz-arambarri,A. Arambarri,D,4,186,41,M,992397,EUR,886204800,D,22,22,False,,32.0,22.0,9.0,,0.0,18.0,23.0,4.0,9.0,4.0,2.0,,,,,,88.0,45.0,6.9,11.0,0.00096746,1,,,,,,5.0,5.0,5.0,,,,1.0,1.0,1.0,,4.0,,,,,0.0203,,2.0,,2.0,,1.0,,,,,,
12437619,away,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,False,True,30.0,23.0,6.0,,0.0,20.0,22.0,3.0,8.0,8.0,3.0,,,,,,90.0,42.0,6.6,7.0,0.00110395,0,,,,,,5.0,6.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,
12437619,away,Leganés,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,False,,25.0,20.0,4.0,1.0,1.0,9.0,10.0,11.0,16.0,6.0,2.0,,,,,,90.0,55.0,7.8,13.0,0.285928,2,,,,1.0,,,7.0,5.0,2.0,1.0,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,4.0,0.1229,0.2014,,1.0,1.0,,,,,,2.0,,
12437619,away,Leganés,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,False,,29.0,17.0,3.0,1.0,0.0,9.0,13.0,8.0,18.0,1.0,3.0,,,,,,88.0,40.0,6.5,16.0,0.00690066,1,,,,2.0,,3.0,5.0,6.0,,,1.0,2.0,,1.0,,4.0,,,1.0,2.0,0.181,0.1589,2.0,,1.0,,,,1.0,,,,
12437619,away,Leganés,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180,972,M,869931,EUR,852249600,M,17,17,False,,37.0,23.0,5.0,1.0,0.0,14.0,24.0,9.0,14.0,2.0,2.0,,,,,,90.0,53.0,6.8,18.0,0.00243599,1,,,,1.0,,2.0,4.0,6.0,,1.0,,3.0,2.0,1.0,,3.0,,1.0,,1.0,0.0301,,,1.0,1.0,,,,,,,,
12437619,away,Leganés,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,False,,16.0,10.0,,,0.0,4.0,6.0,8.0,17.0,1.0,,,,,,,63.0,33.0,7.4,16.0,0.106416,1,,,,7.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,,,2.0,2.0,1.0,1.0,,1.0,,0.4154,0.7226,,1.0,,,,,,,1.0,,1.0
12437619,away,Leganés,Seydouba Cisse,seydouba-cisse,S. Cisse,M,8,172,3843,M,906065,EUR,981763200,M,8,8,False,,32.0,27.0,3.0,1.0,0.0,12.0,13.0,15.0,19.0,2.0,5.0,,,,,,73.0,43.0,6.8,7.0,0.0105725,1,,,,,,,1.0,3.0,,1.0,1.0,,,1.0,,2.0,1.0,,,,0.0162,,,,,seydoubacisse32,1.0,,,,,,
12437619,away,Leganés,Enric Franquesa,enric-franquesa,E. Franquesa,D,15,174,189,M,885259,EUR,856915200,M,15,15,False,,15.0,9.0,1.0,,0.0,4.0,6.0,5.0,11.0,2.0,8.0,,,,,,90.0,35.0,7.0,15.0,0.025405,0,,,,2.0,,2.0,3.0,9.0,,,2.0,5.0,3.0,5.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,
12437619,away,Leganés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,False,,9.0,3.0,1.0,,0.0,,,3.0,9.0,,,,,,,,88.0,25.0,6.3,13.0,0.00025046,2,,,,,,5.0,7.0,5.0,1.0,,1.0,,,6.0,,,,,1.0,,0.1346,0.4583,,5.0,,,1.0,2.0,1.0,,,,
12437619,away,Leganés,Dani Raba,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,10,10,True,,9.0,6.0,1.0,,0.0,3.0,4.0,4.0,6.0,2.0,5.0,,,,,,27.0,21.0,6.7,6.0,0.0429634,1,,,,1.0,1.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,0.0558,,,1.0,1.0,,1.0,,,,,,
12437619,away,Leganés,Julián Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,M,24,24,True,,6.0,4.0,,,0.0,,1.0,4.0,5.0,,,,,,,,17.0,13.0,6.6,3.0,0.00315263,0,,Julián,Chicco,,,1.0,2.0,3.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
12437619,away,Leganés,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,True,,1.0,,1.0,,0.0,,,,1.0,3.0,,,,,,,2.0,5.0,,1.0,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12437619,away,Leganés,Roberto López,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,1.0,0.0004008,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Diego García,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,True,,,,,,0.0,,,,,1.0,,,,,,,2.0,2.0,,,,0,,Diego Garcia,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Alvin Abajas,alvin,A. Abajas,G,1,186,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Lalo Aguilar,lalo-aguilar,L. Aguilar,D,6,190,59,M,1391437,EUR,1023753600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Joao Urbáez,joao-urbaez,J. Urbáez,D,2,179,106,M,1109628,EUR,1027468800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,Joao Urbáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Carlos Guirao,carlos-guirao,C. Guirao,M,26,175,109,M,1632259,EUR,1051401600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,Carlos,Guirao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437619,away,Leganés,Alex Gil,alex-gil,A. Gil,M,,184,12,M,1391442,EUR,1044403200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
