match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_wasFouled,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_challengeLost,stat_totalContest,stat_goalAssist,stat_accurateCross,stat_keyPass,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_lastManTackle,stat_wonContest,stat_shotOffTarget,stat_penaltyWon,player_sofascoreId,stat_penaltyMiss
10408471,home,Elche,Domingos Quina,,,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,12,12,True,17.0,13.0,1.0,1.0,4.0,5.0,11.0,15.0,3.0,,3.0,,,,,,,,,,14.0,29.0,6.4,8.0,0.0275,0.0,0.0949019,1,,3.0,,3.0,3.0,1.0,,,,,,,,,,2.0,,2.0,1.0,,,,,,2.0,1.0,,,
10408471,home,Elche,Jesus Lopez,Jesus Lopez,,jesus-lopez,J. Lopez,G,30,187,9,M,1211004,EUR,1028160000,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,home,Elche,Axel Werner,,,axel-werner,A. Werner,G,1,191,163,M,250219,EUR,825465600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,home,Elche,Diego González,,,diego-gonzalez,D. González,D,4,184,41,M,597756,EUR,791251200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,home,Elche,John Donald,John Donald,,john-nwankwo,J. Donald,D,18,185,201,M,1094758,EUR,969840000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,home,Elche,Federico Fernández,,,federico-fernandez,F. Fernández,D,,190,159,M,38393,EUR,604022400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,home,Elche,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177,1605,M,859767,EUR,924739200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,home,Elche,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Predrag Rajković,,,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,26.0,15.0,15.0,4.0,13.0,17.0,2.0,9.0,,1.0,5.0,,,,1.0,1.0,,,1.0,,90.0,33.0,6.4,11.0,0.0,0.0,0.0110715,0,-0.4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Martin Valjent,,,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,58.0,54.0,4.0,4.0,34.0,36.0,20.0,23.0,4.0,,7.0,2.0,,4.0,,,,,,,90.0,70.0,6.7,9.0,0.0,0.0,0.00738168,0,,1.0,2.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Antonio Raíllo,,,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,66.0,60.0,10.0,7.0,37.0,38.0,23.0,28.0,4.0,2.0,5.0,,,3.0,,,,,,,90.0,73.0,7.2,7.0,0.0389,0.2375,0.00832475,1,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,True,,1.0,,,,,,,,,,,,,1.0,,
10408471,away,Mallorca,José Copete,,,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,False,49.0,45.0,7.0,4.0,28.0,28.0,17.0,21.0,,1.0,5.0,,,,,,,,,,64.0,57.0,6.8,4.0,0.6391,0.0,0.00337943,2,,,2.0,4.0,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,2.0,,,
10408471,away,Mallorca,Pablo Maffeo,,,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,M,15,15,False,30.0,25.0,3.0,1.0,10.0,11.0,15.0,24.0,10.0,1.0,2.0,,,2.0,,,,,,,90.0,61.0,6.2,16.0,0.0,0.0,0.0211369,0,,5.0,1.0,5.0,3.0,2.0,3.0,,2.0,1.0,1.0,,,,,3.0,,,,,,1.0,,,1.0,,,,
10408471,away,Mallorca,Iñigo Ruiz de Galarreta,,,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,4,4,False,49.0,48.0,4.0,4.0,19.0,19.0,29.0,30.0,4.0,1.0,5.0,1.0,,1.0,,,,,,,89.0,57.0,7.2,3.0,0.0,0.0,0.130895,0,,,1.0,2.0,,,2.0,,2.0,1.0,1.0,,,,,1.0,,,2.0,,,,1.0,,,,,,
10408471,away,Mallorca,Iddrisu Baba,,,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,12,12,False,26.0,22.0,4.0,2.0,13.0,14.0,9.0,12.0,6.0,,2.0,2.0,,2.0,,,,,,,61.0,40.0,6.5,9.0,0.0167,0.0,0.00544142,1,,,1.0,5.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,,
10408471,away,Mallorca,Braian Cufré,,,braian-cufre,B. Cufré,D,24,179,169,M,818441,EUR,850608000,M,3,3,False,32.0,29.0,3.0,2.0,14.0,15.0,15.0,17.0,3.0,,4.0,1.0,,1.0,,,,,,,90.0,46.0,6.8,5.0,0.0512,0.0,0.0234903,2,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,
10408471,away,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,F,10,10,False,24.0,17.0,1.0,1.0,4.0,4.0,13.0,23.0,8.0,,5.0,2.0,,1.0,,,,,,,61.0,41.0,7.0,17.0,0.0,0.0,0.00736576,0,,3.0,,5.0,4.0,2.0,2.0,,,1.0,,,,,,3.0,,,,,,,,,2.0,,1.0,,
10408471,away,Mallorca,Kang-in Lee,,,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,F,19,19,False,31.0,25.0,3.0,1.0,8.0,8.0,19.0,34.0,3.0,,1.0,1.0,,1.0,,,,,,,89.0,47.0,7.3,17.0,0.0,0.0,0.293345,0,,11.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,2.0,3.0,,,,1.0,,,,,kanginlee,
10408471,away,Mallorca,Vedat Muriqi,,,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,22.0,17.0,,,5.0,7.0,12.0,15.0,6.0,1.0,1.0,1.0,,1.0,,,,,,,85.0,30.0,6.0,6.0,1.9112,2.2858,0.0453394,4,,,2.0,3.0,,1.0,5.0,,,,,,1.0,3.0,,,,,1.0,1.0,2.0,2.0,,,,,,vedatmuriqi,1.0
10408471,away,Mallorca,Amath Ndiaye,,,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,23,23,True,4.0,2.0,,,,,2.0,5.0,,1.0,1.0,,,,,,,,,,29.0,12.0,6.8,3.0,0.0,0.0,0.0103493,0,,1.0,,3.0,,,,,,3.0,3.0,,,,,,,,,,,1.0,,,,,,,
10408471,away,Mallorca,Clément Grenier,,,clement-grenier,C. Grenier,M,,186,105,M,39009,EUR,663206400,M,8,8,True,16.0,11.0,1.0,1.0,4.0,5.0,8.0,16.0,2.0,,3.0,,,1.0,,,,,,,29.0,24.0,7.0,9.0,0.0,0.0,0.0403353,0,,5.0,,2.0,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,
10408471,away,Mallorca,Ángel Rodríguez,,,angel-rodriguez,Á. Rodríguez,F,,172,145,M,52093,EUR,546393600,F,22,22,True,4.0,1.0,,,1.0,1.0,,4.0,1.0,,,,,,,,,,,,26.0,8.0,6.5,5.0,0.0655,0.0,9.176e-05,1,,1.0,3.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Rodrigo Battaglia,,,rodrigo-battaglia,R. Battaglia,D,5,187,1316,M,158257,EUR,679276800,M,16,16,True,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,3.0,,,0.0,0.0,0.00012105,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Dani Rodríguez,,,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,True,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Leo Román,,,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Matija Nastasić,,,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Giovanni González,,,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Franco Russo,,,franco-russo,F. Russo,D,22,187,107,M,914775,EUR,783043200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Josep Gayá,Josep Gaya,,josep-gaya,J. Gayá,D,24,185,21,M,1100406,EUR,962928000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Lago Júnior,,,lago-junior,L. Júnior,M,23,182,117,M,50730,EUR,662601600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408471,away,Mallorca,Abdón Prats,,,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
