match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_interceptionWon,stat_totalContest,stat_fouls,stat_keyPass,stat_totalCross,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
12420998,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,90,90,False,27.0,20.0,4.0,2.0,0.0,5.0,5.0,16.0,24.0,6.0,,,64.0,40.0,7.3,0.0640957,0,,,2.0,1.0,6.0,5.0,,1.0,,4.0,3.0,,10.0,,1.0,3.0,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,,,
12420998,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,True,6.0,5.0,1.0,,0.0,2.0,3.0,3.0,4.0,3.0,,,27.0,17.0,7.1,0.00180661,0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,z.elouahdi,,,,,,,
12420998,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,True,18.0,16.0,3.0,1.0,0.0,7.0,7.0,9.0,11.0,1.0,,,26.0,23.0,6.4,0.00347375,0,,,,1.0,2.0,1.0,,1.0,,,,1.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,
12420998,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,True,6.0,5.0,,,0.0,2.0,2.0,4.0,8.0,1.0,,,26.0,16.0,6.9,0.0328141,1,,,,,,2.0,,,,,,2.0,7.0,,1.0,1.0,1.0,4.0,1.0,,,,0.0222,,1.0,,1.0,0.1135,,1.0,,,,,,
12420998,home,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,F,14,14,True,11.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,10.0,3.0,,,26.0,15.0,7.2,0.00276038,1,,,,2.0,,3.0,,,,,,,6.0,1.0,,,1.0,,,,,,0.0309,,1.0,,1.0,0.0456,,,,1.0,,,,
12420998,home,KRC Genk,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,True,1.0,,1.0,,0.0,,,,1.0,,,,1.0,1.0,,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12420998,home,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420998,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420998,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420998,home,KRC Genk,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420998,away,Club Brugge KV,Simon Mignolet,,,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,51.0,46.0,17.0,13.0,0.0,35.0,37.0,11.0,14.0,9.0,3.0,4.0,90.0,62.0,7.0,0.00261972,0,-0.1312,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12420998,away,Club Brugge KV,Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,False,21.0,19.0,4.0,3.0,0.0,14.0,14.0,5.0,7.0,3.0,,,65.0,36.0,6.6,0.00556488,0,,,1.0,1.0,5.0,3.0,1.0,1.0,,2.0,1.0,,7.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,
12420998,away,Club Brugge KV,Joel Ordóñez,,,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,53.0,50.0,6.0,4.0,0.0,44.0,46.0,6.0,7.0,1.0,,,90.0,61.0,6.2,0.00120555,0,,,3.0,,3.0,,,6.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12420998,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,71.0,67.0,6.0,3.0,0.0,60.0,60.0,7.0,11.0,3.0,,,90.0,83.0,6.5,0.010802,0,,,2.0,2.0,2.0,5.0,,5.0,,3.0,2.0,1.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,
12420998,away,Club Brugge KV,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,44.0,40.0,5.0,3.0,0.0,18.0,21.0,24.0,31.0,,,,90.0,62.0,6.3,0.0425606,1,,,,,1.0,1.0,1.0,,,1.0,,,10.0,,,,1.0,8.0,,,1.0,,0.0279,,,,,,,2.0,,,,,,
12420998,away,Club Brugge KV,Hugo Vetlesen,,,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,30.0,25.0,1.0,,0.0,14.0,15.0,12.0,16.0,3.0,,,90.0,42.0,7.0,0.111114,2,,,2.0,,3.0,4.0,,2.0,,2.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0589,,1.0,,1.0,0.0631,,1.0,,,,,,
12420998,away,Club Brugge KV,Raphael Onyedika,,,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,32.0,28.0,3.0,1.0,0.0,22.0,24.0,6.0,8.0,2.0,,,82.0,39.0,6.1,0.00582324,1,,,,1.0,4.0,3.0,2.0,,,1.0,1.0,,6.0,1.0,,,,,,,,1.0,0.0411,2.0,,,1.0,,,,,,1.0,,,
12420998,away,Club Brugge KV,Andreas Skov Olsen,,,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,17.0,13.0,,,0.0,6.0,7.0,7.0,12.0,4.0,,,66.0,33.0,8.5,0.0260595,2,,,,,3.0,3.0,,1.0,,1.0,,,10.0,2.0,1.0,,1.0,2.0,,,,,1.3149,2.0,2.0,2.0,2.0,1.8392,,,,,,,,
12420998,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,39.0,32.0,3.0,2.0,0.0,18.0,18.0,15.0,22.0,2.0,,,90.0,55.0,6.7,0.0330453,2,,True,,4.0,3.0,5.0,,,,,,3.0,14.0,,,,2.0,1.0,,,,1.0,0.228,3.0,1.0,,1.0,0.6477,,1.0,1.0,,,,,
12420998,away,Club Brugge KV,Antonio Nusa,,,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,32,32,False,18.0,14.0,1.0,,1.0,6.0,7.0,8.0,11.0,5.0,,,66.0,29.0,8.1,0.413332,3,,,,,1.0,6.0,,,,2.0,1.0,,5.0,,3.0,,2.0,,2.0,,,1.0,0.1027,,2.0,,2.0,0.5207,nusaantonio,,,1.0,,,,
12420998,away,Club Brugge KV,Gustaf Nilsson,,,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,19,19,False,15.0,9.0,,,0.0,6.0,7.0,3.0,8.0,2.0,,,64.0,29.0,6.9,0.022965,1,,,4.0,2.0,8.0,5.0,1.0,,,1.0,1.0,3.0,12.0,,2.0,,1.0,,1.0,,,,0.0535,2.0,1.0,,1.0,0.3203,,,,,,,,1.0
12420998,away,Club Brugge KV,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,8.0,6.0,,,0.0,,1.0,6.0,8.0,2.0,,,26.0,14.0,6.7,0.114142,1,,,2.0,1.0,4.0,3.0,,,,2.0,1.0,,5.0,,,,1.0,1.0,,,1.0,,0.0685,2.0,,,,,,,,,,,,
12420998,away,Club Brugge KV,Joaquin Seys,,,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,True,15.0,12.0,3.0,1.0,0.0,7.0,10.0,5.0,5.0,,,,25.0,24.0,6.0,0.0278363,0,,,1.0,,3.0,1.0,,1.0,,,,,4.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12420998,away,Club Brugge KV,Christos Tzolis,,,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,8,8,True,9.0,6.0,2.0,1.0,0.0,,,6.0,9.0,1.0,,,24.0,16.0,7.1,0.0587001,3,,,,,1.0,2.0,,,,,,1.0,4.0,,2.0,1.0,2.0,,2.0,,2.0,1.0,0.1023,,,,,,absolute_christostzolis,,,,,,,
12420998,away,Club Brugge KV,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,21,21,True,6.0,5.0,,,0.0,,,6.0,9.0,,,,24.0,14.0,6.6,0.0836621,1,,,,,,1.0,,1.0,,,,2.0,5.0,,,,1.0,3.0,,,,1.0,0.0677,,,,1.0,,,1.0,,,,,,
12420998,away,Club Brugge KV,Ardon Jashari,,,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,True,13.0,13.0,1.0,1.0,0.0,11.0,11.0,2.0,2.0,2.0,,,8.0,18.0,6.5,0.00075446,0,,,,,1.0,2.0,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12420998,away,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420998,away,Club Brugge KV,Zaid Romero,,,zaid-romero,Z. Romero,D,24,192,776,M,1108450,EUR,945216000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420998,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420998,away,Club Brugge KV,Romeo Vermant,Romeo,Vermant,romeo-vermant,R. Vermant,F,17,184,1524,M,1069336,EUR,1074902400,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
