match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_errorLeadToAGoal
12437664,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,23.0,22.0,2.0,1.0,0.0,22.0,23.0,4.0,1.0,1.0,1.0,90.0,28.0,6.8,2.0,6.017e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437664,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,False,69.0,62.0,6.0,3.0,0.0,26.0,27.0,5.0,,,,90.0,92.0,7.3,11.0,0.0294045,1,36.0,44.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,
12437664,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,95.0,85.0,10.0,4.0,0.0,47.0,48.0,1.0,,,,90.0,101.0,7.1,10.0,0.0255768,0,38.0,47.0,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12437664,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,44864,EUR,636940800,D,17,17,False,92.0,90.0,7.0,7.0,0.0,45.0,46.0,4.0,,,,90.0,104.0,7.6,7.0,0.369689,0,46.0,48.0,2.0,2.0,3.0,,,,,1.0,3.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12437664,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,38.0,36.0,1.0,1.0,0.0,20.0,21.0,7.0,,,,90.0,68.0,6.9,15.0,0.0490384,0,16.0,22.0,5.0,8.0,4.0,,1.0,3.0,2.0,2.0,,,,2.0,,4.0,1.0,,,,,2.0,,1.0,MGutiérrez,1.0,1.0,,,,,,,,,,,
12437664,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,47.0,35.0,,,1.0,9.0,12.0,4.0,,,,81.0,57.0,8.5,14.0,0.138474,2,28.0,38.0,3.0,1.0,1.0,,,,,,1.0,,0.6136,,,1.0,,,,,2.0,,1.0,1.0,viktortsygankov,,,1.0,1.0,1.0,0.9025,,,,,,,
12437664,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,False,50.0,47.0,1.0,,1.0,15.0,15.0,3.0,,,,64.0,57.0,7.3,4.0,0.0350004,0,32.0,36.0,1.0,6.0,4.0,,2.0,2.0,2.0,,1.0,4.0,,2.0,1.0,,,,,,,,,1.0,YangelHerrera8,,,,,,,,,,,,,
12437664,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,63.0,58.0,1.0,,0.0,27.0,29.0,10.0,,,,90.0,76.0,6.8,10.0,0.0461954,0,31.0,35.0,1.0,3.0,2.0,,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,True,,,,,,
12437664,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,M,20,20,False,24.0,22.0,,,0.0,4.0,4.0,4.0,,,,81.0,41.0,7.9,10.0,0.181376,2,19.0,23.0,3.0,3.0,2.0,,,,,2.0,1.0,,0.331,,,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,bryan11gil,,,,2.0,1.0,1.0256,,,,,,,
12437664,home,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,22.0,18.0,1.0,,0.0,7.0,7.0,2.0,,,,74.0,36.0,6.6,10.0,0.0339858,3,11.0,17.0,2.0,5.0,1.0,,,,,2.0,,1.0,0.5052,1.0,,1.0,1.0,,,,,2.0,,,,1.0,,2.0,1.0,1.0,0.5251,,2.0,,,,,
