match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,captain,stat_dispossessed,stat_goals,stat_keyPass,stat_blockedScoringAttempt,player_lastName,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11369362,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,17.0,12.0,10.0,5.0,9.0,11.0,3.0,6.0,1.0,2.0,9.0,1.0,2.0,4.0,4.0,90.0,32.0,8.0,5.0,0.0007803,0,1.5635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369362,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,False,79.0,72.0,2.0,,39.0,42.0,35.0,41.0,1.0,5.0,12.0,2.0,,,,75.0,103.0,7.4,11.0,0.120267,1,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1461,0.3666,,,,,,,,,,,,,,,,,
11369362,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,58.0,56.0,2.0,1.0,43.0,43.0,13.0,15.0,,2.0,4.0,1.0,,,,90.0,65.0,7.0,2.0,0.0033766,0,,,,5.0,1.0,1.0,,,2.0,,,,,,,,Cristhian Mosquera,5.0,,,,,,,,,,,,,,,
11369362,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,False,68.0,64.0,11.0,9.0,45.0,46.0,19.0,22.0,1.0,2.0,9.0,1.0,,,,90.0,78.0,7.5,4.0,0.0145687,1,,,,5.0,,,,,2.0,5.0,,,,2.0,0.0246,,,2.0,1.0,1.0,,,,,,,,,,,,,
11369362,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,52.0,43.0,7.0,2.0,20.0,22.0,24.0,34.0,,1.0,3.0,,,,,90.0,70.0,7.6,17.0,0.0248364,2,,4.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,0.2024,0.785,,,,1.0,True,1.0,1.0,2.0,,,,,,,,,
11369362,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,86.0,77.0,11.0,9.0,27.0,30.0,51.0,58.0,3.0,6.0,7.0,1.0,,,,90.0,97.0,7.7,12.0,0.133988,2,,2.0,1.0,6.0,,,,1.0,1.0,,2.0,1.0,,2.0,0.0495,0.2165,,3.0,1.0,1.0,,,,2.0,,,,,,,,,
11369362,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,46.0,39.0,2.0,1.0,22.0,23.0,17.0,23.0,,3.0,7.0,1.0,,,,90.0,58.0,6.5,11.0,0.0200964,2,,,,8.0,3.0,2.0,,,1.0,,,,1.0,2.0,0.0991,,,1.0,3.0,1.0,,1.0,,,1.0,,,,,,,,
11369362,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,False,34.0,28.0,1.0,1.0,10.0,10.0,18.0,26.0,,5.0,2.0,3.0,,,,84.0,48.0,7.0,12.0,0.156965,1,,2.0,,4.0,3.0,1.0,,,,,1.0,,1.0,1.0,0.0285,,,,,,,1.0,,2.0,1.0,,1.0,,,,,,
11369362,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,31.0,26.0,1.0,1.0,9.0,9.0,17.0,24.0,1.0,3.0,3.0,,,,,84.0,39.0,7.3,8.0,0.0338338,1,,2.0,,1.0,,,,,,1.0,2.0,2.0,1.0,,0.0557,,,1.0,,,,,,2.0,1.0,,,,,,,,
11369362,home,Valencia,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,selim_amallah,801211,EUR,848016000,M,19,19,False,30.0,26.0,2.0,1.0,8.0,8.0,18.0,22.0,2.0,9.0,2.0,3.0,,,,65.0,48.0,7.1,11.0,0.0504928,0,,,,7.0,4.0,2.0,,,1.0,,2.0,,2.0,3.0,,,,,,,,2.0,,1.0,,,,1.0,1.0,,,,
11369362,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,16.0,13.0,,,4.0,5.0,9.0,11.0,2.0,4.0,,1.0,,,,75.0,26.0,7.2,9.0,0.00620163,1,,,,6.0,1.0,,,1.0,,,1.0,,4.0,1.0,0.9484,0.8854,,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,
11369362,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,16.0,14.0,2.0,1.0,5.0,7.0,9.0,9.0,,1.0,2.0,1.0,,,,25.0,20.0,6.4,3.0,0.0109152,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,
11369362,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,True,7.0,5.0,1.0,1.0,2.0,4.0,3.0,3.0,,3.0,1.0,,,,,15.0,13.0,6.8,2.0,0.00164139,1,,,,,,,,,2.0,,3.0,2.0,,,0.0895,,,,,1.0,,,,,,,,,,1.0,,,
11369362,home,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,r.yaremchuk,829296,EUR,817430400,F,17,17,True,9.0,7.0,,,3.0,4.0,4.0,5.0,1.0,1.0,1.0,,,,,15.0,10.0,6.6,2.0,0.00241945,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
11369362,home,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,,996932,EUR,988588800,M,27,27,True,,,,,,,,,,1.0,,1.0,,,,10.0,1.0,6.4,,,0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11369362,home,Valencia,Hugo González,hugo-gonzalez,H. González,M,30,181,89,M,,996931,EUR,1044576000,M,30,30,True,,,,,,,,,,,,,,,,10.0,,6.4,,,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369362,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369362,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369362,home,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369362,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Yarek Gasiorowski,,,,,,,,,,,,,,,,
11369362,away,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,,341097,EUR,729561600,G,1,1,False,40.0,27.0,29.0,16.0,11.0,13.0,16.0,27.0,1.0,2.0,12.0,1.0,1.0,1.0,2.0,90.0,50.0,7.1,14.0,0.00971726,0,0.2535,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11369362,away,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,,800403,EUR,735523200,D,20,20,False,36.0,28.0,3.0,1.0,15.0,17.0,13.0,23.0,,2.0,7.0,,,,,90.0,56.0,6.4,14.0,0.00629001,0,,4.0,,5.0,1.0,,,,2.0,2.0,2.0,,,,,,,2.0,1.0,,True,1.0,,,,,,,,,,,
11369362,away,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,,355046,EUR,861235200,D,22,22,False,31.0,26.0,6.0,2.0,21.0,23.0,5.0,8.0,1.0,1.0,5.0,,,,,45.0,39.0,6.5,5.0,0.0016926,1,,,,2.0,,,,1.0,4.0,1.0,,,,,0.0718,0.0471,,2.0,,,,,,,,,,,,,,,
11369362,away,Cádiz,Fali,fali,Fali,D,,186,193,M,,349794,EUR,745113600,D,3,3,False,42.0,39.0,7.0,4.0,27.0,27.0,12.0,16.0,1.0,3.0,3.0,,,,,90.0,50.0,6.8,4.0,0.00806856,0,,1.0,,4.0,1.0,1.0,,,2.0,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,2.0
11369362,away,Cádiz,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,,1031658,EUR,894067200,D,15,15,False,29.0,18.0,7.0,2.0,8.0,11.0,11.0,22.0,,3.0,6.0,,,,,90.0,54.0,6.4,22.0,0.135776,1,,4.0,1.0,5.0,,,1.0,,2.0,,3.0,2.0,4.0,1.0,0.076,,,,,1.0,,4.0,,1.0,,,,,,,,,1.0
11369362,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,,352486,EUR,792374400,M,11,11,False,7.0,6.0,1.0,1.0,4.0,4.0,2.0,6.0,,4.0,3.0,2.0,,,,45.0,17.0,6.5,7.0,0.00023905,0,,3.0,,4.0,1.0,1.0,,,,,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,
11369362,away,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,,316170,EUR,733190400,M,17,17,False,29.0,23.0,1.0,1.0,15.0,17.0,8.0,12.0,1.0,3.0,2.0,,,,,78.0,35.0,6.4,8.0,0.00347518,0,,,,5.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,
11369362,away,Cádiz,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,,846446,EUR,850780800,M,12,12,False,34.0,33.0,2.0,2.0,19.0,19.0,14.0,15.0,,6.0,4.0,3.0,,,,90.0,45.0,7.2,2.0,0.0189211,0,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
11369362,away,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,,944165,EUR,1018569600,M,27,27,False,5.0,2.0,1.0,,,,2.0,6.0,,1.0,2.0,1.0,,,,22.0,9.0,3.6,6.0,0.00033559,0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369362,away,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,,914819,EUR,853545600,F,16,16,False,12.0,7.0,,,1.0,1.0,6.0,13.0,4.0,7.0,1.0,1.0,,,,65.0,19.0,6.8,8.0,0.00717553,0,,2.0,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
11369362,away,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,,805245,EUR,839980800,F,25,25,False,16.0,11.0,1.0,1.0,5.0,5.0,6.0,13.0,5.0,8.0,2.0,3.0,,,,65.0,25.0,6.7,10.0,0.00296977,0,,2.0,,4.0,,,,,,,,,1.0,,,,,2.0,,,,2.0,,,,,1.0,,,,,,
11369362,away,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,,1136896,EUR,985392000,D,33,33,True,8.0,4.0,2.0,,,1.0,5.0,10.0,,1.0,4.0,,,,,45.0,25.0,6.5,11.0,0.0281149,1,,3.0,1.0,7.0,3.0,1.0,,1.0,1.0,1.0,,,,1.0,0.1146,0.167,,1.0,1.0,,,2.0,,,,,,,,,,,
11369362,away,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,,148588,EUR,719107200,M,8,8,True,25.0,24.0,2.0,1.0,14.0,14.0,10.0,13.0,1.0,3.0,4.0,1.0,,,,45.0,31.0,6.8,4.0,0.0271557,0,,2.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11369362,away,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,,212074,EUR,662860800,F,21,21,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,25.0,6.0,7.0,3.0,0.00584976,1,,,,2.0,,,,1.0,,1.0,,,2.0,2.0,0.06,0.8357,,,,,,,,1.0,,,,,1.0,,,,
11369362,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,,141945,EUR,675475200,F,19,19,True,8.0,6.0,,,2.0,2.0,4.0,7.0,,4.0,2.0,3.0,,,,25.0,15.0,6.6,3.0,0.140881,1,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,0.3079,0.5137,,,1.0,,,,,1.0,,,,,1.0,,,,
