match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_clearanceOffLine
14065724,home,RC Strasbourg,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,791,M,1130942,EUR,1060214400.0,F,80,80,False,9.0,5.0,,,0.0,3.0,4.0,5.0,,1.0,,,,45.0,12.0,6.5,6.0,0.00160213,,0,,-0.13,0.08,0.15,,,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14065724,home,RC Strasbourg,Kendry Páez,,,kendry-paez,K. Páez,M,19,177.0,23800,M,1464025,EUR,1178236800.0,M,16,16,True,19.0,15.0,1.0,,0.0,2.0,2.0,17.0,2.0,2.0,,,,45.0,33.0,6.7,9.0,0.0647144,,1,,0.07,0.11,0.14,,,13.0,,2.0,4.0,4.0,,,,1.0,1.0,,,,1.0,2.0,1.0,kendrypaez_10,2.0,1.0,2.0,1.0,0.0444,0.0756,0.02,,,,,,,,,,,,,
14065724,home,RC Strasbourg,Samuel Amo-Ameyaw,,,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1482,M,1407484,EUR,1153180800.0,F,27,27,True,13.0,12.0,,,0.0,3.0,3.0,10.0,,4.0,,,,45.0,30.0,7.5,7.0,0.19235,,1,,0.33,0.29,-0.01,,,9.0,,,3.0,7.0,1.0,3.0,2.0,,,2.0,1.0,,2.0,3.0,2.0,,4.0,1.0,1.0,,0.0218,,-0.1,,,,,1.0,1.0,,,,,,,
14065724,home,RC Strasbourg,Abdoul Ouattara,,,abdoul-ouattara,A. Ouattara,M,42,180.0,1131,M,1930811,EUR,1129939200.0,M,42,42,True,16.0,15.0,,,0.0,11.0,12.0,4.0,,1.0,,,,45.0,20.0,6.3,4.0,0.0179326,,0,,-0.06,-0.28,0.13,,,4.0,,,4.0,,,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
14065724,home,RC Strasbourg,Samir El Mourabet,Samir El Mourabet,,el-mourabet-samir,S. E. Mourabet,M,29,186.0,2528,M,1605921,EUR,1128556800.0,M,29,29,True,9.0,9.0,,,0.0,6.0,6.0,3.0,,3.0,,,,20.0,13.0,6.7,2.0,0.00120954,,0,,0.0,0.04,0.13,,,3.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14065724,home,RC Strasbourg,Martial Godo,,,martial-godo,M. Godo,F,20,169.0,1281,M,1190938,EUR,1047600000.0,F,20,20,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,8.0,4.0,7.0,,6.756e-05,,1,,0.0,0.14,0.16,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,0.0774,,-0.28,,,,,,,1.0,1.0,,,,,
14065724,home,RC Strasbourg,Karl-Johan Johnsson,,,karl-johan-johnsson,K. Johnsson,G,1,187.0,304,M,40973,EUR,633484800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,home,RC Strasbourg,Eduard Sobol,,,eduard-sobol,E. Sobol,D,23,186.0,579,M,186017,EUR,798336000.0,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,home,RC Strasbourg,Soumaila Coulibaly,,,soumaila-coulibaly,S. Coulibaly,D,44,190.0,1100,M,1001858,EUR,1066089600.0,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,home,RC Strasbourg,Ogbonna Stanley Chizurum,Ogbonna Stanley,Chizurum,ogbonna-chizurum,O. S. Chizurum,F,33,,60,M,2268291,EUR,,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Mory Diaw,,,mory-diaw,M. Diaw,G,99,197.0,3450,M,580226,EUR,740707200.0,G,99,99,False,45.0,38.0,9.0,2.0,0.0,38.0,42.0,3.0,,14.0,3.0,4.0,5.0,90.0,60.0,7.6,7.0,0.00015339,0.6358,0,0.5502,0.07,-0.05,0.24,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14065724,away,Le Havre,Loic Négo,,,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600.0,D,7,7,False,52.0,48.0,4.0,4.0,0.0,29.0,31.0,21.0,2.0,7.0,,,,90.0,72.0,6.4,6.0,0.0794514,,1,,0.18,0.18,-0.41,,,19.0,2.0,,5.0,4.0,2.0,2.0,2.0,,3.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,,0.0237,,-0.04,,,,,,,1.0,,,,,1.0,
14065724,away,Le Havre,Arouna Sangante,,,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600.0,D,93,93,False,60.0,58.0,3.0,2.0,0.0,45.0,46.0,14.0,4.0,2.0,,,,89.0,69.0,6.9,3.0,0.00696785,,0,,0.17,0.12,-0.11,,True,13.0,1.0,2.0,2.0,4.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Gautier Lloris,,,gautier-lloris,G. Lloris,D,4,188.0,195,M,287887,EUR,806025600.0,D,4,4,False,81.0,78.0,6.0,5.0,0.0,59.0,60.0,21.0,4.0,8.0,,,,90.0,90.0,7.4,3.0,0.0259345,,1,,0.26,0.14,0.26,,,19.0,,2.0,2.0,5.0,1.0,3.0,3.0,,2.0,,,,,,,,,,,,0.1933,,-0.53,,,,,,,1.0,,,,,,
14065724,away,Le Havre,Yanis Zouaoui,Yanis Zouaoui,,yanis-zouaoui,Y. Zouaoui,D,18,183.0,294,M,1397882,EUR,893721600.0,D,18,18,False,53.0,34.0,11.0,,0.0,23.0,24.0,29.0,2.0,6.0,,,,90.0,92.0,5.1,33.0,0.0262041,,2,,-0.02,-1.0,-0.13,,,11.0,,,6.0,3.0,2.0,2.0,2.0,,2.0,1.0,,,,2.0,1.0,,9.0,1.0,3.0,,0.0429,,-0.02,,,,,,,2.0,,,,,,
14065724,away,Le Havre,Abdoulaye Touré,,,abdoulaye-toure,A. Touré,M,94,187.0,3161,M,149732,EUR,762652800.0,M,94,94,False,35.0,34.0,3.0,3.0,0.0,16.0,17.0,18.0,1.0,3.0,,,,76.0,42.0,7.4,4.0,0.610051,,0,,0.44,0.23,0.16,,,18.0,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Fodé Doucouré,,,fode-doucoure,F. Doucouré,M,13,172.0,1282,M,1035695,EUR,981158400.0,M,13,13,False,29.0,26.0,2.0,2.0,0.0,13.0,13.0,16.0,1.0,4.0,,,,69.0,50.0,7.1,13.0,0.101619,,0,,0.01,0.05,0.18,,,13.0,1.0,1.0,4.0,8.0,1.0,6.0,4.0,3.0,,2.0,,,,3.0,1.0,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Yassine Kechta,,,yassine-kechta,Y. Kechta,M,8,166.0,2008,M,1000442,EUR,1014595200.0,M,8,8,False,29.0,20.0,1.0,,0.0,9.0,10.0,19.0,,2.0,,,,89.0,43.0,6.4,12.0,0.198308,,2,,0.01,0.23,-0.12,,,11.0,1.0,,7.0,5.0,,3.0,1.0,,3.0,1.0,2.0,,,3.0,2.0,,3.0,1.0,,1.0,0.1685,0.1973,-0.18,,,,,,1.0,,,,,,,
14065724,away,Le Havre,Rassoul Ndiaye,,,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800.0,M,14,14,False,30.0,27.0,1.0,,0.0,15.0,15.0,15.0,,4.0,,,,69.0,42.0,6.8,8.0,0.0157467,,1,,-0.04,0.05,0.26,,,12.0,,,2.0,3.0,,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,0.0287,,-0.09,,,,,,,1.0,,,,,,
14065724,away,Le Havre,Issa Soumaré,,,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000.0,M,45,45,False,22.0,15.0,2.0,2.0,0.0,5.0,7.0,15.0,1.0,2.0,,,,90.0,37.0,6.8,14.0,0.0181005,,3,,0.03,0.48,0.16,,,10.0,4.0,2.0,9.0,4.0,,,,4.0,2.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,0.1879,,-0.5,,,,1.0,,1.0,2.0,,,,,,1.0
14065724,away,Le Havre,Mbwana Ally Samatta,,,mbwana-ally-samatta,M. Samatta,F,25,183.0,16107,M,825088,EUR,725068800.0,F,70,70,False,15.0,13.0,1.0,,0.0,6.0,6.0,9.0,,4.0,,,,90.0,24.0,6.1,8.0,0.0428946,,0,,-0.06,0.19,-0.05,,,7.0,3.0,,9.0,2.0,,,,4.0,2.0,,2.0,,1.0,2.0,1.0,samagoal77,,,1.0,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Ayumu Seko,,,ayumu-seko,A. Seko,D,15,186.0,730,M,873221,EUR,960336000.0,D,15,15,True,8.0,8.0,,,0.0,2.0,2.0,6.0,1.0,2.0,,,,21.0,10.0,6.3,,0.00325377,,0,,0.02,0.04,-0.17,,,6.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Reda Khadra,,,reda-khadra,R. Khadra,M,30,175.0,253,M,995671,EUR,994204800.0,M,30,30,True,5.0,4.0,,,0.0,1.0,2.0,3.0,,1.0,,,,21.0,12.0,6.9,4.0,0.201453,,0,,0.26,0.09,-0.06,,,3.0,,1.0,1.0,3.0,,2.0,,1.0,,2.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Simon Ebonog,,,ebonog-simon,S. Ebonog,M,26,180.0,152,M,1490783,EUR,1092614400.0,M,26,26,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,2.0,,,,14.0,8.0,6.5,2.0,0.00134687,,0,,0.04,0.0,-0.04,,,1.0,,1.0,3.0,3.0,,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Étienne Youte Kinkoue,,,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195.0,254,M,980406,EUR,1010966400.0,D,6,6,True,1.0,,1.0,,0.0,,,1.0,,,,,,1.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Felix Mambimbi,,,felix-mambimbi,F. K. Mambimbi,F,10,170.0,315,M,910076,EUR,979776000.0,F,10,10,True,,,,,0.0,,,,,,,,,1.0,1.0,,1.0,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Lionel M'Pasi,,,lionel-mpasi,L. M'Pasi,G,77,182.0,5824,M,599192,EUR,775699200.0,G,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,mpasil16,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Thomas Delaine,,,thomas-delaine,T. Delaine,M,,180.0,116,M,153218,EUR,701395200.0,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Younes Namli,,,younes-namli,Y. Namli,M,9,180.0,233,M,235538,EUR,772070400.0,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065724,away,Le Havre,Damián Pizarro,,,damian-pizarro,D. Pizarro,F,99,188.0,3296,M,1177565,EUR,1111968000.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
