match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_errorLeadToAGoal,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12501504,home,Venezia,Daniel Fila,fila-daniel,D. Fila,F,17,190.0,449,M,1088870,EUR,1029888000,F,18,18,False,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,1.0,,,63.0,13.0,6.6,4.0,0.00657197,0,,,,1.0,,3.0,3.0,,,,,,1.0,,,1.0,,,,,,2.0,,,,,,2.0,,,,,,,,
12501504,home,Venezia,Kike Pérez,kike-perez,K. Pérez,M,71,184.0,312,M,857178,EUR,855878400,M,71,71,True,23.0,21.0,3.0,3.0,0.0,7.0,7.0,16.0,19.0,,1.0,,,27.0,35.0,6.7,5.0,0.0644291,0,,,,1.0,,5.0,2.0,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,,1.0,,,3.0,2.0,1.0,,,,,,,,
12501504,home,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185.0,437,M,78939,EUR,641952000,F,9,9,True,8.0,4.0,,,0.0,1.0,2.0,3.0,6.0,,,,,27.0,9.0,6.6,4.0,0.00115356,1,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,0.1396,,,,,,,,,,,,
12501504,home,Venezia,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,16,16,True,11.0,10.0,1.0,,0.0,5.0,5.0,5.0,6.0,,,,,26.0,16.0,6.4,3.0,0.00145238,0,,,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174.0,968,M,965009,EUR,1033171200,F,11,11,True,6.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,2.0,,,23.0,19.0,7.0,6.0,0.0380704,2,,,,1.0,1.0,3.0,5.0,1.0,2.0,1.0,,,1.0,1.0,,4.0,1.0,,,1.0,1.0,2.0,1.0,0.0926,,1.0,,,,,,,,,,
12501504,home,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177.0,142,M,235656,EUR,749347200,D,7,7,True,11.0,10.0,,,0.0,2.0,2.0,8.0,10.0,,2.0,,,10.0,14.0,6.5,2.0,0.0215165,0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
12501504,home,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197.0,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190.0,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185.0,1020,M,986355,EUR,1014595200,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186.0,248,M,822485,EUR,886550400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178.0,572,M,232224,EUR,731721600,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180.0,137,M,933207,EUR,958003200,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185.0,313,M,1141754,EUR,1066262400,M,97,97,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190.0,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Marco Ladisa,marco-ladisa,M. Ladisa,F,21,,13,M,2119474,EUR,1152230400,F,36,36,True,,,,,,,,,,,,,,,,,,,0,,Marco Ladisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,home,Venezia,Mirko Marić,mirko-maric,M. Marić,F,9,188.0,399,M,190933,EUR,800582400,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190.0,15444,M,191210,EUR,804729600,G,16,16,False,37.0,30.0,16.0,9.0,0.0,26.0,30.0,4.0,7.0,,11.0,1.0,1.0,90.0,44.0,7.2,7.0,0.00375575,0,0.4123,,,,,,,,,,,,,,,,,MMaignan,True,,,,,,,,,,,,,1.0,2.0,,,
12501504,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185.0,7146,M,788255,EUR,882489600,D,23,23,False,48.0,45.0,6.0,3.0,0.0,32.0,32.0,13.0,16.0,3.0,,,,90.0,65.0,7.5,4.0,0.00850647,0,,,,1.0,1.0,2.0,5.0,,,,1.0,2.0,4.0,2.0,,,,fikayotomori,,,,,1.0,,,,,,,,,,,,,
12501504,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185.0,3401,M,826195,EUR,940464000,D,46,46,False,30.0,29.0,,,0.0,27.0,28.0,2.0,2.0,5.0,5.0,,,90.0,41.0,7.3,2.0,0.00034559,0,,,,,2.0,1.0,4.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
12501504,away,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194.0,8727,M,965893,EUR,990662400,D,31,31,False,45.0,40.0,8.0,6.0,0.0,33.0,36.0,7.0,9.0,8.0,2.0,,,90.0,61.0,7.2,6.0,0.00252976,1,,,,,2.0,8.0,5.0,4.0,1.0,,,1.0,3.0,3.0,,,,strahinjapavlovic,,,1.0,,3.0,0.0821,,,,,,,,,,,,
12501504,away,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177.0,3553,M,1184308,EUR,1115510400,M,20,20,False,33.0,27.0,3.0,2.0,0.0,21.0,23.0,6.0,11.0,1.0,2.0,,,71.0,43.0,6.9,9.0,0.00721225,0,,Alejandro Jiménez,,,,2.0,5.0,1.0,3.0,2.0,,,3.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12501504,away,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185.0,6182,M,945062,EUR,915926400,M,29,29,False,54.0,45.0,5.0,2.0,1.0,27.0,28.0,18.0,26.0,1.0,13.0,,,88.0,67.0,7.3,13.0,0.0673653,0,,,,,,4.0,5.0,2.0,2.0,2.0,,1.0,2.0,,,2.0,1.0,YFofana19_,,,,1.0,,,,,,2.0,,,,,,1.0,,
12501504,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185.0,38485,M,893549,EUR,901670400,M,14,14,False,39.0,34.0,5.0,4.0,1.0,16.0,18.0,18.0,21.0,2.0,2.0,,,90.0,50.0,7.5,7.0,0.0732766,0,,,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,2.0,tijjanireijnders,,,,1.0,,,,,,1.0,,,,,,1.0,,
12501504,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184.0,26616,M,788027,EUR,876096000,M,19,19,False,34.0,25.0,3.0,1.0,0.0,20.0,25.0,5.0,10.0,6.0,4.0,,,90.0,69.0,7.0,16.0,0.0113517,1,,,,1.0,3.0,7.0,10.0,1.0,6.0,4.0,1.0,,1.0,1.0,,1.0,,TheoHdez,,1.0,,2.0,1.0,0.0408,,1.0,,2.0,,,,,,,,
12501504,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177.0,37774,M,817957,EUR,906076800,F,11,11,False,34.0,27.0,3.0,2.0,0.0,15.0,17.0,13.0,18.0,,4.0,,,87.0,52.0,7.5,13.0,0.0615471,2,,,,,,7.0,8.0,2.0,4.0,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,CMPulisic,,,1.0,3.0,1.0,0.587,,1.0,1.0,3.0,1.0,1.0,0.7562,,,,1.0,
12501504,away,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195.0,19720,M,610766,EUR,875750400,F,90,90,False,16.0,9.0,,,0.0,7.0,11.0,2.0,5.0,3.0,1.0,,,64.0,31.0,6.9,10.0,0.00194981,1,,,,,4.0,4.0,8.0,,,,,,1.0,1.0,,,,tammy_abraham,,1.0,,3.0,2.0,0.1017,,,,2.0,1.0,,,,,,,
12501504,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188.0,75751,M,851284,EUR,928972800,F,10,10,False,23.0,19.0,1.0,1.0,0.0,8.0,8.0,11.0,15.0,1.0,4.0,,,70.0,43.0,7.1,11.0,0.0137171,2,,,,1.0,2.0,5.0,8.0,1.0,3.0,2.0,1.0,,3.0,1.0,,2.0,1.0,RLeão,,1.0,1.0,1.0,,0.0691,,,,2.0,,,,,,,,
12501504,away,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182.0,32556,M,892141,EUR,987552000,F,7,7,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,2.0,,,26.0,14.0,6.9,6.0,0.00641076,2,,,,,1.0,3.0,2.0,,2.0,1.0,,,,,,3.0,,sant.gimenez,,1.0,,,3.0,0.5265,,,,,,1.0,0.6351,,,,1.0,1.0
12501504,away,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191.0,7232,M,284441,EUR,822355200,M,8,8,True,3.0,2.0,,,0.0,1.0,2.0,2.0,2.0,1.0,3.0,,,20.0,10.0,7.1,2.0,0.157627,2,,,,2.0,,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,1.0,rlc,,1.0,1.0,,,0.2032,,1.0,1.0,,,,,,,1.0,,
12501504,away,Milan,Kyle Walker,kyle-walker,K. Walker,D,2,183.0,26779,M,44614,EUR,643852800,D,32,32,True,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,1.0,,,,19.0,15.0,7.2,2.0,0.0475048,0,,,,,1.0,1.0,3.0,,,,,,1.0,,,,2.0,KyleWalker2,,,,1.0,,,,,,1.0,,,,,,,,
12501504,away,Milan,João Félix,joao-felix,J. Félix,F,79,181.0,127180,M,851671,EUR,942192000,F,79,79,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,2.0,,,9.0,7.0,6.9,,0.00205141,0,,,,,,,2.0,,1.0,1.0,,,,,,,,JFélix,,,,1.0,,,,,,,,,,,,,,
12501504,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181.0,1614,M,1034303,EUR,1044662400,M,42,42,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,9.0,2.0,6.5,,3.495e-05,0,,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12501504,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192.0,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197.0,3855,M,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173.0,2203,M,152420,EUR,668649600,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194.0,6237,M,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,MThiaw,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180.0,1381,M,893640,EUR,928368000,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178.0,4211,M,983815,EUR,1038528000,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,yunusmusah8,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Warren Bondo,warren-bondo,W. Bondo,M,38,177.0,2004,M,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181.0,15141,M,319129,EUR,882835200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,lukajovic,,,,,,,,,,,,,,,,,,
12501504,away,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172.0,21963,M,822470,EUR,927331200,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,chukwuezesamuel8,,,,,,,,,,,,,,,,,,
