match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,captain,stat_challengeLost,player_sofascoreId,stat_dispossessed,player_firstName,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_goals
12436895,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,False,18.0,16.0,,,0.0,2.0,2.0,14.0,16.0,4.0,2.0,1.0,,90.0,28.0,6.9,5.0,0.0208706,2,,,,1.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,2.0,,,0.0524,,1.0,,,,1.0,,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,14,14,True,13.0,6.0,2.0,1.0,0.0,,,6.0,14.0,3.0,1.0,1.0,,45.0,25.0,6.8,11.0,0.0534691,1,,1.0,,,8.0,1.0,1.0,1.0,,,,1.0,,1.0,,,0.053,,6.0,,,,2.0,,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,1400106,EUR,1090454400,F,17,17,True,9.0,7.0,,,0.0,1.0,1.0,6.0,10.0,4.0,1.0,,,16.0,21.0,6.9,6.0,0.0107505,0,,2.0,,,1.0,4.0,3.0,,,1.0,1.0,1.0,,1.0,,,,,,,,minteh01,,,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,1142315,EUR,1113177600,M,41,41,True,16.0,15.0,1.0,1.0,0.0,2.0,2.0,13.0,14.0,,,,,15.0,19.0,6.7,3.0,0.0390681,0,,,,,,,,,,,,,,1.0,,,,,,,,,,Jack Hinshelwood,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5045,M,891829,EUR,974764800,M,33,33,True,9.0,7.0,,,0.0,1.0,1.0,6.0,11.0,1.0,,,,16.0,13.0,6.7,5.0,0.00654679,1,,3.0,,1.0,1.0,,,1.0,,,,,,,,,0.0345,,,,1.0,,,,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,0.0171563,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12436895,home,Brighton & Hove Albion,Carl Rushworth,carl-rushworth,C. Rushworth,G,19,191,333,M,1005800,EUR,994032000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Ruairi McConville,ruairi-mcconville,R. McConville,D,15,193,184,M,1142324,EUR,1114905600,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Ruairi McConville,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,simon.adingra,,,,,,,,,,,,
12436895,home,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11180,M,1065588,EUR,1048723200,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Diego Gomez,,,,,,,,,,
12436895,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,48.0,26.0,30.0,8.0,0.0,18.0,21.0,8.0,27.0,2.0,7.0,1.0,,90.0,54.0,6.9,22.0,0.00187596,0,0.6075,,,2.0,,,,,,1.0,,,,,,,,,,,,jpickford1,,,,,,,1.0,1.0,1.0,1.0,,
12436895,away,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,15,15,False,26.0,20.0,3.0,1.0,0.0,17.0,21.0,3.0,5.0,5.0,4.0,,,90.0,50.0,7.3,11.0,0.00068609,0,,,,1.0,4.0,1.0,,,,10.0,1.0,4.0,4.0,,,,,,2.0,,1.0,,,,,,,,,,,,,
12436895,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,34.0,29.0,8.0,5.0,0.0,20.0,21.0,9.0,13.0,4.0,1.0,,,90.0,54.0,7.5,7.0,0.015412,0,,,,3.0,2.0,,,,,13.0,1.0,1.0,1.0,1.0,,,,,1.0,True,,,1.0,,,,,,,,,,1.0,
12436895,away,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,979563,EUR,1025136000,D,32,32,False,41.0,35.0,5.0,3.0,0.0,25.0,28.0,10.0,13.0,4.0,,1.0,,90.0,60.0,7.7,6.0,0.0204795,0,,,,3.0,1.0,,,,,13.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,
12436895,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,876643,EUR,927936000,D,19,19,False,11.0,9.0,1.0,1.0,0.0,5.0,6.0,4.0,7.0,6.0,1.0,,,90.0,39.0,7.4,10.0,0.00089216,0,,2.0,,4.0,3.0,1.0,,,,8.0,2.0,2.0,1.0,,,1.0,,,1.0,,,mikola_16,,,,,,,,,,,1.0,
12436895,away,Everton,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,8,8,False,23.0,18.0,2.0,1.0,0.0,12.0,15.0,6.0,8.0,4.0,1.0,1.0,,84.0,32.0,6.9,5.0,0.00222526,1,,,,2.0,,,,1.0,,4.0,1.0,1.0,,,,,0.017,,,,,,,,,,,,,,,,,
12436895,away,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,106337,EUR,622771200,M,27,27,False,35.0,30.0,3.0,2.0,0.0,16.0,18.0,14.0,17.0,11.0,6.0,1.0,,90.0,54.0,7.4,7.0,0.0104378,0,,,,1.0,6.0,1.0,1.0,,,1.0,2.0,8.0,4.0,,,1.0,,1.0,1.0,,2.0,iganagueye,2.0,,,,,,,,,,,
12436895,away,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,947929,EUR,951782400,M,29,29,False,11.0,8.0,3.0,1.0,0.0,7.0,9.0,1.0,3.0,6.0,5.0,1.0,,62.0,26.0,6.5,9.0,0.000124,0,,1.0,,,7.0,2.0,1.0,,,1.0,2.0,4.0,2.0,2.0,,3.0,,,,,1.0,,2.0,,,,,,,,,,,
12436895,away,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,96535,EUR,725846400,M,16,16,False,21.0,19.0,3.0,2.0,0.0,13.0,14.0,6.0,7.0,2.0,4.0,,,78.0,38.0,6.2,11.0,0.0439906,0,,,,,11.0,1.0,,,,1.0,,2.0,2.0,4.0,,3.0,,,3.0,,,,4.0,,,,,,,,,,,
12436895,away,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,M,10,10,False,27.0,20.0,,,0.0,12.0,16.0,8.0,11.0,4.0,10.0,1.0,,78.0,41.0,6.8,13.0,0.00476935,1,,,,1.0,5.0,2.0,,,,2.0,,2.0,,3.0,,,0.7884,,,,2.0,ilimanndiaye10,1.0,,,1.0,0.8992,,,,,,,1.0
12436895,away,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,13.0,3.0,6.5,1.0,0.00052394,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,CalvertLewin14,1.0,,,,,,,,,,,
12436895,away,Everton,Beto,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,14,14,True,12.0,7.0,,,0.0,4.0,4.0,3.0,8.0,8.0,1.0,,,77.0,29.0,6.6,14.0,0.00225213,1,,,,5.0,16.0,5.0,2.0,1.0,,1.0,,1.0,1.0,4.0,,3.0,0.0422,,9.0,,,,1.0,,1.0,,,,,,,,,
12436895,away,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,1020141,EUR,1003190400,D,2,2,True,4.0,,3.0,,0.0,,2.0,,3.0,1.0,1.0,,,28.0,6.0,6.4,6.0,,0,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,Nathan,,,,Patterson,,,,,,
12436895,away,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,True,2.0,,1.0,,0.0,,,,2.0,1.0,,,,12.0,7.0,6.3,3.0,0.00014814,0,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,
12436895,away,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,M,37,37,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,1.0,1.0,,12.0,4.0,6.6,1.0,1.397e-05,0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12436895,away,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,João,,,,Virgínia,,,,,,
12436895,away,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,13918,EUR,551145600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436895,away,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436895,away,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436895,away,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
