match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_penaltyWon,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
11396370,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,False,17.0,12.0,,,1.0,3.0,12.0,15.0,,6.0,,2.0,2.0,,,,77.0,34.0,7.4,9.0,0.0475386,4,,,,1.0,1.0,1.0,5.0,2.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0178,2.0,,,2.0,,1.5294,,1.0,,,,1.0,1.0,,True,,,,,
11396370,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,7.0,6.0,,,2.0,3.0,4.0,4.0,1.0,1.0,,,,,,,13.0,13.0,6.3,5.0,0.00215123,0,,,,,,1.0,3.0,,2.0,,,,,,2.0,1.0,,,,,,1.0,,,,,,benjamin_sesko,,,,,,,,,
11396370,home,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,True,16.0,16.0,1.0,1.0,5.0,5.0,11.0,12.0,,,,2.0,,,,,12.0,17.0,6.8,1.0,0.0366108,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396370,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,True,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,8.0,2.0,6.3,1.0,8.8e-07,0,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,home,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,1.0,6.0,,2.0,0.00039092,0,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396370,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,home,RB Leipzig,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6565,M,962890,EUR,1042934400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ilaixmk,,,,,,,,,
11396370,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,home,RB Leipzig,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4033,M,991604,EUR,1030665600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,_fabio.10,,,,,,,,,
11396370,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,36.0,24.0,29.0,17.0,11.0,12.0,13.0,24.0,,1.0,,9.0,1.0,,,,90.0,48.0,8.3,12.0,0.0044954,0,1.7263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1.0,6.0,
11396370,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,21.0,16.0,6.0,3.0,6.0,8.0,10.0,15.0,,1.0,1.0,2.0,,,,,90.0,35.0,6.6,10.0,0.0100061,0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,21.0,16.0,9.0,5.0,9.0,10.0,7.0,11.0,2.0,5.0,4.0,7.0,1.0,,,,90.0,35.0,6.7,5.0,0.00404598,0,,,,,,2.0,9.0,,,,,,2.0,1.0,,,,,7.0,2.0,,3.0,,,,,,,,,,True,,,,,
11396370,away,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,D,33,33,False,18.0,14.0,2.0,1.0,3.0,4.0,11.0,14.0,1.0,3.0,4.0,4.0,1.0,,,,68.0,30.0,7.2,5.0,0.371501,0,,,,,,1.0,4.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,20.0,13.0,5.0,2.0,9.0,11.0,4.0,9.0,,8.0,1.0,6.0,1.0,,,,90.0,35.0,7.2,9.0,0.00236254,2,,,,,,1.0,7.0,,1.0,,,1.0,7.0,4.0,1.0,6.0,0.4052,,,,1.0,,0.8666,,,,,,,1.0,,,,,,,
11396370,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,37.0,21.0,10.0,2.0,8.0,11.0,14.0,28.0,,3.0,2.0,8.0,2.0,,,,90.0,64.0,6.2,23.0,0.136198,0,,,,2.0,1.0,,6.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,M,37,37,False,13.0,11.0,,,7.0,7.0,6.0,12.0,,4.0,1.0,3.0,,,,,86.0,29.0,6.7,9.0,0.0447473,0,,,,6.0,2.0,,4.0,2.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,26.0,14.0,6.0,1.0,8.0,12.0,6.0,14.0,2.0,3.0,3.0,8.0,,,,,86.0,36.0,6.6,13.0,0.0381811,2,,,,,,,2.0,,,,,1.0,1.0,,,1.0,0.3938,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,M,30,30,False,21.0,13.0,6.0,2.0,6.0,6.0,7.0,15.0,,3.0,,3.0,2.0,,,,68.0,29.0,6.0,10.0,0.0130693,0,,,,,,,5.0,2.0,,,,,1.0,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0
11396370,away,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,M,10,10,False,33.0,16.0,1.0,,5.0,7.0,11.0,26.0,5.0,7.0,1.0,2.0,,,,,90.0,49.0,6.5,24.0,0.018166,0,,,,,,2.0,7.0,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,24.0,12.0,,,3.0,4.0,9.0,20.0,3.0,4.0,,5.0,1.0,,,,74.0,36.0,6.3,18.0,0.0200323,1,,,,,,1.0,5.0,2.0,,,,1.0,,,4.0,2.0,0.1465,1.0,,,,1.0,,,,,,,1.0,,,,,,,,
11396370,away,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,7.0,4.0,,,2.0,4.0,2.0,3.0,1.0,3.0,,2.0,1.0,,,,22.0,14.0,6.5,5.0,0.00067648,0,,,,,,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,1.0,,,,,22.0,11.0,6.5,3.0,0.117877,2,,,,,,1.0,4.0,,1.0,,,1.0,,,1.0,2.0,0.1643,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,16.0,6.0,6.7,1.0,0.00151292,0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,4.0,3.0,1.0,1.0,,,3.0,4.0,,1.0,,1.0,1.0,,,,11.0,5.0,6.6,1.0,0.00333212,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,5.0,3.0,,,,,3.0,5.0,2.0,3.0,,,,,,,11.0,6.0,6.8,2.0,0.0108405,0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396370,away,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
