match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_totalClearance,stat_penaltyConceded,stat_totalCross,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_outfielderBlock,stat_punches
11406772,home,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,18.0,14.0,8.0,4.0,14.0,16.0,2.0,7.0,3.0,1.0,1.0,2.0,90.0,28.0,7.0,5.0,0.00012665,0,-0.3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406772,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,36.0,30.0,2.0,1.0,9.0,12.0,24.0,1.0,,,,,90.0,52.0,6.8,7.0,0.0676923,2,,dilorenzo22,True,21.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2145,0.4868,1.0,,,,,,,,,,,,,,,,,
11406772,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,57.0,53.0,10.0,8.0,22.0,23.0,34.0,2.0,,,,,90.0,70.0,7.1,6.0,0.014628,2,,,,31.0,4.0,1.0,6.0,3.0,,2.0,2.0,,1.0,1.0,1.0,,,1.0,0.0528,0.0954,,1.0,3.0,,,,,,,,,,,,,,,
11406772,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,False,62.0,51.0,7.0,3.0,28.0,32.0,30.0,7.0,,,,,90.0,71.0,6.3,11.0,0.0121745,1,,,,23.0,,2.0,1.0,2.0,,,,,1.0,,3.0,,,1.0,0.0216,,,,3.0,1.0,,,,,,,,,,,,,,
11406772,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,51.0,43.0,3.0,,17.0,20.0,33.0,5.0,,,,,90.0,71.0,7.4,11.0,0.011401,1,,,,26.0,2.0,,4.0,3.0,1.0,,,,,1.0,2.0,3.0,3.0,,0.0264,0.3865,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,
11406772,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,35.0,29.0,3.0,1.0,13.0,14.0,21.0,5.0,,,,,90.0,50.0,6.5,8.0,0.135106,2,,anguiss_29,,16.0,,1.0,5.0,7.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,1.0,2.0,0.32,,1.0,,,,,,1.0,2.0,,,,,,,,,,
11406772,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,48.0,43.0,5.0,4.0,25.0,29.0,19.0,10.0,,,,,90.0,55.0,6.8,6.0,0.0172593,1,,StanLobotka,,18.0,,,2.0,2.0,,,,1.0,,1.0,1.0,2.0,1.0,1.0,0.2346,0.5188,2.0,1.0,,,,,,,,,,,,,,,,
11406772,home,Napoli,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,24,24,False,22.0,21.0,,,7.0,8.0,15.0,3.0,,,,,69.0,31.0,7.3,2.0,0.3197,0,,,,15.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,4.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,
11406772,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,28.0,24.0,4.0,3.0,9.0,9.0,25.0,2.0,,,,,69.0,43.0,7.1,10.0,0.34001,2,,,,18.0,,,6.0,2.0,2.0,3.0,,,2.0,,,,,1.0,0.1348,,4.0,,,,6.0,,,2.0,,,,3.0,1.0,,,,,
11406772,home,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,14.0,10.0,,,,1.0,14.0,2.0,,,,,90.0,32.0,8.8,8.0,0.0577895,11,,Osimhen9,,10.0,1.0,3.0,3.0,5.0,,2.0,1.0,2.0,3.0,4.0,,1.0,1.0,,1.8678,1.5416,4.0,1.0,,,1.0,1.0,1.0,,,,,,2.0,4.0,,,,
