match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle,stat_errorLeadToAShot,stat_totalOffside
12117272,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600.0,D,33,33,False,26.0,19.0,8.0,3.0,0.0,14.0,16.0,5.0,10.0,1.0,3.0,3.0,2.0,1.0,,,,,45.0,32.0,6.9,7.0,0.00241844,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,
12117272,away,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400.0,M,21,21,False,29.0,15.0,4.0,,0.0,9.0,12.0,6.0,21.0,,6.0,7.0,4.0,1.0,,,,,90.0,66.0,7.5,21.0,0.00608943,0,4.0,,4.0,6.0,,4.0,3.0,,5.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,
12117272,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800.0,M,88,88,False,32.0,22.0,6.0,1.0,0.0,10.0,12.0,12.0,20.0,,7.0,2.0,6.0,2.0,,,,,76.0,48.0,7.0,12.0,0.0141839,0,,,1.0,5.0,1.0,2.0,2.0,,,3.0,2.0,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,,
12117272,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600.0,M,27,27,False,13.0,10.0,2.0,2.0,0.0,8.0,10.0,2.0,3.0,,1.0,1.0,2.0,,,,,,45.0,18.0,6.6,4.0,0.00183706,1,,,,2.0,1.0,,,,,1.0,1.0,,1.0,0.1623,,Denilson,,,,1.0,,,,,,,,,,
12117272,away,Cuiabá,Ramon,ramon,Ramon,D,13,176.0,862,M,980761,EUR,984441600.0,M,23,23,False,27.0,17.0,6.0,,0.0,8.0,12.0,9.0,16.0,2.0,6.0,4.0,2.0,1.0,,,,,90.0,43.0,6.5,14.0,0.00587568,0,1.0,,1.0,8.0,1.0,1.0,1.0,,2.0,3.0,1.0,,2.0,,,,,,4.0,,,,,,,,,,,
12117272,away,Cuiabá,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181.0,393,M,904505,EUR,736128000.0,F,19,19,False,11.0,8.0,1.0,,0.0,2.0,3.0,6.0,10.0,1.0,5.0,,1.0,1.0,,,,,45.0,18.0,6.6,5.0,0.0119092,0,2.0,,1.0,4.0,,1.0,1.0,,,2.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,1.0,
12117272,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800.0,F,9,9,False,20.0,14.0,2.0,1.0,0.0,1.0,1.0,13.0,19.0,3.0,4.0,3.0,2.0,2.0,,,,,90.0,32.0,6.6,12.0,0.0656739,0,,,5.0,12.0,5.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
12117272,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200.0,F,25,25,False,13.0,10.0,,,0.0,4.0,6.0,6.0,8.0,,2.0,1.0,2.0,2.0,,,,,64.0,23.0,6.8,4.0,0.271288,2,1.0,,1.0,3.0,,,,1.0,,,,,,0.1089,1.0,,,,2.0,1.0,,,,,,,,,,
12117272,away,Cuiabá,Max,max,Max,M,8,187.0,253,M,1105838,EUR,989539200.0,M,10,10,True,17.0,14.0,3.0,3.0,0.0,5.0,8.0,10.0,13.0,,1.0,2.0,3.0,,,,,,45.0,30.0,6.5,10.0,0.0472533,0,4.0,1.0,,6.0,2.0,,,,,1.0,,2.0,3.0,,1.0,Max,,,1.0,,,,,,,,,,,
12117272,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000.0,M,30,30,True,19.0,16.0,4.0,2.0,0.0,13.0,13.0,3.0,6.0,2.0,3.0,2.0,2.0,,,,,,45.0,25.0,6.6,5.0,0.00302831,0,,,,3.0,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
12117272,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800.0,F,97,97,True,12.0,11.0,,,0.0,4.0,5.0,7.0,7.0,1.0,4.0,,1.0,3.0,,,,,45.0,21.0,6.5,3.0,0.00547181,2,,,2.0,4.0,,1.0,,,,,,1.0,1.0,0.1083,,,,,1.0,2.0,,,,,,,,,,
12117272,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000.0,F,7,7,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,1.0,3.0,,1.0,,,,,,26.0,8.0,6.9,3.0,0.0327323,0,,,1.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0
12117272,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182.0,119,M,254561,EUR,745113600.0,M,5,5,True,7.0,5.0,1.0,,0.0,3.0,5.0,2.0,2.0,,2.0,,2.0,,,,,,14.0,9.0,6.7,2.0,0.00104537,0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12117272,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600.0,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117272,away,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400.0,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Rhyan,,,,,,,,,,,,,,
12117272,away,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200.0,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117272,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800.0,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Juan Pablo,,,,,,,,,,,,,,
12117272,away,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800.0,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Guilherme Madruga,,,,,,,,,,,,,,
12117272,away,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200.0,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Eliel,,,,,,,,,,,,,,
