match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_lastManTackle,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,stat_accurateCross,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
10411723,home,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,Matteo Lovato,,,lovato-matteo,M. Lovato,D,20,188.0,274,M,,982601,EUR,950486400,D,66,66,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,William Troost-Ekong,,,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2273,M,,338991,EUR,746841600,D,15,15,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186.0,1740,M,,845271,EUR,803520000,D,2,2,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,Giulio Maggiore,,,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,,848185,EUR,889660800,M,25,25,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,Diego Valencia,,,diego-valencia,D. Valencia,M,30,183.0,500,M,,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,Antonio Iervolino,Antonio Iervolino,,antonio-iervolino,A. Iervolino,M,39,,60,M,,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,home,Salernitana,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,,284363,EUR,864172800,F,9,9,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Łukasz Skorupski,,,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,23.0,19.0,10.0,6.0,17.0,18.0,2.0,5.0,6.0,90.0,31.0,6.4,4.0,0.0,0.0,0.00029515,0,-1.5436,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0
10411723,away,Bologna,Stefan Posch,,,stefan-posch,S. Posch,D,4,188.0,1364,M,,355486,EUR,863568000,D,3,3,False,74.0,65.0,6.0,3.0,41.0,44.0,24.0,32.0,10.0,90.0,91.0,6.6,13.0,0.0362,0.0,0.0135145,0,,,1.0,2.0,1.0,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,2.0,,,,,,,,,
10411723,away,Bologna,Adama Soumaoro,,,adama-soumaoro,A. Soumaoro,D,,187.0,123,M,,158573,EUR,708825600,D,5,5,False,73.0,72.0,,,50.0,51.0,22.0,22.0,5.0,90.0,79.0,7.0,1.0,0.0,0.0,0.00854579,0,,,4.0,2.0,7.0,,,1.0,,2.0,2.0,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,
10411723,away,Bologna,Jhon Lucumí,,,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,,818481,EUR,898819200,D,26,26,False,84.0,80.0,10.0,7.0,54.0,55.0,26.0,29.0,8.0,90.0,93.0,6.9,5.0,0.0,0.0,0.0107313,0,,,,3.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,,,,True,,,,,,,,,,
10411723,away,Bologna,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181.0,7318,M,andrea_cambiaso,917048,EUR,951004800,D,50,50,False,15.0,12.0,2.0,1.0,7.0,8.0,5.0,7.0,,21.0,18.0,6.1,3.0,0.0,0.0,0.00259894,0,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185.0,1247,M,,844234,EUR,853027200,M,30,30,False,72.0,66.0,4.0,3.0,36.0,38.0,30.0,34.0,8.0,90.0,81.0,6.9,7.0,0.0,0.0,0.0195215,0,,,1.0,2.0,3.0,1.0,,3.0,,,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,
10411723,away,Bologna,Nikola Moro,,,nikola-moro,N. Moro,M,6,182.0,2495,M,,814882,EUR,889660800,M,6,6,False,54.0,44.0,5.0,4.0,14.0,15.0,30.0,39.0,5.0,90.0,67.0,6.6,14.0,0.0824,0.0,0.0388964,2,,,3.0,7.0,9.0,1.0,2.0,,,4.0,2.0,1.0,2.0,,,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,
10411723,away,Bologna,Michel Aebischer,,,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,,850891,EUR,852508800,M,20,20,False,21.0,17.0,2.0,,4.0,5.0,13.0,17.0,1.0,65.0,28.0,6.4,8.0,0.0,0.0,0.0166504,0,,,,3.0,2.0,,,,,1.0,1.0,3.0,1.0,,,,2.0,,,,,1.0,,,1.0,,,,,,
10411723,away,Bologna,Lewis Ferguson,,,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,,907152,EUR,935452800,M,19,19,False,37.0,32.0,,,12.0,12.0,20.0,25.0,3.0,90.0,48.0,7.0,8.0,0.1712,0.3985,0.0122518,4,,,3.0,7.0,4.0,1.0,2.0,,2.0,,,,3.0,1.0,,,1.0,2.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,
10411723,away,Bologna,Georgios Kyriakopoulos,,,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186.0,878,M,,377302,EUR,823478400,M,77,77,False,24.0,17.0,1.0,,7.0,8.0,12.0,22.0,4.0,81.0,44.0,7.5,14.0,0.0219,0.0,0.249442,1,,2.0,1.0,6.0,5.0,1.0,2.0,,1.0,1.0,,,,2.0,,,3.0,,,,,6.0,1.0,1.0,2.0,1.0,2.0,,,,
10411723,away,Bologna,Musa Barrow,,,musa-barrow,M. Barrow,F,99,183.0,3265,M,,916680,EUR,911001600,F,99,99,False,23.0,21.0,2.0,2.0,5.0,6.0,17.0,19.0,1.0,65.0,36.0,6.4,11.0,0.0189,0.0,0.064074,1,,,,8.0,1.0,,2.0,,,1.0,,4.0,1.0,2.0,,,3.0,,,,,2.0,2.0,,,1.0,1.0,,,,
10411723,away,Bologna,Charalampos Lykogiannis,,,charalampos-lykogiannis,C. Lykogiannīs,D,22,188.0,706,M,,98212,EUR,751248000,D,22,22,True,35.0,24.0,7.0,3.0,18.0,20.0,6.0,18.0,1.0,69.0,60.0,7.0,21.0,0.1394,0.6756,0.00460497,1,,,1.0,8.0,3.0,2.0,,,,2.0,,2.0,3.0,1.0,,,2.0,,1.0,1.0,,3.0,1.0,,,,,,,,
10411723,away,Bologna,Riccardo Orsolini,,,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,,793645,EUR,854064000,F,7,7,True,8.0,6.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,25.0,12.0,6.5,4.0,0.0159,0.0,0.00273914,1,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
10411723,away,Bologna,Marko Arnautović,,,marko-arnautovic,M. Arnautović,F,89,192.0,8675,M,m.arnautovic7,21927,EUR,608947200,F,9,9,True,8.0,5.0,,,5.0,6.0,,3.0,2.0,16.0,12.0,6.8,4.0,0.0,0.0,0.00017037,0,,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,
10411723,away,Bologna,Roberto Soriano,,,roberto-soriano,R. Soriano,M,,182.0,251,,,80406,EUR,665971200,M,21,21,True,5.0,4.0,,,3.0,3.0,1.0,2.0,2.0,9.0,5.0,6.5,1.0,0.0,0.0,0.00019042,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Nicola Sansone,Nicola,Sansone,nicola-sansone,N. Sansone,F,,175.0,193,M,,100580,EUR,684460800,F,10,10,True,1.0,,,,,1.0,,,,9.0,2.0,6.6,1.0,0.0,0.0,0.0,0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Federico Ravaglia,,,federico-ravaglia,F. Ravaglia,G,13,196.0,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Francesco Bardi,,,francesco-bardi,F. Bardi,G,24,188.0,63,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Gary Medel,,,gary-medel,G. Medel,D,17,171.0,1848,M,,22975,EUR,554947200,M,17,17,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Kevin Bonifazi,,,kevin-bonifazi,K. Bonifazi,D,33,187.0,229,M,,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Joaquín Sosa,,,joaquin-sosa,J. Sosa,D,4,189.0,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Lorenzo De Silvestri,,,lorenzo-de-silvestri,L. De Silvestri,D,29,185.0,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Niklas Pyyhtiä,,,niklas-pyyhtia,N. Pyyhtiä,M,18,186.0,252,M,,1000018,EUR,1064448000,M,25,25,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411723,away,Bologna,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
