match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,captain,stat_totalCross,stat_dispossessed,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId,stat_goals
14773721,home,Al-Khaleej,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200.0,G,49,49,False,44.0,27.0,28.0,11.0,0.0,23.0,27.0,4.0,17.0,12.0,3.0,3.0,90.0,54.0,7.0,18.0,0.00178185,47.743519318401,10.0,22.475414261827,0.4945,0,0.4857,0.02,-0.04,-0.06,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773721,home,Al-Khaleej,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,13,13,False,38.0,32.0,7.0,3.0,0.0,26.0,31.0,6.0,7.0,1.0,,,90.0,55.0,6.9,7.0,0.00126843,69.319867068643,10.0,-10.025919026695,,2,,0.02,0.03,0.43,,2.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,0.2587,-0.35,,,,,,,,,,,,,,,,,,,,
14773721,home,Al-Khaleej,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,False,33.0,28.0,,,0.0,23.0,24.0,5.0,9.0,4.0,,,90.0,44.0,6.5,5.0,0.00282551,33.365410683916,8.0,1.7560058174896,,3,,0.02,0.01,-0.03,,5.0,5.0,5.0,,,,,2.0,1.0,6.0,1.0,,,,,,0.096,-0.17,5.0,1.0,,,,,,,,,,,,,,,,,,
14773721,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,40.0,37.0,7.0,5.0,0.0,32.0,35.0,5.0,5.0,2.0,,,90.0,53.0,7.0,3.0,0.0111202,65.980506509286,13.0,-16.483682538596,,0,,0.08,-0.04,0.26,,3.0,3.0,4.0,,,,,,,6.0,4.0,,1.0,1.0,,1.0,,,2.0,2.0,True,,,,,,,,,,,,,,,,,
14773721,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,M,39,39,False,14.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,9.0,2.0,,,69.0,29.0,6.3,5.0,0.00690892,22.851941102694,2.0,6.7328444786395,,0,,0.06,0.01,-0.06,,,6.0,1.0,2.0,,,,,,3.0,,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
14773721,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,M,15,15,False,20.0,18.0,,,0.0,14.0,15.0,4.0,5.0,4.0,,,81.0,29.0,6.5,8.0,0.00249047,64.857914940235,8.0,6.9128018359285,,0,,-0.14,-0.15,0.2,,,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
14773721,home,Al-Khaleej,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,False,32.0,30.0,3.0,3.0,0.0,13.0,15.0,17.0,17.0,5.0,,,77.0,43.0,7.1,7.0,0.248242,94.841078713453,12.0,51.68327048695,,0,,0.27,0.1,0.14,,,3.0,4.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,3.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,
14773721,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,M,5,5,False,35.0,30.0,6.0,2.0,0.0,22.0,22.0,8.0,13.0,4.0,,,90.0,59.0,6.7,14.0,0.019811,93.801692231959,12.0,41.525614801457,,0,,0.05,0.02,0.24,,,5.0,4.0,,4.0,1.0,,,,2.0,2.0,,2.0,1.0,1.0,,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,
14773721,home,Al-Khaleej,Paolo Fernandes,fernandes-paolo,P. Fernandes,M,11,167.0,402,M,851099,EUR,902620800.0,F,11,11,False,26.0,20.0,3.0,2.0,0.0,9.0,10.0,11.0,16.0,3.0,,,90.0,57.0,7.0,20.0,0.0880752,181.23612010209,20.0,64.258397121968,,3,,0.26,0.16,-0.02,,1.0,6.0,9.0,,7.0,3.0,1.0,2.0,,,1.0,,1.0,1.0,4.0,,0.353,-0.63,2.0,,,5.0,,4.0,1.0,,1.0,1.0,0.0706,19.067123525634,41.029123405908,2.0,,,,,,
14773721,home,Al-Khaleej,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184.0,1890,M,592560,EUR,757382400.0,F,9,9,False,34.0,22.0,3.0,2.0,0.0,15.0,18.0,7.0,16.0,5.0,,,90.0,48.0,6.8,17.0,0.00357185,167.49016398567,19.0,68.94424600837,,1,,-0.12,0.37,-0.05,,3.0,5.0,7.0,,,,1.0,1.0,,,,,3.0,3.0,2.0,4.0,0.1734,-0.39,3.0,,,3.0,,1.0,,,,,,15.390218437168,51.634651683322,3.0,,,3.0,,,
