match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_goalAssist,stat_aerialLost,stat_wonTackle,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,stat_outfielderBlock,stat_totalOffside,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss
10389857,home,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,False,28.0,14.0,20.0,6.0,9.0,12.0,5.0,16.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,90.0,32.0,7.1,14.0,0.0,0.0,0.0007061,0,0.2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389857,home,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,53.0,45.0,2.0,2.0,24.0,26.0,22.0,28.0,3.0,5.0,1.0,7.0,,,,,90.0,79.0,6.7,13.0,0.1146,0.0,0.020944,1,,,,hamarintos27,True,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10389857,home,Stade Rennais,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,4,4,False,59.0,52.0,4.0,1.0,45.0,48.0,7.0,11.0,2.0,4.0,3.0,4.0,,,,,90.0,68.0,6.8,7.0,0.2014,0.0,0.00326769,2,,,,,,,,5.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,
10389857,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,58.0,50.0,10.0,6.0,33.0,35.0,17.0,23.0,6.0,6.0,8.0,2.0,,,,,90.0,71.0,7.4,8.0,0.1594,0.8831,0.0709689,2,,,,,,,,4.0,,,,,,,,,2.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
10389857,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,47.0,35.0,6.0,,17.0,24.0,18.0,24.0,4.0,12.0,3.0,7.0,,,,,90.0,88.0,7.5,20.0,0.0746,0.0,0.0758059,1,,,,,,1.0,,4.0,1.0,3.0,,2.0,5.0,2.0,1.0,1.0,2.0,3.0,,2.0,,,,2.0,1.0,,,,,,,
10389857,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,33.0,27.0,2.0,2.0,13.0,14.0,16.0,23.0,,1.0,,5.0,,,,,63.0,48.0,7.1,11.0,0.2256,0.3218,0.142948,3,,,,,,4.0,2.0,5.0,,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,,,,,1.0,,,,,,
10389857,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,False,55.0,49.0,6.0,4.0,22.0,24.0,27.0,31.0,1.0,4.0,1.0,8.0,,,,,86.0,65.0,6.2,10.0,0.0398,0.0,0.3949,1,,,,,,,,8.0,1.0,3.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,4.0,,,,,,
10389857,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,58.0,46.0,6.0,6.0,24.0,25.0,22.0,33.0,7.0,10.0,1.0,7.0,,,,,90.0,68.0,7.2,14.0,0.0,0.0,0.0171394,0,,,,,,,,7.0,1.0,,,1.0,3.0,1.0,,,3.0,2.0,3.0,,,,,,,,1.0,,,,,
10389857,home,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,M,7,7,False,35.0,26.0,3.0,2.0,6.0,8.0,20.0,29.0,4.0,10.0,1.0,3.0,,,,,86.0,58.0,7.2,20.0,0.1766,0.5015,0.0973416,3,,,,,,2.0,,10.0,3.0,3.0,1.0,,3.0,4.0,2.0,,3.0,1.0,,1.0,2.0,1.0,,1.0,,2.0,,1.0,,,,
10389857,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,19,19,False,17.0,13.0,1.0,1.0,2.0,3.0,11.0,15.0,1.0,2.0,,3.0,,,,,63.0,22.0,6.7,7.0,0.1047,0.2446,0.073425,1,,,,,,1.0,,6.0,1.0,,,,,1.0,1.0,,4.0,,1.0,,1.0,,,,,,,1.0,,,,
10389857,home,Stade Rennais,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,False,20.0,14.0,1.0,1.0,5.0,6.0,9.0,14.0,2.0,4.0,1.0,3.0,,,,,73.0,33.0,6.8,10.0,0.0636,0.0,0.0579658,1,,,,,,,,4.0,,1.0,,,,4.0,1.0,,4.0,,,1.0,,,,1.0,1.0,,,,,,,
10389857,home,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,11,11,True,10.0,9.0,,,2.0,3.0,7.0,8.0,1.0,6.0,,2.0,,,,,27.0,22.0,7.0,5.0,0.0279,0.0,0.0112919,1,,,,Dokss,,1.0,,1.0,,3.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,2.0,,,,,,,,
