match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_dispossessed,stat_challengeLost,stat_goalAssist,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_blockedScoringAttempt
10382117,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,False,18.0,15.0,1.0,1.0,7.0,8.0,8.0,10.0,,,1.0,4.0,,,,,68.0,24.0,7.1,5.0,2,,2.0,2.0,,,,,,,,2.0,,,,,,,1.0,,1.0,2.0,,,,,,
10382117,home,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,4.0,2.0,,,2.0,3.0,,1.0,,,,2.0,,,,,22.0,4.0,6.3,2.0,0,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10382117,home,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,14,14,True,6.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,,,3.0,,,,,,22.0,12.0,6.6,5.0,1,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,
10382117,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,2.0,,,,,22.0,9.0,6.6,3.0,1,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,
10382117,home,Excelsior,Maxime Awoudja,,,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,True,6.0,3.0,1.0,,3.0,5.0,,1.0,3.0,3.0,3.0,2.0,,,,,17.0,11.0,6.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,home,Excelsior,Jacky Donkor,,,jacky-donkor,J. Donkor,M,30,176,68,M,989128,EUR,910828800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,home,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,False,26.0,20.0,11.0,5.0,16.0,16.0,4.0,10.0,,,,5.0,,,,,90.0,29.0,6.0,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Pantelis Hatzidiakos,,,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,76.0,64.0,6.0,3.0,33.0,38.0,31.0,38.0,1.0,5.0,2.0,7.0,,,,,90.0,92.0,6.9,15.0,2,,,,,,,,1.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,2.0,,1.0,,,,
10382117,away,AZ Alkmaar,Sam Beukema,,,sam-beukema,S. Beukema,D,31,188,2244,M,898815,EUR,911260800,D,31,31,False,84.0,77.0,9.0,5.0,42.0,45.0,35.0,39.0,6.0,7.0,2.0,13.0,,,,,90.0,92.0,6.8,8.0,1,,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,
10382117,away,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,False,42.0,40.0,3.0,2.0,25.0,26.0,15.0,16.0,1.0,1.0,3.0,4.0,,,,,38.0,46.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,39.0,29.0,1.0,,12.0,16.0,18.0,29.0,,2.0,3.0,6.0,,,,,90.0,70.0,6.9,21.0,0,6.0,1.0,5.0,,,,,5.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,2.0,,,,miloskerkez,,,
10382117,away,AZ Alkmaar,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,65.0,57.0,2.0,1.0,20.0,21.0,39.0,49.0,,3.0,1.0,7.0,,,,,90.0,82.0,8.3,14.0,2,5.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,1.0,,1.0,2.0,4.0,1.0,,,tijjanireijnders,2.0,,
10382117,away,AZ Alkmaar,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,33.0,18.0,1.0,1.0,6.0,11.0,12.0,22.0,4.0,5.0,1.0,3.0,,,,,74.0,45.0,6.6,18.0,3,,3.0,10.0,,,1.0,,1.0,1.0,1.0,1.0,,4.0,,,2.0,1.0,,,2.0,2.0,,1.0,,,2.0,
10382117,away,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,69.0,60.0,7.0,4.0,23.0,26.0,37.0,44.0,1.0,6.0,,7.0,,,,,90.0,85.0,7.1,13.0,1,1.0,,1.0,,,,,2.0,4.0,3.0,2.0,1.0,,True,,1.0,,,,,1.0,,,,,,
10382117,away,AZ Alkmaar,Jesper Karlsson,,,jesper-karlsson,J. Karlsson,F,11,179,1275,M,834597,EUR,901324800,F,11,11,False,42.0,34.0,6.0,5.0,12.0,12.0,25.0,38.0,,2.0,,5.0,,,,,82.0,65.0,7.8,17.0,2,8.0,,4.0,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,,2.0,,,3.0,3.0,2.0,,,,2.0,,
10382117,away,AZ Alkmaar,Jens Odgaard,,,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,False,39.0,32.0,,,6.0,7.0,27.0,37.0,2.0,3.0,,3.0,,,,,90.0,57.0,7.2,15.0,5,5.0,2.0,6.0,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,,1.0,,,1.0,1.0,2.0,,,,,,1.0
10382117,away,AZ Alkmaar,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,False,15.0,12.0,,,3.0,3.0,10.0,13.0,,2.0,,1.0,,,,,38.0,21.0,7.0,3.0,2,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,1.0
10382117,away,AZ Alkmaar,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,True,44.0,39.0,4.0,1.0,9.0,9.0,30.0,37.0,,1.0,,4.0,,,,,52.0,56.0,7.4,11.0,1,2.0,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,
10382117,away,AZ Alkmaar,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,286,M,1000187,EUR,1049068800,F,17,17,True,11.0,8.0,,,3.0,3.0,5.0,8.0,1.0,5.0,2.0,3.0,,,,,52.0,21.0,6.8,6.0,1,,5.0,8.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,
10382117,away,AZ Alkmaar,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,M,25,25,True,15.0,12.0,1.0,1.0,5.0,5.0,7.0,11.0,,,,,,,,,16.0,19.0,6.8,5.0,1,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,4.0,4.0,,,,,4.0,4.0,,2.0,,,,,,,8.0,9.0,6.3,2.0,1,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,
10382117,away,AZ Alkmaar,Sem Westerveld,Sem Westerveld,,sem-westerveld,S. Westerveld,G,1,190,103,M,1050825,EUR,1026950400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Peter Vindahl Jensen,,,vindahl-jensen-peter,P. V. Jensen,G,1,194,252,M,814180,EUR,887587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Fedde de Jong,Fedde,de Jong,fedde-de-jong,F. d. Jong,M,22,185,110,M,1012924,EUR,1055462400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382117,away,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
