match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_totalContest,stat_wasFouled,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_bigChanceMissed
10556824,home,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182.0,251,M,55314,EUR,637200000,F,30,30,False,17.0,14.0,1.0,1.0,4.0,4.0,10.0,13.0,,2.0,,,65.0,29.0,6.6,7.0,2,Ilija,Nestorovski,,1.0,4.0,2.0,1.0,,1.0,,,,,2.0,,,,2.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,
10556824,home,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186.0,5926,M,983572,EUR,1038441600,D,13,13,True,28.0,25.0,1.0,,4.0,4.0,21.0,24.0,,3.0,,,45.0,41.0,6.2,7.0,2,,,,,5.0,2.0,,,1.0,,,1.0,,,2.0,1.0,,,1.0,,,,1.0,3.0,,,,,,udogiethree,,,,,
10556824,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4808,M,980624,EUR,1014508800,M,24,24,True,26.0,22.0,3.0,3.0,2.0,4.0,20.0,23.0,,2.0,,,45.0,40.0,7.2,8.0,3,,,1.0,1.0,2.0,7.0,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,4.0,1.0,1.0,,4.0,,,,lakisamar10,1.0,,,,
10556824,home,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184.0,1199,M,122701,EUR,663206400,M,37,37,True,15.0,13.0,1.0,1.0,3.0,3.0,10.0,12.0,,,,,25.0,23.0,7.0,4.0,1,,,,,3.0,2.0,,,,,,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,
10556824,home,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174.0,1479,M,96372,EUR,763516800,F,10,10,True,13.0,12.0,3.0,3.0,3.0,3.0,11.0,12.0,,,,,25.0,27.0,7.0,4.0,3,,,2.0,,2.0,4.0,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,3.0,2.0,2.0,,,,1.0,,,,,,
10556824,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182.0,367,M,359640,EUR,820972800,F,7,7,True,6.0,4.0,2.0,1.0,,,4.0,6.0,,,,,25.0,11.0,6.6,5.0,1,Isaac,Success,,1.0,1.0,2.0,,,1.0,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,
10556824,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197.0,79,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,323,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,home,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188.0,425,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2516,M,886930,EUR,918172800,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,home,Udinese,Walace,walace,Walace,M,5,188.0,1459,M,553686,EUR,796953600,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,home,Udinese,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177.0,237,M,802138,EUR,897609600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184.0,264,M,148740,EUR,772761600,G,89,89,False,38.0,24.0,21.0,7.0,21.0,26.0,3.0,12.0,1.0,7.0,2.0,3.0,90.0,47.0,6.4,14.0,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,,
10556824,away,Monza,Valentin Antov,valentin-antov,V. Antov,D,26,185.0,690,M,827640,EUR,973728000,D,26,26,False,53.0,43.0,7.0,2.0,33.0,38.0,10.0,15.0,2.0,5.0,,,90.0,69.0,6.9,12.0,1,,,,3.0,4.0,8.0,,,,,2.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,
10556824,away,Monza,Gabriel Paletta,gabriel-paletta,G. Paletta,D,,190.0,50,,16813,EUR,508809600,D,29,29,False,16.0,15.0,3.0,3.0,13.0,14.0,2.0,2.0,,,,,28.0,19.0,7.0,1.0,0,,,,,,1.0,,,,,,1.0,1.0,,,,True,,,,1.0,,,,,,,,,,,,,,
10556824,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185.0,198,M,970978,EUR,981244800,D,44,44,False,49.0,39.0,6.0,2.0,26.0,30.0,13.0,21.0,3.0,6.0,,,90.0,69.0,6.4,16.0,0,,,2.0,,5.0,4.0,2.0,,,,1.0,3.0,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,
10556824,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175.0,232,M,856729,EUR,932342400,M,19,19,False,33.0,25.0,3.0,1.0,18.0,21.0,8.0,17.0,1.0,4.0,,,90.0,49.0,6.2,15.0,0,,,5.0,,5.0,2.0,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,
10556824,away,Monza,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179.0,2973,M,937324,EUR,1007424000,M,6,6,False,60.0,53.0,7.0,6.0,31.0,35.0,23.0,26.0,,8.0,,,90.0,77.0,7.4,9.0,2,,,1.0,,5.0,4.0,2.0,1.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10556824,away,Monza,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,10,186.0,412,M,934238,EUR,989798400,M,22,22,False,32.0,29.0,3.0,2.0,15.0,17.0,14.0,16.0,,4.0,,,56.0,37.0,6.9,5.0,1,,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
10556824,away,Monza,Marco D'Alessandro,marco-dalessandro,M. D'Alessandro,M,77,173.0,86,M,55119,EUR,666748800,M,77,77,False,27.0,23.0,1.0,,13.0,15.0,11.0,13.0,,4.0,,,69.0,40.0,6.1,10.0,1,,,1.0,1.0,5.0,4.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,3.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0
10556824,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181.0,97,M,139397,EUR,747273600,F,10,10,False,44.0,36.0,3.0,3.0,21.0,22.0,15.0,22.0,1.0,3.0,,,69.0,53.0,7.5,9.0,1,,,,,5.0,5.0,1.0,1.0,,1.0,1.0,3.0,3.0,,,,,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
10556824,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186.0,930,M,928122,EUR,926380800,F,28,28,False,26.0,24.0,1.0,1.0,9.0,11.0,15.0,16.0,,1.0,,,90.0,38.0,7.3,7.0,2,,,1.0,,4.0,2.0,,1.0,,,,,,4.0,2.0,2.0,,2.0,1.0,,,,2.0,,,,,2.0,,,,,,,
10556824,away,Monza,José Machín,jose-machin,J. Machín,M,28,184.0,178,M,792308,EUR,839980800,F,7,7,False,17.0,11.0,1.0,,4.0,4.0,7.0,14.0,,3.0,,,56.0,23.0,6.5,10.0,0,,,1.0,,4.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,
10556824,away,Monza,Luca Marrone,luca-marrone,L. Marrone,D,4,186.0,56,M,81827,EUR,638582400,D,34,34,True,20.0,18.0,1.0,,16.0,17.0,2.0,3.0,2.0,2.0,,,62.0,29.0,6.6,2.0,0,,,,,2.0,,,,,,3.0,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,
10556824,away,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177.0,2009,M,1000366,EUR,1063584000,M,38,38,True,15.0,13.0,1.0,1.0,8.0,8.0,5.0,7.0,1.0,5.0,,,34.0,31.0,6.7,8.0,0,,,,,8.0,7.0,1.0,,,,,4.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,3.0,2.0,2.0,,1.0,,,,,,,,,
10556824,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170.0,524,M,1119364,EUR,1077580800,F,80,80,True,15.0,15.0,,,4.0,4.0,11.0,11.0,,2.0,,,34.0,19.0,6.6,1.0,0,Samuele Vignato,,,,3.0,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,
10556824,away,Monza,Salvatore Molina,salvatore-molina,S. Molina,M,79,177.0,74,M,165735,EUR,694224000,D,79,79,True,9.0,8.0,1.0,,,1.0,8.0,8.0,1.0,1.0,,,21.0,15.0,7.6,1.0,1,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190.0,474,M,295973,EUR,804470400,F,37,37,True,7.0,3.0,,,,1.0,3.0,6.0,,1.0,,,21.0,14.0,7.3,6.0,3,,,,2.0,3.0,3.0,,3.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,,,1.0
10556824,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,22,190.0,64,M,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Eugenio Lamanna,eugenio-lamanna,E. Lamanna,G,,187.0,31,M,41472,EUR,618451200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Giulio Donati,giulio-donati,G. Donati,D,2,178.0,50,M,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Sheriff Kassama,sheriff-kassama,S. Kassama,D,21,186.0,67,M,1424559,EUR,1095292800,D,63,63,True,,,,,,,,,,,,,,,,,0,Sheriff Kassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Gabriele Ferrarini,ferrarini-gabriele,G. Ferrarini,M,,180.0,17,M,928180,EUR,955238400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Antonis Siatounis,antonis-siatounis,A. Siatounis,M,31,183.0,69,M,983033,EUR,1030320000,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Leonardo Colombo,colombo-leonardo,L. Colombo,M,21,175.0,108,M,1424560,EUR,1117843200,M,60,60,True,,,,,,,,,,,,,,,,,0,Leonardo Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Andrea Ferraris,ferraris-andrea,A. Ferraris,F,21,173.0,116,M,1100840,EUR,1045872000,F,61,61,True,,,,,,,,,,,,,,,,,0,Andrea,Ferraris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556824,away,Monza,Leo Dos Reis,leo-dos-reis,L. D. Reis,F,,,21,M,1134733,EUR,1043280000,F,62,62,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
