match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_shotOffTarget,captain,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
11352434,home,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,36.0,21.0,25.0,10.0,14.0,17.0,7.0,19.0,1.0,8.0,3.0,4.0,2.0,2.0,90.0,45.0,6.5,16.0,0.00164298,0,0.0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352434,home,Luton Town,Reece Burke,reece-burke,R. Burke,D,32,189,102,M,372342,EUR,841622400,D,16,16,False,19.0,15.0,5.0,1.0,11.0,11.0,4.0,8.0,2.0,2.0,,,,,45.0,26.0,5.9,6.0,0.00255131,0,,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352434,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,False,39.0,32.0,5.0,3.0,22.0,26.0,10.0,13.0,10.0,4.0,,,,,90.0,55.0,6.6,8.0,0.0349085,0,,4.0,3.0,4.0,1.0,,,,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352434,home,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,2,2,False,35.0,28.0,9.0,5.0,21.0,24.0,8.0,12.0,5.0,6.0,,,,,90.0,50.0,6.3,7.0,0.0779352,0,,1.0,2.0,5.0,2.0,2.0,1.0,,,,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11352434,home,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,M,12,12,False,12.0,4.0,,,2.0,6.0,3.0,9.0,3.0,2.0,,,,,35.0,28.0,6.6,12.0,0.0203438,0,,1.0,1.0,2.0,,1.0,,,,,,,,,,3.0,1.0,,1.0,issa_kabore_29,1.0,,,,,,,,,,,,,,,
11352434,home,Luton Town,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,28,28,False,42.0,36.0,2.0,1.0,16.0,19.0,20.0,23.0,,3.0,,,,,71.0,52.0,6.4,10.0,0.0162311,0,,,2.0,3.0,,1.0,1.0,,3.0,,,,,,1.0,,,,,,,3.0,2.0,,,,,,,,,,,,,
11352434,home,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,False,59.0,51.0,1.0,1.0,27.0,30.0,24.0,30.0,3.0,7.0,,,,,90.0,81.0,6.3,18.0,0.0446536,0,,1.0,7.0,7.0,1.0,2.0,,,4.0,,,1.0,,1.0,,1.0,,2.0,,,4.0,3.0,2.0,,,,,,,,,,,,,
11352434,home,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,M,45,45,False,34.0,28.0,3.0,,12.0,14.0,16.0,30.0,1.0,5.0,,,,,90.0,71.0,6.6,24.0,0.0241759,1,,,6.0,7.0,1.0,5.0,3.0,,3.0,,,,,1.0,2.0,10.0,,,,,,5.0,2.0,1.0,0.0286,0.1024,,,,,,,,,,
11352434,home,Luton Town,Jordan Clark,jordan-clark,J. Clark,M,18,183,134,M,150477,EUR,748656000,F,18,18,False,31.0,18.0,1.0,1.0,2.0,7.0,16.0,24.0,,3.0,,,,,81.0,44.0,6.4,22.0,0.0321108,1,,2.0,10.0,4.0,1.0,,,,3.0,,,1.0,,,3.0,,,,1.0,,4.0,3.0,2.0,,0.0189,,1.0,,,,,,,,,
11352434,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,F,14,14,False,25.0,20.0,1.0,1.0,5.0,5.0,15.0,21.0,2.0,1.0,,,,,71.0,42.0,6.9,11.0,0.0212555,2,,,6.0,5.0,,1.0,1.0,,1.0,,,2.0,,,,1.0,,3.0,,,3.0,2.0,1.0,,0.1668,,1.0,1.0,,,,,,,,
11352434,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,False,25.0,19.0,2.0,,10.0,10.0,9.0,15.0,2.0,1.0,,,,,90.0,35.0,6.6,9.0,0.0140625,1,,4.0,12.0,6.0,,,,,2.0,,,10.0,,,1.0,,,1.0,,,,2.0,1.0,1.0,0.0761,0.2928,,,True,,,,,,,
