match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_outfielderBlock,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_wonContest,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside
12359685,home,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,F,7,7,False,12.0,7.0,,,0.0,5.0,5.0,7.0,,2.0,,,56.0,15.0,6.6,6.0,0.00082273,1,,2.0,,,1.0,1.0,1.0,1.0,,,,,,0.0707,,,,,1.0,,,,,,,,,,,,
12359685,home,Juventude,Rildo,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,F,37,37,True,8.0,5.0,,,0.0,1.0,3.0,6.0,,1.0,,,34.0,21.0,6.3,12.0,0.00367486,1,,4.0,1.0,,,1.0,9.0,3.0,,,,,1.0,0.0117,,,,3.0,1.0,,,2.0,5.0,2.0,,,2.0,,,,
12359685,home,Juventude,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,True,8.0,5.0,,,0.0,1.0,1.0,8.0,,1.0,,,34.0,12.0,6.5,6.0,0.00125773,1,,4.0,1.0,,4.0,1.0,6.0,1.0,,,,,1.0,0.0108,,,,,1.0,,,,1.0,1.0,,,,,,,1.0
12359685,home,Juventude,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,11.0,8.0,1.0,,0.0,6.0,8.0,3.0,,,,,12.0,18.0,6.3,5.0,0.0008428,0,,2.0,,,1.0,1.0,2.0,2.0,,,1.0,,,,Gabriel Inocêncio,,,,,,,,1.0,1.0,,,,,,,
12359685,home,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,True,10.0,6.0,,,0.0,1.0,2.0,8.0,,,,,12.0,14.0,6.2,7.0,0.00354475,0,,5.0,,,,,3.0,1.0,,,,,,,Luis Mandaca,,,,,,,,4.0,,,,1.0,,,,
12359685,home,Juventude,Ruan,ruan,Ruan,M,11,172,179,M,1400494,EUR,1115078400,F,29,29,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,10.0,5.0,6.4,1.0,0.00089953,0,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12359685,home,Juventude,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,home,Juventude,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,home,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Abner,,,,,,,,,,,,,,,,
12359685,home,Juventude,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,home,Juventude,Thiaguinho,thiaguinho,Thiaguinho,M,17,180,155,M,933329,EUR,860716800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,home,Juventude,Werik Popó,werik-popo,Werik Popó,F,98,190,139,M,1186631,EUR,1003276800,F,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,home,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,away,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,33.0,22.0,20.0,9.0,0.0,15.0,17.0,16.0,3.0,1.0,1.0,2.0,90.0,37.0,6.6,11.0,0.00123417,0,-0.6094,7.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12359685,away,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,37.0,28.0,4.0,1.0,0.0,13.0,18.0,21.0,2.0,6.0,,,90.0,83.0,7.4,20.0,0.0137933,3,,15.0,2.0,,3.0,2.0,8.0,14.0,,1.0,8.0,4.0,3.0,0.1201,,,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,3.0,1.0,1.0,,,,
12359685,away,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,13,13,False,41.0,33.0,8.0,1.0,0.0,30.0,33.0,8.0,3.0,1.0,,,90.0,49.0,6.6,8.0,0.00288724,2,,3.0,,,2.0,2.0,3.0,2.0,1.0,1.0,,,,0.0529,,,,,1.0,,,1.0,,,1.0,,,,,,
12359685,away,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,54.0,45.0,8.0,3.0,0.0,36.0,39.0,15.0,5.0,6.0,,,90.0,65.0,6.7,12.0,0.00293072,0,,9.0,,,2.0,2.0,3.0,3.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,2.0,,,,,True,,
12359685,away,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,39.0,32.0,4.0,3.0,1.0,18.0,20.0,21.0,3.0,5.0,,,90.0,62.0,7.1,12.0,0.213006,2,,16.0,2.0,2.0,1.0,1.0,4.0,2.0,,1.0,,,,0.0533,,,,1.0,2.0,,,1.0,1.0,,1.0,2.0,,,,,
12359685,away,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,28.0,24.0,3.0,1.0,0.0,16.0,18.0,10.0,,3.0,,,64.0,30.0,6.5,5.0,0.0111887,0,,8.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
12359685,away,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,26.0,22.0,1.0,1.0,0.0,9.0,9.0,24.0,,5.0,,,84.0,49.0,7.5,15.0,0.160905,4,,16.0,7.0,3.0,1.0,3.0,4.0,7.0,1.0,1.0,1.0,1.0,,0.1229,,,,1.0,2.0,1.0,,1.0,2.0,4.0,2.0,2.0,1.0,,,,1.0
12359685,away,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,27.0,20.0,,,0.0,10.0,12.0,16.0,1.0,3.0,,,90.0,43.0,7.6,10.0,0.0245175,3,,11.0,1.0,1.0,4.0,2.0,10.0,7.0,1.0,,3.0,2.0,3.0,0.2082,,,,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,,,,,
12359685,away,Vitória,Caio Vinícius,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,M,15,15,False,15.0,14.0,,,0.0,7.0,7.0,8.0,,3.0,,,45.0,17.0,6.5,1.0,0.0037229,0,,7.0,,,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
12359685,away,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,M,11,11,False,12.0,9.0,1.0,1.0,0.0,6.0,7.0,6.0,,,,,45.0,17.0,6.4,6.0,0.00517248,0,,3.0,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,
12359685,away,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,11.0,8.0,1.0,,0.0,3.0,4.0,7.0,1.0,5.0,,,65.0,23.0,6.7,7.0,0.00325194,1,,5.0,,,2.0,,4.0,1.0,,,,,,0.0203,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,
12359685,away,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,True,10.0,7.0,1.0,1.0,0.0,1.0,4.0,6.0,1.0,2.0,,,45.0,20.0,7.2,4.0,0.00973031,2,,6.0,,,2.0,1.0,4.0,6.0,,,3.0,2.0,,0.0255,Leo Naldi,,,1.0,1.0,1.0,,1.0,,,2.0,2.0,,,,,
12359685,away,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,6.0,6.0,1.0,1.0,0.0,,,9.0,,3.0,,,45.0,25.0,7.0,9.0,0.0174989,1,,6.0,3.0,,1.0,,5.0,5.0,1.0,,2.0,2.0,,0.0138,,,,3.0,,,,,3.0,2.0,1.0,1.0,2.0,,,,
12359685,away,Vitória,Eryc Castillo,erick-castillo,E. Castillo,M,8,177,811,M,338957,EUR,791942400,F,31,31,True,2.0,2.0,,,0.0,,,2.0,1.0,,,,26.0,8.0,6.7,1.0,0.00245198,0,,2.0,,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,
12359685,away,Vitória,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,12,12,True,5.0,3.0,,,0.0,2.0,2.0,3.0,,,,,25.0,8.0,6.5,3.0,0.00117134,0,,1.0,,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,
12359685,away,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,1.0,1.0,,,0.0,1.0,1.0,1.0,,1.0,,,12.0,2.0,6.5,1.0,1.378e-05,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,away,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,away,Vitória,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,away,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,away,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359685,away,Vitória,Pablo Santos,pablo,P. Santos,M,62,175,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Pablo,,,,,,,,,,,,,,,,
12359685,away,Vitória,Fábio Soares,fabio,Fábio,F,80,178,143,M,1523441,EUR,1102032000,M,83,83,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Fábio,Soares,,,,,,,,,,,,,,,
12359685,away,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Janderson,,,,,,,,,,,,,,,,
