match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goals
14032395,home,SV Zulte Waregem,Brent Gabriel,,,gabriel-brent,B. Gabriel,G,13,190.0,75,M,861977,EUR,917395200,G,13,13,False,36.0,34.0,6.0,4.0,0.0,30.0,30.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,90.0,41.0,7.6,2.0,0.00956633,86.173498644923,12.0,59.764198845434,0.5663,0,0.8059,0.15,-0.06,-0.37,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032395,home,SV Zulte Waregem,Wilguens Paugain,,,paugain-wilguens,W. Paugain,D,12,180.0,976,M,1404526,EUR,998611200,D,12,12,False,20.0,13.0,3.0,1.0,0.0,5.0,8.0,8.0,12.0,4.0,,,1.0,,,,62.0,37.0,6.7,13.0,0.0100872,105.92364152106,10.0,63.14962014728,,0,,0.04,0.05,-0.04,,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,22.134463913505,53.460155088691,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14032395,home,SV Zulte Waregem,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194.0,72,M,1005175,EUR,917481600,D,3,3,False,53.0,43.0,10.0,3.0,0.0,32.0,35.0,11.0,18.0,1.0,,,4.0,,,,73.0,63.0,6.9,11.0,0.00411473,198.84841398855,21.0,105.27483779391,,0,,0.07,0.07,0.46,,,,1.0,3.0,,,,1.0,,,28.129999807383,38.439687420685,1.0,1.0,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14032395,home,SV Zulte Waregem,Jakob Kiilerich,,,jakob-kiilerich,J. Kiilerich,D,5,190.0,62,M,887822,EUR,957916800,D,5,5,False,82.0,65.0,10.0,3.0,0.0,41.0,47.0,24.0,35.0,8.0,,,4.0,,,,90.0,91.0,6.8,17.0,0.152581,268.9047573189,28.0,166.486534559,,0,,0.26,0.09,-0.23,,,2.0,3.0,3.0,2.0,1.0,,,,,36.798559572102,36.875319673191,1.0,,,7.0,,,1.0,,,,,,,,,,,,,,,
14032395,home,SV Zulte Waregem,Yannick Cappelle,,,yannick-cappelle,Y. Cappelle,D,55,180.0,117,M,1506998,EUR,1057536000,D,55,55,False,36.0,32.0,3.0,1.0,0.0,17.0,17.0,15.0,19.0,4.0,1.0,1.0,5.0,,,,62.0,50.0,6.7,5.0,0.0181926,69.159887485068,10.0,24.630940671608,,0,,0.17,0.04,-0.11,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,11.786852690015,18.029016861715,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
14032395,home,SV Zulte Waregem,Joseph Opoku,Joseph Okopu,,joseph-okopu,J. Okopu,M,22,179.0,340,M,1933796,EUR,1123459200,M,22,22,False,12.0,10.0,,,0.0,2.0,3.0,8.0,9.0,1.0,,,1.0,,,,62.0,26.0,5.9,9.0,0.0171686,67.60710292349,6.0,29.426044034491,,2,,-0.1,0.29,-0.07,,,2.0,9.0,1.0,,,,2.0,1.0,,22.13005091576,41.505920921938,2.0,1.0,,,,4.0,,,3.0,1.0,1.0,0.081,0.092,-0.39,,,,,,,,
14032395,home,SV Zulte Waregem,Tochukwu Nnadi,,,tochukwu-nadi,T. Nnadi,M,21,176.0,966,M,1191892,EUR,1056931200,M,21,21,False,51.0,46.0,3.0,1.0,0.0,27.0,29.0,19.0,22.0,4.0,,,3.0,,,,73.0,58.0,6.9,5.0,0.280134,160.00078039286,26.0,41.73970823015,,0,,0.33,0.11,-0.06,,,,1.0,,1.0,1.0,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14032395,home,SV Zulte Waregem,Thomas Claes,,,claes-thomas,T. Claes,M,8,181.0,137,M,1188173,EUR,1080259200,M,8,8,False,62.0,52.0,9.0,5.0,0.0,23.0,23.0,29.0,39.0,3.0,4.0,3.0,6.0,,,,90.0,85.0,6.9,21.0,0.176472,256.9715982197,29.0,100.4431761343,,2,,0.21,0.21,-0.09,,5.0,,4.0,2.0,,,,3.0,,,20.719261249219,74.329052815313,4.0,2.0,,,,,2.0,1.0,1.0,,1.0,0.0426,,-0.14,1.0,,,,,,,
14032395,home,SV Zulte Waregem,Marley Aké,,,ake-marley,M. Aké,M,39,177.0,526,M,988839,EUR,978652800,M,39,39,False,21.0,16.0,,,0.0,6.0,7.0,10.0,14.0,8.0,1.0,,3.0,,,,90.0,42.0,7.1,11.0,0.0597897,157.13148742071,14.0,91.165021747806,,2,,0.08,0.25,0.17,,4.0,,4.0,,2.0,2.0,2.0,,5.0,,35.456337942536,64.294833652389,3.0,,,1.0,,,,2.0,3.0,1.0,,0.0925,0.026,-0.29,1.0,,,,,,,
14032395,home,SV Zulte Waregem,Jeppe Erenbjerg,,,erenbjerg-jeppe,J. Erenbjerg,M,10,184.0,356,M,1035095,EUR,956966400,F,10,10,False,49.0,36.0,7.0,3.0,0.0,8.0,10.0,28.0,39.0,7.0,6.0,4.0,5.0,,,,90.0,80.0,7.2,27.0,0.513272,245.92174064301,28.0,91.581499343652,,3,,0.7,0.52,-0.07,,3.0,,7.0,,1.0,3.0,,6.0,,1.0,21.666473170192,37.752457604569,2.0,2.0,,,,1.0,3.0,,1.0,1.0,1.0,0.1549,0.0712,-0.46,1.0,1.0,,,,,,
