match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_keyPass,stat_unsuccessfulTouch,captain,stat_errorLeadToAShot,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_penaltyMiss,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437746,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,18.0,12.0,14.0,8.0,0.0,10.0,12.0,2.0,6.0,1.0,7.0,1.0,4.0,1.0,4.0,1.0,90.0,29.0,6.4,6.0,0.00175723,0,-1.4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437746,home,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,40.0,36.0,3.0,3.0,0.0,27.0,28.0,10.0,13.0,,2.0,,,,,,90.0,57.0,6.6,6.0,0.00621621,0,,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437746,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,False,20.0,19.0,3.0,2.0,0.0,13.0,14.0,6.0,6.0,4.0,1.0,,,,,,90.0,28.0,5.7,1.0,0.00188877,0,,,,1.0,3.0,,,,,,ericbailly,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437746,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,33.0,22.0,11.0,3.0,0.0,21.0,26.0,1.0,7.0,3.0,6.0,,,,,,90.0,42.0,6.1,11.0,0.00068919,1,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,2.0,0.0917,,,,,,,,,,,,,,,,,,,
12437746,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,23.0,15.0,2.0,,0.0,10.0,12.0,5.0,14.0,6.0,1.0,,,,,,90.0,52.0,5.8,15.0,0.00948694,1,,3.0,,8.0,3.0,,,,,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,0.0805,1.0,4.0,1.0,,,,,,,,,,,,,,,,
12437746,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,15.0,13.0,,,0.0,7.0,7.0,6.0,9.0,,2.0,,,,,,63.0,23.0,6.6,5.0,0.0499832,2,,1.0,,3.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.1221,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,
12437746,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,38.0,34.0,2.0,1.0,0.0,23.0,23.0,11.0,15.0,1.0,6.0,,,,,,78.0,57.0,7.0,8.0,0.0184867,0,,,,4.0,7.0,2.0,1.0,,1.0,,,6.0,4.0,,1.0,,,2.0,,1.0,2.0,,,,,,2.0,,,,,,,,,,,
12437746,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,32.0,28.0,5.0,3.0,0.0,15.0,17.0,13.0,15.0,,3.0,,,,,,70.0,38.0,6.4,5.0,0.0082263,1,,,,3.0,3.0,,,,,1.0,,2.0,2.0,,1.0,,1.0,,0.2033,,1.0,1.0,,,,,,True,1.0,,,,,,,,,
12437746,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,28.0,23.0,2.0,,0.0,10.0,11.0,14.0,23.0,,5.0,,,,,,78.0,49.0,6.8,16.0,0.207094,1,,6.0,1.0,3.0,3.0,2.0,1.0,,,1.0,alexbaena,1.0,,,1.0,,,2.0,0.1541,,,1.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,
12437746,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,False,32.0,27.0,1.0,1.0,1.0,11.0,11.0,17.0,24.0,,2.0,,,,,,78.0,56.0,7.2,14.0,0.37055,4,,3.0,1.0,6.0,6.0,5.0,2.0,,1.0,2.0,nicolas_pepe19,1.0,,,,1.0,1.0,1.0,0.6204,2.0,1.0,,,,1.0,3.0,3.0,,,2.0,1.0,3.0,0.8383,,,,,
